"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Cauliflower","Blueberries","Sorghum","Sweet Corn","Dry Beans","Apples","Christmas Trees","Squash","HUC","Strawberries","Pumpkins","Other Crops","Sod/Grass Seed","Cranberries","Peppers","Tobacco","Peaches","Cucumbers","Sunflower","Other Small Grains","Grapes","Tomatoes","Peas","Other Tree Crops","Greens","Cabbage","Eggplants","Sweet Potatoes","Herbs","Winter Wheat","Pears","Plums","Onions","Lettuce","Dbl Crop WinWht/Soybeans","Watermelons","Cherries","Triticale","Carrots","Dbl Crop Barley/Soybeans","Speltz","Dbl Crop WinWht/Corn","Asparagus","Dbl Crop Oats/Corn","Dbl Crop Barley/Corn","Cotton","Peanuts","Millet","Dbl Crop WinWht/Sorghum","Mint","Sugarbeets","Radishes","Nectarines","Cantaloupes","Dbl Crop Corn/Soybeans","Turnips","Pop or Orn Corn","Switchgrass","Dbl Crop Soybeans/Oats","Aquaculture","Vetch","Dbl Crop Barley/Sorghum","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Pecans","Olives","Walnuts","Oranges","Rice","Sugarcane","Citrus","Celery","Flaxseed","Safflower","Rape Seed","Caneberries","Camelina","Hops","Garlic","Prunes","Gourds","Durum Wheat","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Dbl Crop Durum Wht/Sorghum","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Pomegranates","Apricots","Chick Peas","Almonds"
1,18,0,101273,91199,NA,NA,1,13,NA,NA,0,49731,NA,0,0,8,63797,37104,143586,21245,5066,1655,549,584582,840029,253377,289052,697813,834599,20751,NA,NA,NA,274,0,0,NA,NA,NA,"03160108",NA,0,1,123,NA,NA,NA,0,NA,2,NA,0,0,3,NA,0,NA,NA,58,NA,5311,NA,NA,NA,NA,4983,0,NA,0,NA,NA,NA,11,NA,0,NA,6852,95,5,11,NA,NA,NA,NA,NA,0,NA,0,NA,0,28356,0,NA,0,0,24,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1950,8154,NA,NA,26,1284,NA,NA,NA,13627,NA,NA,NA,0,5373,33642,157778,24270,5885,1189,735,598842,1123542,780228,608689,450779,340370,717,NA,NA,160,2,NA,NA,NA,NA,NA,"03170002",NA,NA,0,9,NA,NA,NA,0,0,NA,NA,259,NA,0,1,2,NA,NA,0,NA,295,NA,NA,NA,NA,984,22,NA,NA,NA,NA,NA,6,NA,1,NA,2464,351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,88,NA,NA,2,NA,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,10911,10916,NA,NA,0,10,NA,NA,NA,6417,NA,NA,NA,0,505,29790,229450,54893,15402,4773,1678,203597,1539078,884989,566912,905173,572793,567,NA,NA,17,172,NA,NA,NA,NA,NA,"03170004",NA,NA,0,207,NA,NA,NA,0,0,NA,NA,0,NA,0,0,21,NA,NA,0,NA,1887,NA,NA,NA,NA,2153,175,NA,NA,NA,NA,NA,1,NA,2,NA,293,2147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,15223,2727,3189,NA,NA,0,45,NA,NA,NA,3098,NA,NA,NA,0,2162,50602,90026,22245,6662,2993,3373,323,376030,21920,167777,125591,762454,75145,NA,NA,0,33,NA,NA,NA,NA,NA,"03170006",NA,NA,75,375,NA,NA,NA,0,28,NA,NA,0,NA,8,0,0,NA,NA,0,NA,127,NA,NA,NA,NA,262,395,NA,NA,NA,NA,NA,20,NA,24,NA,11891,11121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,2334,1885,NA,NA,0,4,NA,NA,NA,3305,NA,NA,NA,0,337,30787,155141,28572,6427,1401,2578,7869,1481356,126261,522323,370118,895376,2768,NA,NA,121,14,NA,NA,NA,NA,NA,"03170007",NA,NA,10,10,NA,NA,NA,0,0,NA,NA,2,NA,1,0,24,NA,NA,0,NA,182,NA,NA,NA,NA,1454,168,NA,NA,NA,NA,NA,9,NA,0,NA,1568,4499,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,436,588,NA,NA,0,61,NA,NA,NA,8833,NA,NA,NA,0,1291,21662,82902,5805,928,138,1572,28673,711879,381309,243435,161180,254637,883,NA,NA,3,4,NA,NA,NA,NA,NA,"03170003",NA,NA,21,31,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,NA,640,NA,NA,NA,NA,161,130,NA,NA,NA,NA,NA,174,NA,17,NA,3619,874,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,8899,9642,NA,NA,0,26,NA,NA,NA,11087,NA,NA,NA,0,49651,40904,146775,25926,6501,1409,1937,18736,962140,252094,455497,377416,537411,20778,NA,NA,4,246,NA,NA,NA,NA,NA,"03170008",NA,NA,655,1303,NA,NA,NA,62,23,NA,NA,0,NA,3,0,0,NA,NA,8,NA,475,NA,NA,NA,NA,1698,2157,NA,NA,NA,NA,NA,16,NA,9,NA,39039,30275,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,26,NA,NA,4,NA,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,1606,3051,NA,NA,0,3,NA,NA,NA,4539,NA,NA,NA,0,228,36856,147980,36508,16671,7637,273,630848,475762,341256,361436,335800,209895,1314,NA,NA,0,9,NA,NA,NA,NA,NA,"03170001",NA,NA,0,7,NA,NA,NA,0,0,NA,NA,7,NA,0,0,0,NA,NA,0,NA,89,NA,NA,NA,NA,837,0,NA,NA,NA,NA,NA,1,NA,2,NA,192,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,139,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,4654,1451,NA,NA,0,20,NA,NA,NA,4977,NA,NA,NA,0,546,52421,242808,72619,23441,8368,6481,254412,1669376,957392,674789,647812,617742,1145,NA,NA,34,5,NA,NA,NA,NA,NA,"03170005",NA,NA,4,89,NA,NA,NA,0,19,NA,NA,1,NA,0,0,83,NA,NA,2,NA,289,NA,NA,NA,NA,208,62,NA,NA,NA,NA,NA,0,NA,0,NA,6406,4351,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,0,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,3233813,1015,1400,NA,NA,0,33,NA,NA,NA,4384,NA,NA,NA,35,18905,125226,358995,187691,53925,16371,29843,1225,1086154,26999,641479,513903,1633052,241193,NA,NA,4,19,NA,NA,NA,NA,NA,"03170009",NA,NA,29,451,NA,NA,NA,35,29,NA,NA,0,NA,0,0,3,NA,NA,2,NA,144,NA,NA,NA,NA,152,115,NA,NA,NA,NA,NA,20,NA,4,NA,5886,6632,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,29,NA,NA,0,NA,1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,12191,3544,3396,NA,NA,NA,1,NA,NA,NA,7272,NA,NA,NA,28,2274,85631,255753,66032,18349,3984,12660,10902,1264966,140060,811769,712933,1696407,128557,NA,NA,6,1,0,NA,NA,NA,NA,"03180004",NA,NA,0,9,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,535,NA,NA,NA,NA,106,42,NA,NA,NA,NA,NA,9,NA,0,NA,1,59,320,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,7,NA,NA,NA,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,25430,45239,NA,NA,NA,297,NA,NA,NA,13662,NA,NA,NA,0,1445,158470,366742,179932,77077,25482,1291,666627,1147360,697014,554001,885890,829920,2986,NA,NA,1,82,6,NA,NA,NA,NA,"03180002",NA,NA,0,984,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,13,NA,1642,NA,NA,NA,NA,2097,0,NA,NA,NA,NA,NA,0,NA,0,NA,5055,140,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,108,NA,NA,NA,NA,90,NA,NA,NA,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,5552,12861,NA,NA,NA,28,NA,NA,NA,5432,NA,NA,NA,3,109,28427,150242,24734,3625,838,5095,237430,1025309,561686,471197,591902,378706,670,NA,NA,2,1,0,NA,NA,NA,NA,"03180003",NA,NA,0,132,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,256,NA,NA,NA,NA,571,65,NA,NA,NA,NA,NA,1,NA,0,NA,38,1955,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1,NA,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,8490,12995,NA,NA,NA,20,NA,NA,NA,65599,NA,NA,NA,1318,1746,38722,335716,33798,12560,3388,426,1680950,1415689,637334,767763,1342361,720059,5066,NA,NA,0,107,0,NA,NA,NA,NA,"03180001",NA,NA,2,249,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,NA,NA,156,NA,318,NA,NA,NA,NA,146,1,NA,NA,NA,NA,NA,0,NA,91,NA,3494,10,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,4201,2344,NA,NA,NA,3,NA,NA,NA,17636,NA,NA,NA,0,3186,23360,184558,39882,9099,3007,12831,104422,859817,345229,664588,816227,380927,1498,NA,NA,2,77,0,NA,NA,NA,NA,"03180005",NA,NA,0,257,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,4191,NA,NA,NA,NA,438,6,NA,NA,NA,NA,NA,248,NA,0,NA,2,14,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,0,NA,NA,NA,NA,0,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1935360,0,3,0,0,0,0,0,NA,0,0,NA,0,0,0,0,286117,70182,6614,1338,572,232,1195356,1038787,833448,211093,6081,855964,5377,NA,NA,NA,0,0,0,0,0,NA,"04010101",NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,11126,3167,538,15,296,0,929,4,NA,3247,13361,NA,1,0,5,267,270397,251752,68997,45558,19606,122003,1763351,282370,489321,272875,376963,4120063,327192,NA,NA,NA,0,6,5,0,0,NA,"04010201",NA,NA,3191,5,NA,NA,NA,NA,NA,0,0,12,NA,0,NA,NA,NA,NA,NA,0,115,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,3062,19424,4941,1284,5741,101,7894,1080,NA,18160,101102,NA,50,0,1454,236,65220,225077,21649,7086,2114,836,2765691,493754,439670,85689,396849,584877,47113,NA,NA,NA,15,40,314,3,24,NA,"04010301",NA,NA,29,0,NA,NA,NA,NA,NA,2,0,13,NA,0,NA,NA,NA,NA,NA,0,2016,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,1162,18918,4227,1366,2113,582,4817,352,NA,20176,78385,NA,0,5,1195,461,78825,125855,13929,2070,840,590,2160088,126014,383380,18008,65188,609877,26232,NA,NA,NA,19,21,30,7,13,NA,"04010302",NA,NA,18,0,NA,NA,NA,NA,NA,9,1,0,NA,1,NA,NA,NA,NA,NA,2,376,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,122,21,0,17,0,22,0,NA,80,200,NA,0,0,0,2,136707,41540,3908,1512,458,1400,480466,202818,231690,84268,48028,1015256,35241,NA,NA,NA,0,0,0,0,0,NA,"04010202",NA,NA,19,0,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,9,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,162,25,5,0,0,0,36,11,NA,63,241,NA,0,0,2,1,16367,55981,25249,11437,2958,3428,705026,179242,278746,49778,49971,372949,15213,NA,NA,NA,0,3,0,0,0,NA,"04010102",NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,13,72,1,417,0,10,807,NA,NA,131,74755,NA,9,NA,51,6441,162391,95113,11617,1796,526,875,1784173,494911,620031,17244,72972,627117,23732,NA,NA,NA,59,NA,5,0,71,NA,"04020102",NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,21,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,335,0,1250,0,415,1341,NA,NA,82,40562,NA,0,NA,6,1651,29534,40099,7291,879,112,850,1041504,227359,257917,27339,48033,363205,10121,NA,NA,NA,2,NA,0,0,855,NA,"04020104",NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,667,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,173,785,391,970,0,7,1359,NA,NA,489,6190,NA,128,NA,45,803,55100,86309,21583,12429,5590,4371,1396084,180439,373454,16475,43108,404497,4424,NA,NA,NA,266,NA,0,0,220,NA,"04020105",NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,197,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,459,2838,612,739,5,125,964,NA,NA,9107,18989,NA,107,NA,10,1274,56954,83932,17692,3749,791,5776,1345058,335145,77484,30578,95250,1129010,91938,NA,NA,NA,309,NA,57,18,0,NA,"04020201",NA,NA,NA,3,NA,NA,NA,NA,NA,15,NA,2,NA,0,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,NA,NA,NA,1258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,48,30,10,78,4,1,84,NA,NA,377,11546,NA,1,NA,173,830,65476,69582,9509,783,400,18348,1807192,86463,266098,3456,8601,550732,10660,NA,NA,NA,0,NA,0,0,15,NA,"04020101",NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,773,93,0,779,0,169,709,NA,NA,69,36307,NA,24,NA,32,1640,98199,76956,30428,10807,4988,3814,1692328,239872,384315,9160,68880,468603,14191,NA,NA,NA,9,NA,0,0,80,NA,"04020103",NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,30,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,5,2,1,0,0,1,1,NA,NA,0,610,NA,1,NA,11,172,2089,6819,562,16,0,55,179292,26008,1959,3830,9464,72387,4912,NA,NA,NA,0,NA,0,40,0,NA,"04020203",NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,61,2,103,1,2720,74,NA,NA,844,6914,NA,1162,NA,3,1212,14374,44104,10733,2232,490,1130,666135,103437,1754,13636,42200,1299161,113242,NA,NA,NA,0,NA,84,94,2,NA,"04020202",NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,2,NA,0,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,4226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1045,148,349,259,2,424,0,NA,3440,56602,0,126,0,479,268,76631,96079,12827,2094,978,722,1417514,169810,161791,11053,59226,930170,24925,NA,NA,0,210,1,25,0,73,0,"04030106",0,0,0,0,0,0,NA,NA,0,0,0,0,0,21,NA,0,0,NA,NA,0,63,NA,NA,0,NA,0,NA,0,35,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,104,17,20,586,0,586,0,NA,174,5981,0,668,0,0,569,111767,51469,5915,1002,141,2880,949485,53027,168853,11415,31052,682597,4586,NA,NA,0,956,0,0,0,0,0,"04030107",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,11,NA,NA,0,NA,0,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,982,914759,352839,1105,30,584,61483,0,NA,603274,24859,22,7,53,12,1581,24480,160989,194313,62065,17755,14862,322260,827,8760,767,1049276,459926,128844,NA,NA,0,344,9035,16826,183,0,1,"04030101",0,53,40,752,0,0,NA,NA,2,3,2,0,0,15635,NA,9,144,NA,NA,1,238729,NA,NA,5,NA,9,NA,7,21,516,NA,NA,0,NA,NA,NA,NA,NA,4,NA,0,1912,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,25718,280109,41406,1817,18,62,27142,0,NA,218509,8401,0,1,0,0,325,21738,78991,65317,8792,2671,8991,179823,253,26493,467,595735,388780,11550,NA,NA,0,4,117,21783,157,1,0,"04030102",0,2,0,36,0,0,NA,NA,0,687,10,7,0,23856,NA,1,10,NA,NA,0,101711,NA,NA,0,NA,0,NA,1751,2173,6,NA,NA,5,NA,NA,NA,NA,NA,1,NA,0,34,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,1658,304426,132311,329,2,146,9093,0,NA,221318,4552,0,5,1,2,727,28188,144036,245392,112900,47897,5110,127916,192,737,1309,305676,70226,22085,NA,NA,2,9,98,1852,2,1,0,"04030204",1,8,5,748,0,0,NA,NA,5,0,0,0,0,259,NA,1,11,NA,NA,7,75099,NA,NA,5,NA,0,NA,0,41,3,NA,NA,0,NA,NA,NA,NA,NA,2,NA,0,38,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,1049,166981,75371,1030,212,17,5565,0,NA,107405,5590,3,15,0,20,3743,3936,41222,19279,4377,951,1090,194166,1475,959,3442,138096,130797,22600,NA,NA,0,4,24,1792,2,2,0,"04030103",0,4,0,795,0,0,NA,NA,0,1,0,0,3,111,NA,1,4,NA,NA,0,25567,NA,NA,5,NA,0,NA,2,39,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,2,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,74,206455,52479,644,336,90,7668,0,NA,147108,19847,12,3406,0,316,3036,65905,115705,17570,4090,1321,609,1092116,53613,9264,5257,128385,754178,38109,NA,NA,0,11,635,9271,2,15,0,"04030104",0,2,1,38,0,0,NA,NA,2,0,10,1,13,823,NA,0,16,NA,NA,72,24405,NA,NA,113,NA,0,NA,5,2121,67,NA,NA,0,NA,NA,NA,NA,NA,3,NA,0,19,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
