"layer","zone","Background","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Sugarbeets","Potatoes","Other Crops","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Corn","Blueberries","Speltz","Cranberries","Squash","HUC","Sweet Corn","Pumpkins","Apples","Millet","Dry Beans","Sod/Grass Seed","Christmas Trees","Tobacco","Other Small Grains","Grapes","Misc Vegs & Fruits","Peppers","Strawberries","Sunflower","Other Tree Crops","Tomatoes","Herbs","Sorghum","Asparagus","Cabbage","Eggplants","Peaches","Dbl Crop Lettuce/Barley","Onions","Peas","Gourds","Cherries","Dbl Crop WinWht/Soybeans","Vetch","Dbl Crop Oats/Corn","Triticale","Carrots","Plums","Apricots","Nectarines","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Sweet Potatoes","Cantaloupes","Lettuce","Dbl Crop Barley/Corn","Cotton","Peanuts","Dbl Crop WinWht/Corn","Dbl Crop Soybeans/Oats","Watermelons","Greens","Dbl Crop Barley/Sorghum","Turnips","Dbl Crop Corn/Soybeans","Switchgrass","Pop or Orn Corn","Walnuts","Durum Wheat","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Honeydew Melons","Oranges","Camelina","Rice","Sugarcane","Citrus","Mustard","Celery","Radishes","Prunes","Mint","Flaxseed","Safflower","Lentils","Perennial Ice/Snow ","Pistachios","Rape Seed","Olives","Dbl Crop Durum Wht/Sorghum","Dbl Crop Lettuce/Cotton","Hops","Garlic","Almonds","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Cauliflower","Pears","Caneberries","Cucumbers","Pomegranates"
1,10,NA,440833,0,NA,839,0,2,6,1526,269908,NA,0,1202,313,16233,158811,165256,58707,14614,5365,2372,804902,7290,0,9,236103,63682,21472,NA,291459,NA,NA,NA,NA,"05140206",0,4,NA,1,0,43,0,70,NA,3,19,0,0,0,NA,10,NA,236,0,0,NA,41,NA,NA,NA,0,NA,95305,NA,NA,NA,NA,NA,NA,NA,2,0,NA,0,NA,0,NA,NA,12,2,0,0,NA,NA,118,NA,1,NA,NA,10,1,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,4346,0,0,62,1,0,0,0,0,NA,0,0,1,15,105609,154453,36323,12937,3667,17218,1278106,162534,27233,4542,479853,199,19,NA,2319,NA,NA,0,0,"06010107",6,0,0,6,0,0,1,48,NA,NA,NA,0,0,5,0,94,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,1412,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,0,NA,63,0,NA,0,0,NA,NA,1209,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,18727,0,0,1073,73,52,0,10,0,NA,1,7,0,259,213657,371848,215053,81393,27442,4336,1755471,168919,80445,41055,864908,3008,75,NA,18660,NA,NA,0,1,"06010201",6,1,0,2,9,0,0,72,NA,NA,NA,183,0,10,0,78,NA,498,0,0,NA,0,NA,NA,NA,NA,NA,11635,NA,25,NA,NA,NA,NA,NA,161,129,NA,18,NA,0,1,NA,1468,14,NA,0,0,NA,NA,14675,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,755,0,0,26,76,0,0,0,0,NA,1,4,0,8,39370,202083,127173,45556,13181,4748,916792,36630,45077,1816,394628,1192,1,NA,338,NA,NA,5,0,"06010207",1,0,0,0,14,0,0,48,NA,NA,NA,0,0,11,0,0,NA,2,0,0,NA,0,NA,NA,NA,NA,NA,68,NA,0,NA,NA,NA,NA,NA,4,0,NA,1,NA,0,0,NA,27,0,NA,0,0,NA,NA,1222,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,2550,0,0,312,63,2,0,14,0,NA,0,167,3,52,22660,148445,50951,16071,4419,5645,1475608,30623,213221,7199,507364,367,7,NA,5933,NA,NA,4,65,"06010208",1,0,0,1,254,0,0,43,NA,NA,NA,0,0,7,0,0,NA,17,0,32,NA,0,NA,NA,NA,NA,NA,240,NA,39,NA,NA,NA,NA,NA,10,0,NA,3,NA,0,1,NA,449,0,NA,0,0,NA,NA,6,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,425,0,0,37,9,0,0,413,115146,NA,1,2,2,527,119160,287911,107443,37786,6926,17797,3540901,64863,76814,3431,1270863,71,0,NA,6006,NA,NA,0,0,"06010205",0,0,0,1,31,63,45,106,NA,NA,NA,0,0,3,2,0,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,40,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,0,NA,123,0,NA,0,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,2606,23,0,12,0,0,0,1,8761,NA,0,35,0,101,3197,126690,25712,7072,2267,572,1421244,59997,6502,6369,302221,36,0,NA,8059,NA,NA,0,0,"06010106",0,70,33,0,0,6,56,111,NA,NA,NA,1,9,0,0,1036,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,409,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,1,NA,296,0,NA,0,0,NA,NA,6,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,180,28,37,1,6,3,16,12,21267,NA,0,35,0,743,44196,105733,9589,2254,384,2028,2064490,32589,2762,8647,98147,116,1,NA,4831,NA,NA,83,0,"06010202",915,197,2868,38,0,4665,168,5,NA,NA,NA,45,350,0,0,1645,NA,3,11,266,NA,7,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,0,2,NA,0,NA,28,3,NA,8,0,NA,8,102,NA,NA,0,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,43,22,0,1,0,0,0,4,9930,NA,0,9,0,565,15587,94275,11117,3201,669,1159,1801004,83974,4992,8350,68889,68,0,NA,2669,NA,NA,36,0,"06010203",21,370,802,0,0,1134,1805,2,NA,NA,NA,28,535,0,0,359,NA,0,4,28,NA,4,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,0,1,NA,0,NA,0,0,NA,7,0,NA,0,43,NA,NA,0,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,148,4,0,1,9,4,0,455,3647,NA,0,13,0,38,36503,184655,61187,17288,6401,3251,1744811,31224,8510,5522,389735,11,4,NA,4798,NA,NA,0,0,"06010103",1,0,2,0,0,0,328,7,NA,NA,NA,0,2,13,0,0,NA,0,0,26,NA,0,NA,NA,NA,NA,NA,23,NA,0,NA,NA,NA,NA,NA,0,22,NA,0,NA,17,0,NA,195,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,3514,328,14,94,1,0,0,280,106196,NA,0,350,0,5483,19012,508646,97681,31188,11166,2254,3787537,139531,14054,15722,564938,357,0,NA,58953,NA,NA,57,0,"06010105",205,54,17098,2,0,14932,102,299,NA,NA,NA,79,483,6,0,5904,NA,0,103,113,NA,1,NA,NA,NA,NA,NA,624,NA,0,NA,NA,NA,NA,NA,0,2,NA,0,NA,4,4,NA,391,0,NA,0,891,NA,NA,1,NA,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,15617,37,1,605,300,0,0,728,7361,NA,0,8,0,178,10271,270485,60081,13172,4414,2726,2902946,85313,15085,15422,1625483,163,1,NA,24153,NA,NA,3,46,"06010108",74,1,4,1,6,48,922,538,NA,NA,NA,0,4,5,0,791,NA,0,0,4,NA,0,NA,NA,NA,NA,NA,516,NA,0,NA,NA,NA,NA,NA,0,12,NA,1,NA,19,0,NA,1838,1,NA,0,0,NA,NA,14,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,14579,0,0,206,5,0,0,118,1225,NA,0,5,0,311,91051,121334,16473,4025,1099,572,1910921,312903,53379,31537,428314,539,0,NA,9985,NA,NA,0,0,"06010204",0,4,21,0,0,7,0,10,NA,NA,NA,0,0,0,0,9,NA,43,0,0,NA,0,NA,NA,NA,NA,NA,8250,NA,17,NA,NA,NA,NA,NA,140,1,NA,0,NA,27,0,NA,1798,0,NA,21,8,NA,NA,27217,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,8519,0,0,956,10,40,0,310,0,NA,18,4,0,139,129592,219676,94156,26290,7245,12540,1245151,60417,55226,1934,1000203,325,3,NA,10268,NA,NA,23,0,"06010104",1,0,0,2,14,0,0,551,NA,NA,NA,0,0,354,0,44,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,2140,NA,0,NA,NA,NA,NA,NA,0,3,NA,0,NA,0,0,NA,1448,0,NA,0,0,NA,NA,144,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,233,0,0,20,19,0,0,780,57783,NA,0,1,0,1596,48087,136507,53339,13038,2129,35887,1534198,18055,76339,210,743009,21,0,NA,2242,NA,NA,0,0,"06010206",0,0,2,8,3,0,0,294,NA,NA,NA,0,0,1,0,0,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,44,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,0,NA,542,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,1459,4,0,285,42,0,0,1070,115646,NA,0,4,0,373,47148,247504,110785,33838,13442,2302,1790507,25632,6378,1032,979949,26,4,NA,16039,NA,NA,0,0,"06010102",0,0,0,0,0,0,110,55,NA,NA,NA,0,0,0,7,1,NA,8,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,77,0,NA,71,0,NA,3,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,195,0,0,4,0,0,0,270,74474,NA,0,6,7,116,3666,70950,11497,1861,518,881,1428476,23943,5052,27199,435171,7,3,NA,7008,NA,NA,0,0,"06010101",1,0,0,0,2,3,22,27,NA,NA,NA,0,0,0,1,0,NA,7,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,0,NA,1,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,6525,0,0,3091,160,56,1,1,63182,NA,2,43,29,1928,174277,442337,222408,58789,29985,5648,2489444,357276,289865,200633,973402,7389,75,NA,28445,NA,NA,NA,47,"06020001",28,1,10,3,223,53,NA,152,NA,0,NA,106,0,100,NA,42,NA,156,NA,151,NA,NA,NA,NA,NA,NA,NA,2245,NA,9,NA,NA,NA,NA,NA,276,1,NA,46,NA,0,95,1,1207,89,2,0,0,NA,NA,3425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,11713,0,0,1382,70,23,0,0,0,NA,0,114,0,271,3135,69468,19861,3862,895,988,1038895,70426,40985,36881,406656,1311,9,NA,17613,NA,NA,NA,9,"06020004",2,0,0,0,593,0,NA,7,NA,0,NA,3,0,1,NA,0,NA,19,NA,0,NA,NA,NA,NA,NA,NA,NA,4776,NA,0,NA,NA,NA,NA,NA,16,0,NA,0,NA,0,1,0,454,397,0,0,0,NA,NA,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,1,1098,0,0,59,0,0,0,2,10809,NA,0,0,0,102,25138,78860,8765,1609,283,730,1352811,196632,28689,9380,115874,469,4,NA,5851,NA,NA,NA,0,"06020003",0,0,36,3,2,24,NA,0,NA,0,NA,0,0,0,NA,1,NA,6,NA,0,NA,NA,NA,NA,NA,NA,NA,373,NA,0,NA,NA,NA,NA,NA,5,0,NA,0,NA,2,2,0,717,0,0,19,0,NA,NA,844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,21143,3,2,1908,287,417,8,45,26893,NA,0,14,2,3440,102061,361125,84867,21052,9150,4758,3574177,396068,138933,107243,987402,2829,56,NA,30213,NA,NA,NA,13,"06020002",129,0,68,15,45,64,NA,1616,NA,10,NA,3,6,37,NA,62,NA,301,NA,6,NA,NA,NA,NA,NA,NA,NA,10216,NA,15,NA,NA,NA,NA,NA,236,265,NA,135,NA,908,34,0,8675,30,28,986,1,NA,NA,18871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,143072,0,NA,988,237,18,0,122,0,NA,0,2448,0,2259,67186,186553,46864,11095,4226,1023,1543624,77010,32971,42136,1274195,8458,76,NA,167123,NA,NA,NA,17,"06030003",0,0,0,64,NA,47,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,0,NA,NA,48789,NA,NA,NA,NA,NA,NA,NA,157,1,2,NA,NA,NA,32182,0,1704,2,0,NA,NA,NA,0,NA,0,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,195960,0,NA,667,799,63,1,0,91256,NA,2,30,86,1073,265681,475638,299984,77068,27330,5846,2769348,179715,122214,393966,2285439,168763,222,NA,330298,NA,NA,NA,1,"06030002",7,1,12,426,NA,2487,NA,0,NA,NA,NA,NA,0,61,NA,NA,NA,334,NA,NA,NA,7,NA,NA,0,NA,NA,275315,NA,NA,NA,NA,NA,NA,NA,14,0,229,NA,NA,NA,351961,72,2743,48,39,NA,NA,NA,0,NA,2,NA,NA,0,0,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,13235,0,NA,212,0,0,0,0,23713,NA,0,1,29,1014,77056,110332,31911,7761,2363,4314,1230833,279110,82578,336271,451774,18695,1411,NA,19573,NA,NA,NA,0,"06030006",0,0,0,142,NA,49,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,7,NA,NA,8428,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,13878,1316,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,1,71637,1,NA,1275,1,0,0,33,45956,NA,0,16,15,1273,244871,340878,112858,30701,10882,3015,2381247,359738,114748,417079,1822343,64321,1058,NA,262146,NA,NA,NA,0,"06030005",0,0,0,78,NA,347,NA,1,NA,NA,NA,NA,2,3,NA,NA,NA,142,NA,NA,NA,0,NA,NA,0,NA,NA,124779,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,155495,596,138,174,0,NA,NA,NA,0,NA,396,NA,NA,0,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,120782,0,NA,556,43,1,0,16,60460,NA,159,82,0,1569,303958,217675,95395,25460,8249,3191,2479570,206690,261732,264077,1466153,29159,101,NA,144230,NA,NA,NA,6,"06030001",37,105,165,49,NA,97,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,27,NA,NA,NA,1,NA,NA,2,NA,NA,32524,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA,NA,24641,38,328,81,139,NA,NA,NA,0,NA,0,NA,NA,3,0,917,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,54185,0,NA,620,3,3,0,107,14257,NA,0,0,1,207,25221,130298,13884,2897,795,177,1204672,40797,23641,52778,1086708,7106,46,NA,65420,NA,NA,NA,0,"06030004",0,0,0,0,NA,1,NA,0,NA,NA,NA,NA,0,178,NA,NA,NA,38,NA,NA,NA,0,NA,NA,0,NA,NA,26464,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,22252,10,1446,54,0,NA,NA,NA,3,NA,104,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,96715,74,NA,2669,30,345,NA,349,0,NA,NA,531,NA,4068,20498,190978,52267,12574,4893,953,1130268,152696,72002,30102,1511142,9047,28,NA,76484,NA,NA,NA,29,"06040002",NA,NA,NA,1,NA,1,NA,3,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,25603,NA,0,0,NA,NA,NA,NA,114,5,1,NA,NA,NA,557,0,2852,1,NA,NA,NA,NA,0,NA,1,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,51211,3,NA,765,0,1,NA,389,0,NA,NA,20,NA,136,27068,175891,46949,13743,4539,478,2885230,62937,7372,9269,1098950,4823,322,NA,44800,NA,NA,NA,0,"06040003",NA,NA,NA,0,NA,83,NA,18,NA,NA,NA,NA,4,NA,NA,0,NA,93,NA,NA,NA,0,NA,NA,NA,NA,NA,14477,NA,0,1,NA,NA,NA,NA,1,0,0,NA,NA,NA,4,0,961,251,NA,NA,NA,NA,21,NA,15,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,33946,0,NA,85,0,3,NA,57,0,NA,NA,0,NA,80,7916,77988,7342,1618,335,276,1454003,72846,2456,36967,451665,2997,124,NA,37695,NA,NA,NA,0,"06040004",NA,NA,NA,0,NA,103,NA,1,NA,NA,NA,NA,0,NA,NA,1,NA,28,NA,NA,NA,0,NA,NA,NA,NA,NA,4879,NA,0,0,NA,NA,NA,NA,2,0,0,NA,NA,NA,27,0,173,0,NA,NA,NA,NA,0,NA,993,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,128324,5,NA,527,0,6,NA,2,0,NA,NA,10,NA,19436,547937,164013,17750,8040,4160,2156,3138178,172768,184,8661,657469,151222,3699,NA,142024,NA,NA,NA,0,"06040005",NA,NA,NA,11,NA,369,NA,33,NA,NA,NA,NA,0,NA,NA,3,NA,1012,NA,NA,NA,4,NA,NA,NA,NA,NA,32322,NA,27,3,NA,NA,NA,NA,86,4,0,NA,NA,NA,21320,0,48,13,NA,NA,NA,NA,0,NA,518,NA,NA,0,0,27,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,186798,0,NA,372,0,0,NA,37,0,NA,NA,1,NA,74,25422,120473,27612,11085,6544,1445,724789,15517,0,109,480066,70243,8039,NA,226141,NA,NA,NA,0,"06040006",NA,NA,NA,0,NA,2,NA,248,NA,NA,NA,NA,0,NA,NA,0,NA,1148,NA,NA,NA,0,NA,NA,NA,NA,NA,97202,NA,0,1,NA,NA,NA,NA,1,0,0,NA,NA,NA,125,0,77,0,NA,NA,NA,NA,0,NA,4679,NA,NA,10,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,249005,5,NA,775,0,0,NA,0,6692,NA,NA,0,NA,3063,137619,213671,27330,7854,2839,3970,3302006,343242,50630,349899,994106,148447,3980,NA,108163,NA,NA,NA,0,"06040001",NA,NA,NA,1,NA,4564,NA,1,NA,NA,NA,NA,114,NA,NA,1,NA,3729,NA,NA,NA,0,NA,NA,NA,NA,NA,22045,NA,1,1,NA,NA,NA,NA,446,0,0,NA,NA,NA,19161,1,296,0,NA,NA,NA,NA,0,NA,1,NA,NA,0,0,0,153,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,13035,158,1843,4,133,1255,1184,10294,93223,0,713,6453,161,1714,374003,170879,15824,4703,3001,41555,2139456,108601,327575,199851,26500,1979024,472820,NA,3359,NA,NA,31,0,"07010103",11,0,0,1,1,8,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,201,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,168961,1077,18821,159,17303,15419,77,236322,240833,126,13805,2664,916,6716,75422,132216,21108,5431,2045,2157,608408,14604,90,6944,194273,48786,491846,NA,599767,NA,NA,0,51,"07010201",498,6,256,4,22080,13,37,NA,NA,NA,NA,NA,NA,447,0,0,0,30,NA,NA,NA,NA,NA,NA,122,NA,NA,0,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,412039,904,72177,73,4095,32805,1,291549,85284,2826,2416,85,498,1196,144979,139030,33270,8677,4455,8223,334082,3760,103,6341,269801,6742,310804,NA,819597,NA,NA,0,0,"07010202",1001,0,184,5,3564,5,14,NA,NA,NA,NA,NA,NA,91,0,0,0,57,NA,NA,NA,NA,NA,NA,329,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,91211,3,2414,2603,4333,478,0,53334,25653,0,213,20,65,1577,249799,309399,637089,339288,167091,9596,441759,10326,66,17932,110518,10988,302442,NA,100930,NA,NA,0,1,"07010206",937,2,87,0,40,8489,18,NA,NA,NA,NA,NA,NA,2,0,306,0,0,NA,NA,NA,NA,NA,NA,187,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,247525,328,10757,695,24079,3022,110,146379,241708,0,143,232,534,10692,674779,181650,63561,16646,5711,2263,1308546,34055,902,14381,183665,181796,871477,NA,330797,NA,NA,0,11,"07010207",379,27,0,29,253,3313,504,NA,NA,NA,NA,NA,NA,5,0,0,0,1,NA,NA,NA,NA,NA,NA,14,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
