"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Dry Beans","Potatoes","Peas","Clover/Wildflowers","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Triticale","Broccoli","Cauliflower","Radishes","Blueberries","Sorghum","Speltz","HUC","Apples","Misc Vegs & Fruits","Sweet Corn","Cranberries","Sod/Grass Seed","Aquaculture","Other Crops","Herbs","Squash","Pumpkins","Tomatoes","Pears","Cabbage","Grapes","Strawberries","Tobacco","Winter Wheat","Peaches","Peppers","Sunflower","Sugarbeets","Greens","Carrots","Dbl Crop WinWht/Corn","Vetch","Plums","Other Tree Crops","Dbl Crop WinWht/Soybeans","Millet","Onions","Cucumbers","Nectarines","Dbl Crop Barley/Soybeans","Dbl Crop Oats/Corn","Cherries","Gourds","Sweet Potatoes","Dbl Crop Barley/Corn","Cotton","Peanuts","Dbl Crop WinWht/Sorghum","Dbl Crop Soybeans/Oats","Other Small Grains","Watermelons","Asparagus","Turnips","Eggplants","Rape Seed","Cantaloupes","Switchgrass","Pop or Orn Corn","Caneberries","Hops","Flaxseed","Dbl Crop Corn/Soybeans","Pecans","Dbl Crop WinWht/Cotton","Rice","Honeydew Melons","Oranges","Sugarcane","Olives","Citrus","Durum Wheat","Camelina","Mint","Walnuts","Celery","Garlic","Safflower","Mustard","Lentils","Perennial Ice/Snow ","Pistachios","Lettuce","Almonds","Apricots","Pomegranates"
1,9,0,4701,5470,176,NA,5,24,154,0,18709,NA,NA,NA,0,NA,2879,110,108597,166219,35255,10962,3469,9487,1803985,342410,30003,13015,277634,1812,71,0,NA,NA,NA,0,128,NA,"03060102",1,NA,0,NA,69,0,0,12,0,36,66,0,0,0,48,0,639,64,1,1,NA,NA,NA,729,NA,NA,0,8974,47,0,0,NA,1391,10,NA,NA,0,NA,20,0,152,203,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,6501,12723,9,NA,54,516,1082,34,167453,NA,NA,NA,0,NA,26955,0,398421,360782,98804,30946,10973,18660,1519550,1458599,2216,134618,996694,21798,924,5,NA,NA,NA,0,259,NA,"03060103",0,NA,0,NA,149,1,0,61,0,0,1,0,0,0,0,0,10580,23,0,0,NA,NA,NA,799,NA,NA,0,10023,64,0,0,NA,119,145,NA,NA,0,NA,1178,23,345,586,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,198,5,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,25741,37699,4,NA,14721,4428,2,25,73511,NA,NA,NA,1,NA,117890,0,91529,334956,255197,90856,37706,29013,421371,1660457,16483,606764,310862,1033777,27027,0,NA,NA,NA,12,476,NA,"03060106",0,NA,0,NA,911,15,0,5,0,0,0,0,0,8,0,1,4612,420,85,11,NA,NA,NA,19,NA,NA,75,4119,1460,0,0,NA,0,3,NA,NA,0,NA,37480,26380,34,157,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11634,606,NA,NA,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,218164,2725,1584,0,NA,2,128,0,0,1418,NA,NA,NA,4,NA,7747,0,41970,60389,25026,9290,1047,5326,181,308484,367,85688,8524,274092,147021,0,NA,NA,NA,0,10,NA,"03060110",0,NA,0,NA,2387,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,NA,NA,NA,0,NA,NA,0,107,2,0,0,NA,0,2,NA,NA,7,NA,921,144,2,36,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,2808,1603,35,NA,2,19,0,0,23677,NA,NA,NA,0,NA,11688,8,215667,308189,89284,29137,11504,14343,1459101,346271,7709,15613,417610,598,144,0,NA,NA,NA,0,11,NA,"03060101",0,NA,0,NA,395,0,0,0,1,0,13,0,0,0,0,0,854,21,0,0,NA,NA,NA,29,NA,NA,0,1790,15,0,0,NA,258,0,NA,NA,0,NA,5,0,0,36,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,80538,20976,18530,0,NA,516,744,0,0,22343,NA,NA,NA,9,NA,71346,0,71183,121160,60366,31768,22685,16095,1797,568774,5020,278788,42510,1176824,182139,0,NA,NA,NA,9,50,NA,"03060109",0,NA,0,NA,6318,0,0,0,0,0,0,0,0,0,0,2,1718,10,0,0,NA,NA,NA,0,NA,NA,0,1467,451,0,0,NA,0,2,NA,NA,0,NA,63485,21079,156,170,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2128,2105,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,96567,58509,0,NA,10129,1493,0,13,183030,NA,0,0,50,0,101750,150,49211,316632,108798,21660,9102,2238,10600,2107931,9204,1002140,174843,2168260,152710,NA,NA,NA,NA,84196,2438,NA,"03070201",0,NA,1,NA,274,0,0,2142,NA,0,59,2,0,2677,0,11361,235,1,0,1,NA,0,NA,13,NA,0,NA,2464,5288,40,37,NA,0,72,NA,NA,0,NA,459582,253534,40,329,NA,173,NA,NA,NA,NA,1,NA,0,NA,NA,NA,4,21056,2757,NA,NA,0,181,636,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,67860,87144,5,NA,8902,5017,436,53,167089,NA,1,0,107,1,312079,3,47488,329429,106049,30055,14107,6073,655406,2007916,87271,297905,252117,1264361,49965,NA,NA,NA,NA,2217,9257,NA,"03070104",0,NA,10,NA,18578,1,0,501,NA,3,2,0,1,87,11,613,16404,12562,3,656,NA,0,NA,106,NA,0,NA,57258,4420,11,23,NA,0,1284,NA,NA,9,NA,444887,128150,2932,1114,NA,2169,NA,NA,NA,NA,0,NA,1230,NA,NA,NA,41,166368,22323,NA,NA,0,0,599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,9272,9048,70,NA,693,693,4776,49,317076,NA,0,0,0,14,12028,0,215800,624630,269297,83138,22881,33358,3064884,1804335,35633,221047,1512287,109625,455,NA,NA,NA,NA,0,1600,NA,"03070101",0,NA,0,NA,339,0,1,1633,NA,0,3,0,0,0,0,0,17449,143,0,97,NA,0,NA,1934,NA,0,NA,5113,343,0,0,NA,0,4,NA,NA,0,NA,6145,38,1932,236,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,951,34,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,28571,46042,0,NA,3203,5042,67,4,153630,NA,0,0,252,3,255343,7,62954,279475,64481,18847,7873,60265,1458949,2216452,136675,399019,495378,1063571,28926,NA,NA,NA,NA,316,2237,NA,"03070102",1,NA,3,NA,3782,2,0,937,NA,0,0,0,2,148,137,58,8730,203,8,36,NA,0,NA,835,NA,0,NA,25972,1570,18,3,NA,0,596,NA,NA,2,NA,56738,26769,472,3689,NA,20,NA,NA,NA,NA,0,NA,43,NA,NA,NA,1176,11373,6624,NA,NA,0,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,4231,8870,25,NA,802,1082,1142,0,159982,NA,0,0,1,2762,40971,131,159292,1038332,679705,237853,117222,56101,2589678,1814587,48441,208754,1094223,242299,4368,NA,NA,NA,NA,0,695,NA,"03070103",16,NA,3,NA,840,0,8,415,NA,0,2,0,0,15,0,0,9545,2372,2,63,NA,5,NA,2655,NA,8,NA,8974,1309,0,0,NA,0,627,NA,NA,0,NA,5784,552,488,817,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,2,9641,615,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,16530,35752,0,NA,2179,5653,4,4,65998,NA,1,0,13,0,105741,0,14719,99716,19045,4518,1518,797,73228,902862,21866,222634,121434,448101,18228,NA,NA,NA,NA,524,3578,NA,"03070105",0,NA,3,NA,1170,1,0,210,NA,0,0,0,0,238,4,58,3444,4,0,396,NA,0,NA,31,NA,0,NA,9238,1328,2,0,NA,1,7,NA,NA,1,NA,64434,24581,532,2952,NA,757,NA,NA,NA,NA,0,NA,3,NA,NA,NA,25,13735,5836,NA,NA,0,0,245,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,200741,32256,34503,0,NA,2050,213,0,0,71404,NA,0,0,2,0,75578,1,75390,184553,52811,11174,3039,8133,4510,1025928,3642,562323,80897,1629348,151919,NA,NA,NA,NA,21736,432,NA,"03070106",0,NA,1,NA,221,0,0,198,NA,0,0,4,366,26,0,447,366,0,0,3,NA,0,NA,8,NA,0,NA,3999,2145,299,1,NA,0,2,NA,NA,3,NA,102604,27911,34,287,NA,213,NA,NA,NA,NA,0,NA,0,NA,NA,NA,2,15730,1365,NA,NA,12,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,31047,38621,0,NA,1946,2069,10,0,136406,NA,0,0,80,0,228865,4,25190,183616,53874,11494,3566,2123,176179,1234085,35875,485575,184780,795317,31892,NA,NA,NA,NA,2468,1795,NA,"03070107",0,NA,135,NA,3202,272,0,1118,NA,0,7,41,13,54,47,366,4847,37,0,2,NA,0,NA,53,NA,0,NA,11447,1335,322,4,NA,0,1,NA,NA,488,NA,102203,44886,1352,577,NA,594,NA,NA,NA,NA,0,NA,1,NA,NA,NA,73,24396,6051,NA,NA,0,2,334,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,58352,40854,0,NA,2503,43,0,0,49381,NA,0,0,7,0,40331,0,6496,89195,37929,6639,1854,469,1229,503184,1032,335683,40456,691582,25880,NA,NA,NA,NA,28801,1508,NA,"03070202",0,NA,0,NA,47,0,0,518,NA,0,0,0,0,18,0,3666,423,0,0,0,NA,0,NA,261,NA,0,NA,7437,755,41,0,NA,0,0,NA,NA,0,NA,214557,86750,4,378,NA,422,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,9348,2433,NA,NA,0,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,3675,811,495,0,NA,624,267,0,0,12716,NA,7,29,209,1,4075,0,58777,211122,58564,16373,5269,6468,278,1786475,3414,612537,149685,1458278,147982,NA,NA,NA,NA,976,18,NA,"03070204",0,NA,0,NA,391,0,2,3,NA,0,0,0,1,0,0,19,260,0,0,0,NA,0,NA,0,NA,0,NA,141,203,2,0,NA,0,1,NA,NA,0,NA,1997,815,0,0,NA,200,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,178,34,NA,NA,31,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,228508,843,19,0,NA,826,234,0,0,3394,NA,0,271,14,0,3196,0,51952,69789,22337,9361,1875,7684,36,453613,1587,174038,29661,256446,146879,NA,NA,NA,NA,0,9,NA,"03070205",0,NA,6,NA,298,0,0,0,NA,0,0,0,0,0,11,0,27,0,0,0,NA,0,NA,0,NA,0,NA,0,105,0,0,NA,0,0,NA,NA,0,NA,3,878,0,0,NA,27,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,622250,86,254,0,NA,7,15,0,0,1477,NA,0,0,14,0,545,0,135396,124815,52019,19365,9493,18695,175,566627,289,163544,14533,489055,525391,NA,NA,NA,NA,310,3,NA,"03070203",0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,7,53,16,0,NA,0,0,NA,NA,0,NA,209,24,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,135,0,NA,NA,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1751202,2,0,NA,NA,0,0,NA,0,0,NA,0,20,0,0,11,NA,46565,161419,165180,89159,24858,3963,51,35023,99,26018,17008,544220,143149,0,NA,NA,NA,0,529,NA,"03080202",NA,0,0,NA,59,3,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12958,4,NA,2103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,925626,41,0,NA,NA,1,0,NA,0,4,NA,0,145,0,0,128,NA,71067,237781,237931,75112,17057,17683,121,473053,357,162328,39210,385343,185179,0,NA,NA,NA,9,0,NA,"03080201",NA,0,0,NA,9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867,0,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,2315,1303,NA,NA,2048,313,NA,1,41587,NA,0,165,785,19,21553,NA,622239,720297,295308,131216,30767,24657,257,2458868,2766,910977,1151070,952115,381350,53,NA,NA,NA,160,1219,NA,"03080102",NA,0,1,NA,13532,8,0,1574,NA,NA,NA,NA,3,0,230,1575,403,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,2414,NA,NA,NA,NA,NA,NA,NA,NA,NA,3303,70665,NA,NA,NA,14,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146806,153,NA,12695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,150334,7051,22,NA,NA,526,34,NA,0,6239,NA,0,88621,16,0,27316,NA,630292,834319,503289,213250,84381,41069,770,2269724,5917,1165162,318884,1524495,281764,3,NA,NA,NA,298,18,NA,"03080103",NA,0,0,NA,706,0,5,2,NA,NA,NA,NA,0,0,93,2,42,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1582,NA,NA,NA,25,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4659,1044,NA,1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,2092,0,NA,NA,530,0,NA,0,7986,NA,0,350,0,0,706,NA,668665,958303,530664,204068,51733,10236,105,1452443,1962,883165,1580360,3606144,1083410,0,NA,NA,NA,653,21252,NA,"03080101",NA,0,0,NA,3279,12,0,0,NA,NA,NA,NA,0,0,45,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,NA,NA,NA,0,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183210,250,NA,112646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,376276,8,0,NA,NA,1,0,NA,0,8822,NA,1,0,0,0,22515,NA,16319,152297,100074,38361,6758,7785,1,2683,28,8100,180492,397778,61941,0,NA,NA,NA,0,396,NA,"03080203",NA,3,0,NA,68,23,11,0,NA,NA,NA,NA,0,6786,11,0,0,NA,404,NA,NA,NA,NA,NA,NA,NA,143,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136451,862,NA,154964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,5558774,0,0,NA,NA,0,NA,NA,NA,0,NA,2,0,0,NA,2,NA,25857,29999,31913,31604,7431,174,0,26,0,14,0,142135,43738,NA,NA,NA,NA,0,0,NA,"03090203",NA,2,0,NA,9,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,0,NA,0,NA,8,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,644438,4,3,NA,NA,3,NA,NA,NA,9466,NA,4202,10,0,NA,305890,NA,161306,68097,42707,11485,3387,3180,251,44344,605,13711,525858,2409979,6765828,NA,NA,NA,NA,0,1583,NA,"03090202",NA,386,27740,NA,62201,0,1135,NA,NA,NA,NA,NA,NA,35,21,NA,NA,NA,1678,NA,NA,NA,NA,NA,NA,NA,15612,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,97193,NA,163487,1714636,NA,1295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,0,0,NA,NA,255,NA,NA,NA,1502,NA,0,7,0,NA,492,NA,3392,42771,10740,1193,144,618,0,16884,32,370864,988108,617930,124670,NA,NA,NA,NA,0,217,NA,"03090103",NA,0,0,NA,809,3,0,NA,NA,NA,NA,NA,NA,0,64,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,222485,5481,NA,3611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,0,0,NA,NA,2,NA,NA,NA,31,NA,0,11,0,NA,12705,NA,1460300,68757,34122,3695,257,5416,0,246,0,88,10454,292049,559221,NA,NA,NA,NA,0,12,NA,"03090201",NA,1,2,NA,532,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,266,NA,2107,41738,NA,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,13,0,NA,NA,205,NA,NA,NA,23099,NA,0,21,0,NA,218,NA,809094,647175,368654,191352,61257,17187,1,63439,761,1030885,1751875,2299545,495358,NA,NA,NA,NA,2801,153,NA,"03090101",NA,0,0,NA,58,43,0,NA,NA,NA,NA,NA,NA,0,337,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,NA,0,NA,641602,1494,NA,16531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,0,0,NA,NA,0,NA,NA,NA,25532,NA,0,4,0,NA,3459,NA,3882,53060,18276,5695,1656,1257,8,2505,5,6397,476974,210310,42240,NA,NA,NA,NA,0,783,NA,"03090102",NA,0,0,NA,40,0,0,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,121,NA,15267,17208,NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,1396381,19,0,NA,NA,0,NA,NA,NA,1388,NA,24,26,0,NA,451,NA,149438,375752,300507,151430,33312,14268,0,140562,2152,21640,321823,3960545,2013633,NA,NA,NA,NA,5,263,NA,"03090204",NA,0,0,NA,378,46,17,NA,NA,NA,NA,NA,NA,318,866,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,67,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,140,NA,0,NA,333425,4218,NA,11876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,70336,4,0,NA,NA,31,NA,NA,NA,22825,NA,1114,136,0,NA,75530,NA,28533,364018,235203,64369,18642,2458,1,12424,19,397759,772072,916650,290671,NA,NA,NA,NA,0,2041,NA,"03090205",NA,0,4635,NA,2880,82,0,NA,NA,NA,NA,NA,NA,311,155,NA,NA,NA,858,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,201,NA,429994,300361,NA,13077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,2521573,304,28,NA,NA,145,NA,NA,NA,3264,NA,30057,0,48,NA,80772,NA,230388,1194150,1510715,879587,287547,29103,26,15691,26,19144,606515,1559487,1130274,NA,NA,NA,NA,0,15,NA,"03090206",NA,2868,0,NA,205,1,4926,NA,NA,NA,NA,NA,NA,13315,3,NA,NA,NA,3872,NA,NA,NA,NA,NA,NA,NA,134267,NA,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,167,NA,188349,60468,NA,71125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,746463,48,0,NA,NA,1,20,NA,NA,453,NA,NA,12,0,0,76,9,18462,186716,203657,132475,38158,3996,44,10008,55,31082,89629,227688,40691,0,NA,NA,NA,11,32,NA,"03100201",NA,NA,0,NA,5,7,NA,0,0,NA,NA,NA,0,NA,25,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,0,NA,NA,NA,NA,NA,NA,NA,0,66,NA,NA,NA,28,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4260,9,NA,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1141394,86,1,NA,NA,14,61,NA,NA,1155,NA,NA,17,0,0,130,0,61065,261903,309466,236052,87577,6809,125,44142,165,47880,85878,308885,51779,0,NA,NA,NA,1,0,NA,"03100206",NA,NA,0,NA,31,237,NA,0,5,NA,NA,NA,0,NA,2515,1,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1161,NA,NA,NA,51,NA,NA,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17608,6,NA,1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,1581923,625,157,NA,NA,110,79,NA,NA,15143,NA,NA,44,15,13,706,0,53370,489030,447944,240430,59459,20635,426,611715,403,215996,191600,609022,245301,22,NA,NA,NA,1,7,NA,"03100207",NA,NA,17,NA,1157,2,NA,535,0,NA,NA,NA,16,NA,14,21,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,0,NA,NA,NA,NA,NA,NA,NA,51,4272,NA,NA,NA,40,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10405,0,NA,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,7932,1,0,NA,NA,91,0,NA,NA,1058,NA,NA,0,0,0,4,0,25661,188085,68712,18139,2066,5085,1360,24066,29,101356,417627,676650,137310,0,NA,NA,NA,0,0,NA,"03100102",NA,NA,0,NA,71,1,NA,0,0,NA,NA,NA,0,NA,23,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,35,NA,NA,NA,1,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54517,1026,NA,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,4865,12,0,NA,NA,13,1,NA,NA,392,NA,NA,2,0,0,26,4,52368,101235,84119,54832,12107,10248,363,7606,26,80527,235535,290587,32791,0,NA,NA,NA,0,0,NA,"03100202",NA,NA,0,NA,0,362,NA,0,3,NA,NA,NA,0,NA,746,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0,654,NA,NA,NA,126,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76396,2010,NA,911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,489,26,0,NA,NA,13,1,NA,NA,1085,NA,NA,0,0,0,643,0,31021,38062,20767,13956,1648,33817,8,6964,10,33877,189606,189285,24405,0,NA,NA,NA,0,0,NA,"03100203",NA,NA,0,NA,0,26,NA,0,7,NA,NA,NA,0,NA,4208,12,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,912,NA,NA,NA,104,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59517,114,NA,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,46,36,0,NA,NA,86,0,NA,NA,329,NA,NA,16,0,0,14,1,60895,150833,60537,32718,7646,50850,41,28269,205,60584,247735,375563,71183,0,NA,NA,NA,1,0,NA,"03100204",NA,NA,3,NA,0,0,NA,0,21,NA,NA,NA,0,NA,18875,0,0,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,588,NA,NA,NA,NA,NA,NA,NA,0,343,NA,NA,NA,33,NA,NA,5,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44951,26,NA,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,149,0,NA,NA,128,4,NA,NA,13464,NA,NA,6,0,2,199,11,24007,316496,173869,112686,36770,4525,112,128336,132,108015,279278,580911,50873,0,NA,NA,NA,147,0,NA,"03100205",NA,NA,4,NA,31,0,NA,0,11,NA,NA,NA,0,NA,11347,0,1,NA,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,45,NA,NA,NA,NA,NA,NA,NA,0,1460,NA,NA,NA,780,NA,NA,6,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43582,4,NA,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
