"layer","zone","Background","Corn","Sorghum","Soybeans","Sunflower","Sweet Corn","Barley","Spring Wheat","Rye","Oats","Millet","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Pumpkins","Blueberries","Radishes","Turnips","Canola","Apples","Dry Beans","Tobacco","Winter Wheat","Switchgrass","Cabbage","HUC","Cranberries","Grapes","Strawberries","Peaches","Squash","Durum Wheat","Tomatoes","Peppers","Greens","Other Crops","Triticale","Carrots","Herbs","Pears","Dbl Crop Barley/Corn","Sweet Potatoes","Cucumbers","Aquaculture","Onions","Dbl Crop Triticale/Corn","Other Tree Crops","Dbl Crop WinWht/Soybeans","Sugarbeets","Watermelons","Cantaloupes","Plums","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Speltz","Walnuts","Dbl Crop WinWht/Corn","Cherries","Hops","Nectarines","Pop or Orn Corn","Asparagus","Dbl Crop Oats/Corn","Dbl Crop Corn/Soybeans","Eggplants","Cotton","Peanuts","Dbl Crop Soybeans/Oats","Gourds","Mint","Cauliflower","Rape Seed","Rice","Lettuce","Pecans","Dbl Crop WinWht/Cotton","Honeydew Melons","Sugarcane","Citrus","Olives","Oranges","Garlic","Vetch","Avocados","Celery","Other Small Grains","Flaxseed","Safflower","Chick Peas","Lentils","Perennial Ice/Snow ","Camelina","Pistachios","Apricots","Dbl Crop Lettuce/Barley","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Almonds","Caneberries","Pomegranates"
1,18,0,108458,338,37426,0,0,NA,NA,1,53,4,NA,0,24491,NA,0,0,9,0,13,1143,0,51980,108258,40384,15131,3057,1641,69048,1161700,514651,116583,674341,1022709,21590,NA,0,0,NA,NA,0,NA,1,NA,566,0,NA,"03160108",NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,7,NA,17367,NA,NA,NA,1612,NA,10,NA,NA,0,NA,NA,NA,77,NA,NA,NA,NA,NA,0,NA,NA,88655,112,0,0,NA,NA,NA,0,NA,104,18,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1090,0,2099,NA,8,NA,NA,0,0,10,NA,0,9733,NA,NA,0,0,NA,35,528,0,31463,138886,57625,17105,2976,3688,23334,1593212,763565,291131,450402,764016,6711,NA,0,153,NA,NA,1,NA,0,NA,3494,NA,NA,"03170002",NA,0,NA,8,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,0,8,NA,NA,NA,10,NA,128,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,293,242,0,NA,NA,NA,NA,0,NA,10,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,13891,39,40355,NA,15,NA,NA,1,95,17,NA,0,9534,NA,NA,2,17,NA,152,4381,0,30841,212996,95823,38790,12588,4196,9670,1770899,1010387,201403,877796,687596,6651,NA,17,48,NA,NA,0,NA,10,NA,224,NA,NA,"03170004",NA,0,NA,0,0,NA,10,1,NA,0,NA,NA,NA,NA,NA,14,0,37,NA,NA,NA,387,NA,215,NA,NA,0,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,7985,7923,0,NA,NA,NA,NA,0,NA,15,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,15223,1131,0,4031,NA,98,NA,NA,0,1,3868,NA,0,1612,NA,NA,0,0,NA,741,137,0,55011,83777,30922,12011,5162,5442,129,516834,11212,58793,120013,735442,72790,NA,0,4,NA,NA,0,NA,0,NA,6,NA,NA,"03170006",NA,0,NA,0,4,NA,10,92,NA,0,NA,NA,NA,NA,NA,0,28,6,NA,NA,NA,19,NA,2134,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11548,7948,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,5018,2,5763,NA,2,NA,NA,0,27,64,NA,0,2003,NA,NA,0,2,NA,38,2102,0,36532,146993,58223,20435,4325,6357,820,1867322,112502,133246,360302,864111,6860,NA,0,39,NA,NA,0,NA,0,NA,504,NA,NA,"03170007",NA,3,NA,0,5,NA,0,0,NA,0,NA,NA,NA,NA,NA,3,5,3,NA,NA,NA,17,NA,323,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,999,11838,0,NA,NA,NA,NA,0,NA,135,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,355,0,214,NA,10,NA,NA,0,0,137,NA,0,1323,NA,NA,0,0,NA,16,84,0,20935,62770,22142,5905,617,2734,241,889515,141780,101677,146583,509176,4983,NA,0,22,NA,NA,0,NA,0,NA,20,NA,NA,"03170003",NA,0,NA,0,3,NA,1,1,NA,0,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,7,NA,227,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,421,323,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,10343,35,2760,NA,789,NA,NA,0,45,2823,NA,1,26896,NA,NA,0,0,NA,4500,22593,1,44969,145848,46442,15982,3565,5705,1577,1226298,114138,202971,335128,675219,21049,NA,0,96,NA,NA,51,NA,0,NA,629,NA,NA,"03170008",NA,0,NA,6,0,NA,4,0,NA,3,NA,NA,NA,NA,NA,65,73,39,NA,NA,NA,266,NA,3394,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,43520,43769,2,NA,NA,NA,NA,0,NA,3700,0,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,1825,2,4715,NA,0,NA,NA,0,0,3,NA,0,11670,NA,NA,0,3,NA,12,1172,0,39662,123152,58391,30333,12774,2362,60761,763260,663997,161939,319243,352331,4546,NA,0,17,NA,NA,0,NA,0,NA,457,NA,NA,"03170001",NA,0,NA,0,0,NA,4,0,NA,0,NA,NA,NA,NA,NA,1,0,34,NA,NA,NA,14,NA,15,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,195,69,0,NA,NA,NA,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,909,10,2799,NA,46,NA,NA,0,26,14,NA,0,6254,NA,NA,0,4,NA,44,1245,0,51942,206040,128631,50226,16802,12533,8654,2064699,728083,279168,594271,1066980,11337,NA,0,903,NA,NA,0,NA,0,NA,113,NA,NA,"03170005",NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,1,2,8,NA,NA,NA,26,NA,114,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10735,9308,0,NA,NA,NA,NA,0,NA,134,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,3233813,1791,3,3187,NA,54,NA,NA,0,20,211,NA,0,6642,NA,NA,0,2,NA,308,7851,4,142960,300905,247694,114751,32653,40959,863,1650699,10007,250888,420373,1464900,238196,NA,0,29,NA,NA,0,NA,0,NA,177,NA,NA,"03170009",NA,0,NA,2,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,4,2,9,NA,NA,NA,52,NA,129,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,7982,10562,5,NA,NA,NA,NA,1,NA,1540,0,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,12191,8084,18,10762,NA,3,NA,NA,0,37,185,NA,NA,8483,NA,NA,0,9,NA,5042,760,NA,101028,249261,97325,39108,10980,16159,1411,2004321,170567,133655,687056,1541536,135118,NA,NA,4,NA,NA,NA,NA,1,NA,316,NA,9,"03180004",NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,28,NA,NA,NA,331,NA,4,NA,NA,0,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,0,NA,188,3419,6,NA,NA,NA,NA,7,NA,53,1,NA,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,17284,12,67677,NA,1,NA,NA,4,8,29,NA,NA,8970,NA,NA,1,0,NA,37,2197,NA,161434,320774,229598,141084,46084,4669,195582,1479603,1049200,161055,876818,904110,14115,NA,NA,7,NA,NA,NA,NA,0,NA,146,NA,0,"03180002",NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,10,NA,NA,NA,634,NA,17,NA,NA,3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,13,NA,7742,124,0,NA,NA,NA,NA,0,NA,85,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,3264,24,21964,NA,0,NA,NA,3,61,12,NA,NA,8448,NA,NA,1,4,NA,116,532,NA,30326,121271,53363,13449,3098,7717,51360,1235491,754511,198149,556608,440660,5429,NA,NA,5,NA,NA,NA,NA,0,NA,43,NA,0,"03180003",NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6,NA,NA,NA,120,NA,9,NA,NA,10,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,487,359,2,NA,NA,NA,NA,5,NA,10,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,8897,122,27107,NA,3,NA,NA,4,53,64,NA,NA,67787,NA,NA,4,4,NA,25,2365,NA,41001,295818,79200,33629,8863,1417,100644,2045631,1689301,313734,1185075,1170784,9172,NA,NA,10,NA,NA,NA,NA,1,NA,181,NA,0,"03180001",NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,82,NA,NA,NA,170,NA,11,NA,NA,0,NA,NA,NA,299,NA,NA,NA,NA,NA,NA,0,NA,7123,60,0,NA,NA,NA,NA,0,NA,4,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,18575,113,11457,NA,0,NA,NA,6,420,120,NA,NA,12754,NA,NA,0,0,NA,82,599,NA,29834,165683,69944,21618,6306,17536,17993,1287444,450228,142874,796927,416905,5851,NA,NA,0,NA,NA,NA,NA,0,NA,170,NA,28,"03180005",NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,24,NA,NA,NA,3424,NA,4,NA,NA,301,NA,NA,NA,345,NA,NA,NA,NA,NA,NA,0,NA,249,144,78,NA,NA,NA,NA,5,NA,9,0,NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1935360,96,0,53,0,2,0,0,3,1,NA,NA,141,90,NA,0,0,2,0,26,4,0,284363,44694,22649,8869,3343,777,504976,1051960,1582288,95319,14799,876216,20475,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,"04010101",NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,18,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,11126,2154,2,2066,9,27,8,34,126,334,NA,NA,3325,8961,NA,5,2,20,32,141,5,10,253674,178663,117556,85017,36509,122927,1332477,190291,842433,112095,262392,4633025,251159,NA,NA,0,NA,NA,NA,2,18,NA,3,1,NA,"04010201",NA,0,NA,NA,NA,NA,NA,NA,NA,111,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,3062,9527,24,5216,36,10,22,55,965,312,NA,NA,21304,51514,NA,8,0,96,567,86,1,6,51523,139353,62212,25628,6258,3467,1655005,375305,1392451,58122,454847,920503,63803,NA,NA,0,NA,NA,NA,8,105,NA,978,0,NA,"04010301",NA,1,NA,NA,NA,NA,NA,NA,NA,2,185,NA,7,NA,NA,NA,0,NA,NA,NA,32,NA,2,NA,NA,NA,NA,NA,1,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,1162,28017,452,10999,9,13,17,47,881,1861,NA,NA,24636,44155,NA,22,0,8,920,0,8,48,66643,89256,28085,9009,2508,1692,1590320,60797,849376,5573,92002,805910,29206,NA,NA,2,NA,NA,NA,10,327,NA,1148,0,NA,"04010302",NA,0,NA,NA,NA,NA,NA,NA,NA,2,58,NA,11,NA,NA,NA,2,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,74,0,46,0,2,0,2,1,1,NA,NA,146,419,NA,0,0,0,0,6,0,0,134304,34837,14118,6691,2070,2000,401874,119881,390068,49535,21721,1089777,16211,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,"04010202",NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,162,101,0,44,0,6,0,3,1,1,NA,NA,103,307,NA,0,0,2,2,3,1,0,13700,36480,31892,22592,6307,5854,455779,108381,577906,24121,28493,443561,11090,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,"04010102",NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,13,29,32,96,0,0,14,NA,12,855,0,NA,319,49971,NA,4,0,26,33,0,0,4,159746,118441,19178,4318,903,1315,1364015,294396,1140426,8391,74786,746710,11048,NA,0,1,NA,NA,NA,255,1,NA,29,NA,0,"04020102",NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,2,81,21,0,0,153,NA,41,3076,0,NA,1424,38679,NA,18,0,1721,46,0,1,21,31370,45096,11247,2227,257,1049,750107,145833,560667,13408,45185,439328,10339,NA,0,1,NA,NA,NA,2,0,NA,8,NA,0,"04020104",NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,173,35,117,39,0,0,46,NA,328,1189,2,NA,382,4661,NA,122,0,25,149,0,10,60,57814,71488,27706,17496,8345,7830,815553,139342,1045216,34208,26518,350152,7041,NA,0,1,NA,NA,NA,0,0,NA,13,NA,0,"04020105",NA,NA,NA,NA,0,NA,NA,0,NA,0,3,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,459,909,139,172,11,1,166,NA,385,2303,3,NA,3796,12263,NA,175,1,8,1728,13,68,104,65398,92627,28302,8165,1657,10042,958759,370048,458228,89865,70323,1058511,75610,NA,1,19,NA,NA,NA,4,1,NA,155,NA,1,"04020201",NA,NA,NA,NA,1,NA,NA,0,NA,1,2,1,NA,NA,NA,NA,3,6,1,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,48,17,8,24,0,0,4,NA,6,293,0,NA,155,3633,NA,0,0,45,8,0,0,3,59247,76176,13003,4813,1125,19189,1353283,51744,691546,3431,16712,607699,8274,NA,0,0,NA,NA,NA,0,2,NA,12,NA,0,"04020101",NA,NA,NA,NA,0,NA,NA,0,NA,1,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,773,10,342,6,0,0,126,NA,428,2718,0,NA,345,26917,NA,5,0,423,18,0,0,11,100851,81393,39379,18750,7516,7601,982895,132073,1148093,10817,67723,496086,17924,NA,0,1,NA,NA,NA,23,0,NA,8,NA,0,"04020103",NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,5,2,0,2,0,0,0,NA,0,6,1,NA,7,197,NA,0,0,0,21,0,4,5,2754,11559,1153,342,14,209,136583,29522,44325,7212,4488,69265,561,NA,0,0,NA,NA,NA,1,0,NA,0,NA,0,"04020203",NA,NA,NA,NA,1,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,1,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,1450,186,39,2,0,424,NA,715,725,0,NA,212,6374,NA,7,0,6,242,8,979,37,20228,50611,14714,5526,1024,2325,513351,117952,122764,18560,22739,1383213,44966,NA,4,9,NA,NA,NA,4,1,NA,10,NA,0,"04020202",NA,NA,NA,NA,0,NA,NA,5,NA,0,0,2,NA,NA,NA,NA,19,10,0,NA,NA,NA,718,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1324,104,1045,0,5,25,7,25,810,3,NA,4024,23142,2,70,0,8,783,2,5,7,74498,102953,19039,5246,1617,1619,1280569,90970,409131,13660,45325,936658,14324,NA,1,0,NA,NA,NA,0,33,NA,304,0,0,"04030106",0,0,0,0,0,NA,NA,0,1,0,24,1,1,0,0,1,10,0,1,0,0,1,0,0,NA,NA,0,NA,NA,NA,8,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,21,1122,52,0,0,3,0,91,322,0,NA,298,1402,0,1256,0,0,340,0,1,5,118708,46959,7848,2103,292,4813,708681,33035,393218,18454,11626,725543,7657,NA,0,0,NA,NA,NA,0,0,NA,6,0,0,"04030107",0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,982,1060432,2629,498071,10,4829,496,0,1875,7616,1,NA,712742,32051,7,155,0,4160,17,91,894,110,26584,145262,207437,111908,34006,14477,243763,7197,17349,600,503238,664728,148220,NA,142,0,NA,NA,NA,135,17170,NA,215158,3,49,"04030101",0,5,39,0,0,NA,NA,0,47,0,1106,78,0,0,3,18,76,1,9,2872,0,308,1238,0,NA,NA,4,NA,NA,NA,10,531,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,25718,353716,673,123749,4,191,192,73,2828,12574,0,NA,239872,21633,4,21,2,533,62,50,32,10,23118,87908,73585,22493,6189,4925,175150,5427,22669,313,322020,495944,13488,NA,20,0,NA,NA,NA,128,6856,NA,90499,1,11,"04030102",0,17,37,0,0,NA,NA,0,12,0,1156,26,0,0,0,6,3,1,6,5594,0,6,165,0,NA,NA,13,NA,NA,NA,14,5726,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,1658,348764,577,140686,10,318,28,1,390,1287,4,NA,251888,16464,7,141,0,273,18,65,21,53,29595,121548,231628,166015,69073,7944,87966,1108,2706,205,142773,154775,24378,NA,11,0,NA,NA,NA,12,1365,NA,59403,1,113,"04030204",0,0,5,0,28,NA,NA,0,10,0,17,3,1,0,0,9,84,1,5,831,0,47,17,0,NA,NA,0,NA,NA,NA,15,83,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,1049,201450,26,103701,142,102,27,1,111,963,1,NA,92581,14213,0,51,0,50,5,21,10,10,5784,38435,28145,11022,2031,2048,107053,4301,4237,237,52348,248649,18601,NA,17,0,NA,NA,NA,1,555,NA,19036,0,38,"04030103",0,0,3,0,18,NA,NA,0,6,0,10,0,0,0,0,2,22,3,5,502,0,18,5,0,NA,NA,0,NA,NA,NA,15,82,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,74,221474,308,80896,13,243,31,2,167,1165,3,NA,138464,24754,29,1792,0,134,30,34,20,39,55722,98071,30269,10903,2710,1516,813448,54826,117515,2067,59973,987891,31856,NA,4,0,NA,NA,NA,13,4490,NA,23397,2,12,"04030104",0,0,18,0,7,NA,NA,0,19,0,89,7,1,0,0,5,36,1,3,210,0,14,72,0,NA,NA,0,NA,NA,NA,50,176,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,252,208105,161,59987,111,913,68,4,684,3367,7,NA,136791,22528,0,2589,1,151,238,81,37,32,70257,112638,36098,14369,4214,1983,1114223,41355,136804,5131,87970,1383511,47001,NA,117,0,NA,NA,NA,13,3112,NA,12519,11,16,"04030105",0,0,3,0,48,NA,NA,0,101,0,278,2,2,0,0,4,112,10,4,21,0,58,12,0,NA,NA,0,NA,NA,NA,1032,113,NA,NA,2,0,0,NA,NA,NA,NA,NA,0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,350,36440,5163,10184,103,0,2973,0,1067,9127,12,NA,94202,38123,0,1674,0,4,3982,0,1056,270,8896,76667,37711,8462,2075,2243,539542,34608,98453,19231,53691,1827313,17831,NA,0,0,NA,NA,NA,188,0,NA,1309,0,1,"04030109",0,0,0,0,0,NA,NA,0,0,101,42,2,0,0,0,0,0,0,0,0,11,0,1,0,NA,NA,0,NA,NA,NA,0,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,39,59460,4954,27454,65,137,3125,1,2608,13706,78,NA,98615,43456,0,3722,0,45,3597,70,607,347,124308,199223,76060,22422,9345,6026,2333335,76278,396879,32221,157355,2852424,36980,NA,9,0,NA,NA,NA,59,362,NA,12541,2,5,"04030108",1,0,1,0,1,NA,NA,0,64,60,174,2,0,0,0,2,40,2,3,1,9,6,29,0,NA,NA,1,NA,NA,NA,7,53,NA,NA,0,1,0,NA,NA,NA,NA,NA,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
