"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Turnips","Sorghum","Sweet Corn","Millet","Apples","Cauliflower","Squash","Other Tree Crops","HUC","Switchgrass","Cranberries","Tobacco","Other Crops","Grapes","Pumpkins","Sunflower","Aquaculture","Dry Beans","Peppers","Peaches","Strawberries","Tomatoes","Cabbage","Herbs","Triticale","Plums","Pears","Durum Wheat","Onions","Cherries","Dbl Crop WinWht/Corn","Dbl Crop Triticale/Corn","Pop or Orn Corn","Dbl Crop WinWht/Soybeans","Speltz","Sweet Potatoes","Watermelons","Asparagus","Greens","Dbl Crop Oats/Corn","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Corn","Dbl Crop Barley/Soybeans","Carrots","Cucumbers","Nectarines","Gourds","Dbl Crop Soybeans/Oats","Eggplants","Cotton","Peanuts","Cantaloupes","Sugarbeets","Rape Seed","Hops","Garlic","Honeydew Melons","Dbl Crop Corn/Soybeans","Walnuts","Pecans","Dbl Crop WinWht/Cotton","Rice","Dbl Crop Soybeans/Cotton","Olives","Citrus","Oranges","Sugarcane","Radishes","Avocados","Vetch","Mint","Celery","Other Small Grains","Flaxseed","Safflower","Chick Peas","Lentils","Perennial Ice/Snow ","Camelina","Pistachios","Lettuce","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Almonds","Caneberries","Apricots","Pomegranates"
1,11,0,177475,78448,0,NA,720,160,134,NA,NA,0,37387,NA,0,11,1460,NA,12699,16592,0,13308,84715,28733,7020,2750,5480,16460,554963,1901,40527,29520,605234,4619,NA,1,NA,702,0,1046,0,NA,0,0,"03050205",0,NA,0,637,6,0,2,NA,66,302,2380,0,293,0,0,0,0,0,NA,NA,NA,366,0,0,8658,NA,1511,44,313,2151,14,491,0,85,NA,1247,NA,NA,825,0,93342,47102,2,NA,0,NA,NA,NA,NA,NA,89,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,25876,17431,15,NA,6209,243,626,NA,NA,98,85507,NA,20,0,29,NA,100,8512,5,49022,544767,350937,144514,74062,5904,589505,789825,639281,79834,353442,14923,653,NA,0,NA,131,20,1155,0,NA,2,6,"03050103",0,NA,33,6,5,117,26,NA,0,4,316,6,7,5,0,13,0,0,NA,NA,NA,309,2,1,23870,NA,0,1,0,1,84,1554,32,8,NA,8,NA,NA,27,1,30675,162,0,NA,0,NA,NA,NA,NA,NA,157,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,37806,44232,968,NA,3816,272,127,NA,NA,653,58632,NA,0,0,0,NA,1486,5894,6,9674,186402,133253,36139,15765,983,708081,92169,243294,13886,262418,1430,131,NA,0,NA,116,80,59,256,NA,79,66,"03050102",0,NA,52,0,165,10,67,NA,1,6,255,4,39,0,1,1,0,0,NA,NA,NA,4238,0,0,31538,NA,1,0,0,2,49,687,5509,640,NA,0,NA,NA,421,0,55,0,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,116265,38765,0,NA,1620,83,851,NA,NA,0,26439,NA,5,4,2925,NA,1255,16988,0,350548,70157,17709,2873,859,848,9452,290673,2131,33779,19079,465697,6131,NA,0,NA,156,0,86,0,NA,0,0,"03050111",0,NA,0,218,0,0,1,NA,1,2,635,0,0,0,0,0,0,0,NA,NA,NA,51,0,0,17610,NA,1888,14,60,792,1,6,0,5,NA,866,NA,NA,493,0,58009,22805,5,NA,0,NA,NA,NA,NA,NA,97,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,0,8014,1078,1,NA,4305,424,307,NA,NA,2,58183,NA,20,0,3,NA,134,1402,0,81354,192560,93913,36081,10689,4270,437127,1646140,640280,155584,261681,70335,791,NA,0,NA,104,43,403,0,NA,1,1,"03050106",1,NA,0,2,3,164,1,NA,0,0,279,16,0,1,0,6,0,0,NA,NA,NA,47,0,0,581,NA,0,9,0,0,66,22,0,0,NA,2,NA,NA,103,6,2177,129,1,NA,0,NA,NA,NA,NA,NA,33,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,0,3907,6485,0,NA,1519,42,367,NA,NA,55,59000,NA,1,0,0,NA,203,699,0,21025,221144,101833,35541,17826,2817,767043,509031,220108,46648,269191,38347,958,NA,0,NA,268,0,421,93,NA,0,15,"03050107",0,NA,0,0,0,0,0,NA,0,0,912,41,0,0,0,0,0,0,NA,NA,NA,15,1,0,562,NA,0,0,0,0,0,35,0,10,NA,0,NA,NA,6,0,268,1,0,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,0,2082,1585,0,NA,1243,31,222,NA,NA,12,69088,NA,1,0,0,NA,38,708,0,9779,187078,108047,42743,18251,2257,513693,642730,195037,54328,210956,43416,381,NA,0,NA,167,1,445,12,NA,0,21,"03050108",0,NA,0,0,0,0,0,NA,0,0,235,31,0,0,0,0,0,0,NA,NA,NA,12,0,0,651,NA,0,0,0,0,4,41,0,193,NA,0,NA,NA,44,0,250,5,0,NA,0,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,61431,25733,14172,0,NA,191,73,245,NA,NA,0,9518,NA,0,0,21,NA,239,25946,0,59468,63560,8131,1372,283,1173,16282,659251,781,26622,13129,949839,131713,NA,2,NA,277,0,15,0,NA,0,0,"03050112",0,NA,0,1,0,0,3,NA,7,0,48,0,0,0,0,4,0,0,NA,NA,NA,4,0,0,620,NA,0,2,16,1,0,3,0,0,NA,8,NA,NA,59,0,7357,434,0,NA,0,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,0,95099,31999,3,NA,2705,2317,2989,NA,NA,0,129679,NA,8272,2,73,NA,20459,13100,0,22512,110362,36218,6767,2061,3530,151400,681885,33659,288984,184030,481512,3404,NA,0,NA,1063,44,3059,0,NA,69,1,"03050204",0,NA,0,199,27,7,6,NA,1,9,50780,49,0,102,0,31,19,25,NA,NA,NA,125,0,0,2082,NA,5,802,5,2,1042,357,0,8,NA,0,NA,NA,581,844,83154,37447,434,NA,0,NA,NA,NA,NA,NA,690,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,297817,47290,20506,0,NA,472,538,796,NA,NA,2,22974,NA,4,19,149,NA,20803,43349,0,113565,150855,56789,20351,4521,3759,19147,790154,5188,82893,47161,709534,258864,NA,758,NA,99,0,72,0,NA,0,0,"03050208",0,NA,0,36,7,0,1,NA,94,0,1047,0,1,0,0,1,0,0,NA,NA,NA,21,0,0,2104,NA,4,1765,1,1,2,29,0,16,NA,19,NA,NA,256,0,40703,20402,2,NA,0,NA,NA,NA,NA,NA,59,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,0,53375,73331,332,NA,5822,1799,997,NA,NA,457,236359,NA,1,0,0,NA,307,3950,62,61400,626382,205436,57458,26016,4108,3235811,755900,713435,99383,867106,27923,951,NA,3,NA,663,106,526,12364,NA,24,565,"03050105",0,NA,44,1,619,9,233,NA,0,382,7758,741,191,11,7,3,0,0,NA,NA,NA,2116,36,0,45717,NA,0,0,0,26,226,351,110,370,NA,0,NA,NA,539,1,606,10,0,NA,0,NA,NA,NA,NA,NA,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,0,32111,12059,16,NA,17518,529,2698,NA,NA,84,281373,NA,164,0,0,NA,325,3712,0,316011,640672,297109,119205,52057,12634,1799351,1769911,801640,209830,795680,59891,1528,NA,0,NA,1096,161,2470,80,NA,0,28,"03050109",0,NA,0,19,48,0,1,NA,0,0,10660,88,0,17,0,108,16,6,NA,NA,NA,1324,9,0,10015,NA,0,32,3,0,1746,2562,0,689,NA,1,NA,NA,1571,196,5476,212,0,NA,0,NA,NA,NA,NA,NA,524,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1612,756,0,NA,728,6,362,NA,NA,7,47899,NA,13,0,0,0,9,191,0,14338,96359,19619,5076,1676,1277,395266,1157533,119092,101018,141888,16399,378,NA,0,NA,198,2,45,1,NA,0,3,"03060107",NA,NA,0,0,0,0,0,0,0,0,7758,18,0,0,0,13,0,3,NA,0,NA,12,NA,NA,138,NA,0,0,NA,0,17,25,NA,1,0,0,NA,NA,8,41,53,1,0,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,14081,9210,2,NA,9654,440,673,NA,NA,92,202605,NA,1,0,0,1,138,465,0,36740,218599,86530,22397,7262,7897,1666163,858846,253610,71985,747144,87707,2305,NA,194,NA,3635,2,2305,37,NA,13,0,"03060104",NA,NA,0,0,1,0,1,0,0,0,57,0,0,0,3,0,0,0,NA,0,NA,2240,NA,NA,7146,NA,0,0,NA,0,67,1875,NA,53,0,0,NA,NA,682,0,3069,90,0,NA,NA,NA,NA,NA,NA,NA,627,9,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,2448,374,0,NA,3035,220,656,NA,NA,40,51804,NA,0,0,0,0,53,174,0,124534,79930,15446,4307,1264,4359,375436,1098890,128877,59320,194783,56798,957,NA,53,NA,356,3,333,2,NA,6,0,"03060105",NA,NA,1,0,0,0,14,0,0,1,80,1,0,0,28,1,0,0,NA,0,NA,2197,NA,NA,233,NA,0,0,NA,0,12,150,NA,4,0,0,NA,NA,8,0,2378,144,0,NA,NA,NA,NA,NA,NA,NA,559,20,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,59301,8045,0,NA,3426,9022,3195,NA,NA,91,139345,NA,0,2,116,6,2407,27,0,16106,90148,32981,7784,2454,13811,195974,764718,57142,123210,177079,544670,4478,NA,751,NA,1169,32,7835,0,NA,33,14,"03060108",NA,NA,3,3,196,0,169,9,13,1,200,0,0,1,1285,11,0,0,NA,45,NA,31,NA,NA,2871,NA,1,8,NA,17,119,459,NA,7,0,2,NA,NA,49,0,102372,50371,1,NA,NA,NA,NA,NA,NA,NA,18408,505,NA,NA,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,179770,21563,0,NA,10851,7060,7287,NA,NA,295,271454,NA,0,1,598,11,4448,54,0,31554,172698,45251,8384,2012,5478,454292,1888986,187462,186496,266984,1055799,7854,NA,837,NA,1740,52,16979,2,NA,59,21,"03060201",NA,NA,41,111,97,0,160,339,3,76,505,0,0,5,3748,48,0,0,NA,48,NA,455,NA,NA,9358,NA,7,28,NA,15,261,6141,NA,9,0,9,NA,NA,515,0,252281,139225,9,NA,NA,NA,NA,NA,NA,NA,32122,1235,NA,NA,16,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,56617,4299,0,NA,1107,4901,740,NA,NA,33,116169,NA,0,3,85,1,7481,29,0,35347,132798,53293,9663,2541,4032,16092,919682,3707,156595,94255,1324975,11846,NA,1817,NA,1537,39,7293,0,NA,20,15,"03060202",NA,NA,38,0,902,0,233,0,27,8,44,0,0,0,801,9,0,0,NA,63,NA,27,NA,NA,1234,NA,12,7,NA,2,297,26,NA,5,0,0,NA,NA,88,0,305871,121219,1,NA,NA,NA,NA,NA,NA,NA,14783,709,NA,NA,8,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,54896,6078,0,NA,1094,5108,1804,NA,NA,58,143691,NA,0,3,62,1,2117,11,0,42018,179863,80014,25143,8586,15210,10610,1324127,7993,204361,129683,1276019,16502,NA,4145,NA,1047,70,8354,0,NA,40,29,"03060203",NA,NA,2815,110,224,0,168,1,599,10,114,2,0,2,1307,38,0,0,NA,2142,NA,24,NA,NA,1930,NA,260,310,NA,10,58,113,NA,3,20,0,NA,NA,156,0,280766,115233,5,NA,NA,NA,NA,NA,NA,NA,37253,1398,NA,NA,4,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,824613,581,39,0,NA,9,17,1,NA,NA,0,1747,NA,0,0,0,0,63,0,0,318432,204045,101197,39306,14820,20032,1275,1226882,705,83899,56986,916997,983515,NA,456,NA,2,0,2,0,NA,0,0,"03060204",NA,NA,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,23,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,1224,573,0,NA,NA,NA,NA,NA,NA,NA,224,3,NA,NA,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,8519,7515,1,NA,828,106,271,NA,NA,66,36501,NA,0,0,0,0,147,956,3,105986,188091,41198,10645,3771,4377,1070400,308303,833132,13295,197967,4196,609,NA,24,NA,2140,5,175,86,NA,0,1,"03060102",NA,NA,0,0,8,2,0,0,0,0,93,9,2,0,0,0,1,0,NA,0,NA,503,NA,NA,5703,NA,0,0,NA,1,31,654,NA,893,0,0,NA,NA,255,0,82,16,0,NA,NA,NA,NA,NA,NA,NA,184,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,13262,7514,0,NA,7673,920,1089,NA,NA,95,274345,NA,0,0,2,1,226,9043,0,390844,315775,115528,31437,12107,9974,1291146,1549487,336183,114122,740254,46359,1488,NA,119,NA,4544,0,1340,43,NA,5,5,"03060103",NA,NA,0,0,2,0,0,0,0,0,198,29,0,0,5,0,0,0,NA,0,NA,2484,NA,NA,11570,NA,0,0,NA,0,21,1492,NA,11,0,0,NA,NA,865,0,969,57,0,NA,NA,NA,NA,NA,NA,NA,243,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,47979,16208,0,NA,2222,10650,2235,NA,NA,26,143090,NA,412,4,64,2,1133,3571,0,92191,329655,271098,101289,41634,19175,442450,1714696,68884,404403,330612,1100123,8304,NA,515,NA,545,35,4275,0,NA,17,5,"03060106",NA,NA,3,6,635,0,535,2,28,3,1835,6,0,9,374,43,0,13,NA,41,NA,125,NA,NA,2510,NA,8,151,NA,7,624,129,NA,3,0,2,NA,NA,352,14,65626,33935,1,NA,NA,NA,NA,NA,NA,NA,13814,244,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,218164,2547,262,0,NA,23,18,10,NA,NA,0,1049,NA,0,1,3,0,9590,531,0,50655,73775,29649,11986,1550,4364,3367,378245,1793,14203,4430,264287,131296,NA,67,NA,8,0,4,0,NA,0,0,"03060110",NA,NA,0,0,1,0,0,0,0,1,25,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,23,NA,0,53,NA,0,3,0,NA,0,0,0,NA,NA,1,0,737,142,0,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,3218,3155,0,NA,1045,40,432,NA,NA,36,55716,NA,0,0,0,0,280,3146,52,212093,305517,103074,30714,12955,7141,1113994,300157,488469,13835,296013,3087,391,NA,0,NA,577,6,290,23,NA,0,0,"03060101",NA,NA,0,0,15,0,0,0,0,0,89,23,9,0,0,0,0,0,NA,0,NA,57,NA,NA,1753,NA,0,0,NA,0,171,345,NA,354,0,0,NA,NA,105,0,61,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,80538,40352,5131,0,NA,272,591,102,NA,NA,5,32814,NA,2,1,29,0,15641,10908,0,78383,114039,67346,36217,25407,19778,11346,819075,3836,82785,48827,1138230,150349,NA,364,NA,548,7,218,0,NA,1,2,"03060109",NA,NA,1,7,324,0,26,0,12,1,91,0,0,0,36,1,0,0,NA,0,NA,5,NA,NA,1515,NA,3,65,NA,0,4,14,NA,8,0,0,NA,NA,69,0,70023,35705,1,NA,NA,NA,NA,NA,NA,NA,994,1222,NA,NA,5,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,129783,12250,0,NA,1070,5526,2191,NA,NA,54,233525,NA,0,4,66,36,1468,14,NA,67910,295852,120336,23552,10136,1702,12424,2478003,5252,436464,271613,2219864,85334,39,135002,NA,1912,95,6687,0,NA,284,461,"03070201",NA,NA,3398,7,4889,NA,156,4,5,19,189,6,0,20,108,71,0,11,NA,147,NA,188,NA,NA,847,NA,32,48,NA,58,382,415,NA,5,2,14,NA,NA,120,0,505593,322110,3,NA,NA,NA,NA,NA,1,NA,34617,1969,NA,NA,113,61,97,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,103533,17224,0,NA,12673,8348,16586,NA,NA,170,347308,NA,0,2,398,35,22368,39,NA,69257,299995,119619,33905,15710,7007,218751,2253530,230967,120423,214149,1530906,11088,25,2073,NA,3520,156,4981,1,NA,175,33,"03070104",NA,NA,8,4,220,NA,293,0,29,28,22846,7,0,75,254,160,0,0,NA,13,NA,52,NA,NA,9500,NA,0,285,NA,62,616,824,NA,2,0,19,NA,NA,813,0,555551,211682,0,NA,NA,NA,NA,NA,3,NA,198002,24039,NA,NA,318,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,20755,6780,0,NA,10440,1664,2652,NA,NA,2955,391379,NA,0,0,1,1,484,615,NA,215073,563708,284405,91058,27803,14986,2658435,2134217,566344,127358,1006123,220785,2347,0,173,NA,1987,142,2754,45,NA,32,3,"03070101",NA,NA,0,2,11,NA,15,0,9,98,486,1,0,0,40,1,0,0,NA,1,NA,1497,NA,NA,5139,NA,0,0,NA,0,1884,5190,NA,23,0,0,NA,NA,207,0,15135,1164,0,NA,NA,NA,NA,NA,1,NA,2581,90,NA,NA,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,66871,23439,1,NA,9778,5799,6352,NA,NA,265,294441,NA,0,1,76,113,7939,48,NA,81900,282504,77249,20642,9530,50107,745408,2637834,466926,254104,377588,1326090,11231,3,740,NA,1703,204,3512,0,NA,102,11,"03070102",NA,NA,2,3,44,NA,117,16,8,67,706,0,0,6,650,11,0,0,NA,38,NA,89,NA,NA,14190,NA,0,7,NA,77,255,482,NA,2,2,3,NA,NA,1411,0,101232,39088,1,NA,NA,NA,NA,NA,0,NA,11652,4860,NA,NA,16,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,10449,14675,0,NA,3420,2846,1692,NA,NA,248,187025,NA,0,0,9,33,858,126,NA,160051,980706,701026,253904,122597,40379,2276521,2075318,446372,142592,690529,392471,4594,0,95,NA,734,9,5678,16,NA,60,28,"03070103",NA,NA,0,5,27,NA,235,0,8,219,5916,0,0,9,149,2,1,0,NA,2,NA,63,NA,NA,4555,NA,0,0,NA,1,172,673,NA,6,0,0,NA,NA,929,0,12832,2900,0,NA,NA,NA,NA,NA,1,NA,12345,178,NA,NA,1,17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,27205,6266,0,NA,6440,3850,7025,NA,NA,158,133369,NA,0,1,66,2,762,14,NA,21449,97308,23273,4790,1763,839,17734,1073207,22058,90283,111473,487951,4279,2,607,NA,802,102,2014,0,NA,50,3,"03070105",NA,NA,4,0,43,NA,179,0,3,38,536,0,0,6,168,129,0,0,NA,5,NA,11,NA,NA,2538,NA,0,7,NA,6,56,126,NA,0,1,1,NA,NA,5809,0,105182,41342,6,NA,NA,NA,NA,NA,2,NA,10479,2040,NA,NA,11,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,200741,61237,9106,0,NA,553,860,1143,NA,NA,62,91345,NA,0,5,8,5,763,2,NA,90227,158356,57082,11622,3273,6631,3127,1304209,4054,249195,193260,1579438,123136,3,18565,NA,634,830,2783,0,NA,178,28,"03070106",NA,NA,656,18,277,NA,100,1,86,9,92,2,0,18,103,16,0,4,NA,1903,NA,21,NA,NA,860,NA,554,484,NA,29,40,100,NA,4,0,1,NA,NA,95,0,126761,53178,3,NA,NA,NA,NA,NA,0,NA,30705,237,NA,NA,9,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,72469,25745,0,NA,5059,3328,7069,NA,NA,37,222263,NA,0,1,403,1,5970,18,NA,36766,177155,58288,12264,4154,1773,60401,1479977,45661,260861,206613,910412,10492,0,4821,NA,1432,463,7044,0,NA,226,21,"03070107",NA,NA,979,9,57,NA,92,14,131,17,328,0,0,15,1215,30,0,44,NA,2825,NA,52,NA,NA,3031,NA,817,504,NA,15,130,374,NA,7,343,0,NA,NA,262,0,147709,56262,16,NA,NA,NA,NA,NA,0,NA,33242,1421,NA,NA,7,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,71389,11349,0,NA,2999,362,267,NA,NA,319,63542,NA,0,28,3,5,248,2,NA,9903,80446,42760,7659,2517,386,1359,693909,1115,119252,71882,674526,13613,0,45858,NA,822,48,1129,0,NA,268,35,"03070202",NA,NA,4141,4,128,NA,40,1,134,6,17,0,0,5,73,16,0,0,NA,155,NA,12,NA,NA,780,NA,13,479,NA,4,58,142,NA,1,0,0,NA,NA,24,0,231075,115664,11,NA,NA,NA,NA,NA,0,NA,17919,1543,NA,NA,3,32,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,3675,1312,382,0,NA,23,138,189,NA,NA,3,25221,NA,12,0,69,0,717,254,NA,71978,201807,66497,16155,5393,5321,39077,1907192,1504,272669,286332,1521127,110191,0,1409,NA,82,0,518,0,NA,23,0,"03070204",NA,NA,12,1,230,NA,2,0,6,67,16,4,4,0,0,0,0,0,NA,2,NA,5,NA,NA,13,NA,0,21,NA,11,2,5,NA,0,0,24,NA,NA,0,1,796,1458,0,NA,NA,NA,NA,NA,0,NA,1185,4,NA,NA,0,49,201,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,228508,114,0,0,NA,0,0,0,NA,NA,0,8292,NA,112,0,0,0,89,95,NA,58718,73707,27322,9896,2072,6950,7781,511752,408,66190,52026,271513,137026,0,7,NA,2,0,3,0,NA,6,0,"03070205",NA,NA,0,0,3,NA,0,2,146,26,0,6,0,0,0,2,0,0,NA,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,2,0,19,0,NA,NA,NA,NA,NA,0,NA,896,0,NA,NA,0,26,201,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,622250,258,13,0,NA,11,19,0,NA,NA,0,621,NA,1,0,0,0,4,0,NA,160721,116532,57046,21394,10147,19675,2231,695523,148,59772,41912,449067,486866,0,329,NA,0,0,1,0,NA,2,0,"03070203",NA,NA,0,0,2,NA,0,0,0,0,1,2,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,134,66,0,NA,NA,NA,NA,NA,0,NA,60,2,NA,NA,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1751202,218,0,NA,NA,0,0,1,NA,NA,NA,451,NA,42,NA,0,NA,86,58,NA,71142,152153,168179,93255,25954,6369,130,66716,1480,5758,19266,510609,138752,NA,324,NA,1,NA,0,NA,NA,0,44,"03080202",NA,NA,0,0,180,NA,NA,0,0,0,83,6,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,130,1796,9152,66,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,925626,157,0,NA,NA,0,0,0,NA,NA,NA,876,NA,220,NA,0,NA,305,181,NA,77492,217909,240682,82119,18920,18428,3587,540769,2146,56909,44777,454656,140488,NA,38,NA,2,NA,0,NA,NA,1,0,"03080201",NA,NA,0,0,72,NA,NA,0,39,0,3,14,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,50,251,2212,13,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
