"layer","zone","Background","Corn","Sorghum","Soybeans","Sunflower","Sweet Corn","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Sugarbeets","Potatoes","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Peppers","Blueberries","Cranberries","Dry Beans","Millet","Apples","Peaches","Misc Vegs & Fruits","Other Crops","HUC","Squash","Tobacco","Dbl Crop Barley/Soybeans","Pop or Orn Corn","Grapes","Pears ","Tomatoes","Strawberries","Pumpkins","Aquaculture","Herbs","Carrots","Gourds","Cucumbers","Other Tree Crops","Cabbage","Broccoli","Eggplants","Triticale","Sweet Potatoes","Onions","Dbl Crop WinWht/Soybeans","Watermelons","Cherries","Greens","Plums","Dbl Crop WinWht/Corn","Dbl Crop Triticale/Corn","Dbl Crop Barley/Corn","Turnips","Walnuts","Hops","Cantaloupes","Nectarines","Dbl Crop WinWht/Sorghum","Switchgrass","Asparagus","Dbl Crop Oats/Corn","Dbl Crop Soybeans/Oats","Cotton","Peanuts","Dbl Crop Corn/Soybeans","Safflower","Lettuce","Radishes","Speltz","Cauliflower","Lentils","Rape Seed","Pecans","Dbl Crop WinWht/Cotton","Rice","Honeydew Melons","Olives","Citrus","Oranges","Sugarcane","Vetch","Avocados","Mint","Celery","Garlic","Camelina","Other Small Grains","Flaxseed","Durum Wheat","Chick Peas","Perennial Ice/Snow","Pistachios","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Almonds","Pomegranates","Caneberries","Apricots","Prunes"
1,2,946248,3153,12,1273,0,12,48,NA,1,326,1290,0,NA,0,9946,NA,NA,1,51,0,2396,376,NA,16565,255341,84465,24402,4338,5466,1714,1582724,8207,331807,151115,2589832,232332,0,1,NA,0,530,NA,0,NA,0,"03110102",0,1,NA,NA,86,NA,0,4,NA,NA,0,NA,NA,0,27,1,0,NA,0,2,0,0,25,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,60,42,1783,2241,0,NA,NA,0,NA,NA,NA,0,344,6,NA,NA,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,11075,142362,2118,9862,0,3503,1254,NA,403,5388,6506,0,NA,0,381003,NA,NA,3,6162,0,114517,4387,NA,33053,218906,103537,24241,5461,2575,2273,1482362,6856,266256,722009,721461,38635,110,94,NA,0,12637,NA,206,NA,2,"03110205",233,4236,NA,NA,2,NA,62,12,NA,NA,0,NA,NA,28,605,5,0,NA,0,58,0,0,6910,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,25,6,12864,190132,699,NA,NA,0,NA,NA,NA,0,1261,20,NA,NA,0,1,25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,148500,2224,38560,7,703,326,NA,4428,6868,3296,0,NA,151,195282,NA,NA,0,1083,21,14189,10387,NA,48176,216469,93692,45252,18324,1008,2367,1261017,21216,99287,168660,1044480,23383,366,3139,NA,40,8107,NA,621,NA,0,"03110203",43,1307,NA,NA,1385,NA,27,1,NA,NA,0,NA,NA,285,502,254,1237,NA,32,11,11,1834,1076,NA,327,NA,78,NA,NA,NA,NA,NA,640,NA,7,NA,NA,733,52,539307,262970,468,NA,NA,0,NA,NA,NA,5,42227,2306,NA,NA,246,408,21,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,132189,7118,16663,49,629,121,NA,3352,4634,2267,0,NA,24,198513,NA,NA,0,670,13,10435,5879,NA,62792,187832,90832,32595,13239,1062,7227,1600552,28403,138803,149756,1505242,21238,2205,19424,NA,643,8453,NA,403,NA,0,"03110202",99,2493,NA,NA,1248,NA,11,0,NA,NA,239,NA,NA,73,720,18,55,NA,172,22,8,1569,581,NA,130,NA,260,NA,NA,NA,NA,NA,10,NA,14,NA,NA,600,22,580660,306012,0,NA,NA,0,NA,NA,NA,7,43357,2768,NA,NA,851,1929,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,87946,4937,13480,2,2617,0,NA,1699,4663,1752,1,NA,9,151396,NA,NA,0,1099,105,18332,0,NA,45056,103188,57840,23545,9309,424,1988,583250,12069,18872,33003,674290,8057,9,2027,NA,849,4006,NA,694,NA,0,"03110204",531,95,NA,NA,352,NA,30,0,NA,NA,1,NA,NA,163,527,319,634,NA,1,0,14,389,1241,NA,1261,NA,74,NA,NA,NA,NA,NA,216,NA,13,NA,NA,66,7,487547,184625,4,NA,NA,0,NA,NA,NA,4,19521,1189,NA,NA,14,138,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,844517,6644,470,154,0,0,0,NA,170,372,1106,0,NA,0,84440,NA,NA,0,1835,0,60188,1414,NA,21060,119219,46102,10975,2001,1618,836,988649,1026,67392,253764,641161,178261,8,91,NA,0,6189,NA,60,NA,0,"03110101",6,1094,NA,NA,0,NA,6,2,NA,NA,0,NA,NA,4,51,3,0,NA,0,0,0,0,1366,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,4,0,377,42594,2,NA,NA,0,NA,NA,NA,0,68,6,NA,NA,0,3,12,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,21058,3699,2398,0,12,1,NA,2479,1823,5263,0,NA,0,205519,NA,NA,7,1341,0,52159,452,NA,56472,234888,84865,27286,5914,8618,1962,1727000,1811,181771,666244,621115,11737,5,115,NA,0,9710,NA,60,NA,0,"03110206",2,89,NA,NA,0,NA,691,4,NA,NA,0,NA,NA,2,164,25,0,NA,0,0,0,0,1586,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,45,0,556,29370,8,NA,NA,3,NA,NA,NA,0,6037,1,NA,NA,0,26,45,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,88,43726,96,15074,1,15,7,NA,1337,1097,21631,0,NA,10,40430,NA,NA,0,48,4,1307,316,NA,13557,100722,23506,7379,2335,1954,1678,1042371,26102,86146,160060,1004596,19884,9,145,NA,6,1445,NA,74,NA,0,"03110103",2,20,NA,NA,318,NA,0,0,NA,NA,0,NA,NA,2,80,10,28,NA,0,1,0,83,1,NA,32,NA,34,NA,NA,NA,NA,NA,2,NA,3,NA,NA,2405,1506,78921,32978,0,NA,NA,0,NA,NA,NA,1,7494,180,NA,NA,0,17,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,76662,1161,7631,2,206,0,NA,4051,3182,1522,NA,NA,15,128899,NA,NA,NA,278,103,5499,1168,NA,41657,112233,55982,18057,7063,754,1537,769000,12982,22707,29864,655787,10200,2,329,NA,92,2523,NA,147,NA,0,"03120002",47,32,NA,NA,441,NA,31,0,NA,0,NA,NA,NA,7,279,189,1175,NA,0,0,5,1172,92,NA,227,NA,469,NA,NA,NA,NA,NA,20,NA,31,NA,NA,160,399,480223,163850,NA,NA,NA,NA,NA,NA,NA,3,45263,2145,NA,NA,8,46,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,417345,9112,19,2976,1,2,7,NA,141,427,14783,NA,NA,0,7800,NA,NA,NA,53,0,494,213,NA,34613,220193,92913,48965,15545,3707,2251,1569341,52522,116555,159065,852782,137461,2,29,NA,0,3000,NA,10,NA,0,"03120001",0,4,NA,NA,336,NA,0,0,NA,0,NA,NA,NA,0,36,4,3,NA,2,2,0,13,0,NA,0,NA,3,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1738,269,8734,4296,NA,NA,NA,NA,NA,NA,NA,0,3684,12,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,27038,43950,618,5289,17,420,18,NA,274,1045,3345,NA,NA,1,42636,NA,NA,NA,63,3,4995,4130,NA,75528,174313,69611,22612,5990,5279,2455,1738221,16125,173986,184367,1676111,76213,6,38,NA,34,2004,NA,19,NA,5,"03120003",20,5,NA,NA,137,NA,295,3,NA,58,NA,NA,NA,10,72,14,28,NA,0,1,0,544,7,NA,8,NA,4,NA,NA,NA,NA,NA,0,NA,1,NA,NA,187,196,75936,36302,NA,NA,NA,NA,NA,NA,NA,0,6711,157,NA,NA,0,1094,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,4285,58,1583,61,0,0,NA,316,55,28,0,NA,27,48755,NA,NA,NA,0,1,2690,867,0,242955,638775,496033,197673,98005,11514,2536917,2661659,285165,270136,1046488,202209,1496,0,0,NA,0,15,1,74,NA,0,"03130002",0,0,NA,NA,37,NA,0,66,0,2,0,NA,NA,0,0,0,0,NA,4,0,0,147,0,NA,5,0,8,NA,NA,0,NA,NA,0,NA,8,NA,NA,21,2,1708,196,0,NA,NA,NA,NA,NA,NA,0,102,11,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,16982,2491,9726,11,3,0,NA,6914,757,2009,0,NA,5,99831,NA,NA,NA,4,70,7838,46520,0,225465,268273,215965,101082,36620,15985,1001326,3020777,1188031,657838,505254,581681,4449,0,54,NA,0,1136,1,55,NA,53,"03130003",0,10,NA,NA,73,NA,26,2,0,3,185,NA,NA,1,13,0,1,NA,11,0,0,1604,1,NA,0,0,560,NA,NA,0,NA,NA,0,NA,61,NA,NA,88,40,93394,46020,0,NA,NA,NA,NA,NA,NA,0,3165,1334,NA,NA,0,9,0,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,1363196,37,0,3,0,0,0,NA,0,3,8,0,NA,0,12,NA,NA,NA,0,0,11,26,0,12841,8850,14519,9142,3296,16848,69,31607,89,5751,892,93428,39886,0,0,NA,0,22,0,0,NA,0,"03130014",0,0,NA,NA,0,NA,0,0,0,0,0,NA,NA,0,1,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,54,51,0,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,71489,3783,10783,14,86,0,NA,3396,3559,2845,0,NA,42,228340,NA,NA,NA,427,0,9923,105557,0,64887,111262,52993,17765,5415,946,32414,1176935,251008,179286,121782,430244,7216,0,94,NA,21,9498,0,30,NA,14,"03130004",1,12,NA,NA,28,NA,4,0,0,6,0,NA,NA,3463,34,4,0,NA,2,0,2,1638,17,NA,4,0,3,NA,NA,0,NA,NA,0,NA,2,NA,NA,134,67,354888,312732,0,NA,NA,NA,NA,NA,NA,1,3143,2220,NA,NA,0,11,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,13155,99,1458,5,0,0,NA,321,75,83,0,NA,22,28426,NA,NA,NA,0,3,27,4,2,197209,698534,503649,323154,153368,4626,1607436,226164,398416,14339,378992,12225,337,0,2,NA,0,47,1,53,NA,19,"03130001",0,0,NA,NA,9,NA,48,6,0,0,0,NA,NA,3,1,0,0,NA,0,0,0,115,0,NA,1,0,305,NA,NA,0,NA,NA,0,NA,47,NA,NA,7,20,116,48,0,NA,NA,NA,NA,NA,NA,0,185,5,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,20765,1219,25544,42,17,0,NA,12541,698,591,0,NA,66,136041,NA,NA,NA,1,761,2165,47,0,94135,443799,308596,133944,74887,19261,1754684,2182998,287426,293173,1123074,539090,3052,0,72,NA,9,1361,2,14704,NA,37,"03130005",1,0,NA,NA,37,NA,14,361,1,0,407,NA,NA,1,19,0,0,NA,0,0,0,8875,5,NA,0,95,628,NA,NA,0,NA,NA,0,NA,237,NA,NA,94,150,52730,10061,9,NA,NA,NA,NA,NA,NA,19,17768,1411,NA,NA,2,31,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,155905,7679,39569,456,40,0,NA,11651,3146,2621,2,NA,22,269200,NA,NA,NA,148,96,20447,404,0,68552,148631,80047,25103,10527,4324,114792,1222072,239240,135001,122033,817345,8687,0,701,NA,1211,2440,3,4089,NA,150,"03130006",23,4,NA,NA,160,NA,4,2,0,0,18,NA,NA,40,147,16,14,NA,1,0,5,13499,139,NA,53,200,113,NA,NA,0,NA,NA,0,NA,784,NA,NA,240,911,676432,163165,822,NA,NA,NA,NA,NA,NA,56,97386,13429,NA,NA,73,19,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,164072,709,31746,127,18,0,NA,26067,1265,630,2,NA,30,181586,NA,NA,NA,113,2,14850,24,0,19397,113471,56846,18781,7543,1100,145974,974697,263348,157806,66739,485499,4190,0,295,NA,323,1830,1,264,NA,199,"03130007",10,17,NA,NA,76,NA,1,14,0,0,3,NA,NA,9,68,2,3,NA,0,0,2,4749,21,NA,11,0,21,NA,NA,12,NA,NA,0,NA,791,NA,NA,77,17,273178,72484,0,NA,NA,NA,NA,NA,NA,15,69659,7531,NA,NA,10,24,0,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,159993,1749,9356,84,10055,0,NA,6921,1900,10269,0,NA,8,185461,NA,NA,NA,126,52,8555,0,0,67330,132563,101215,37015,17103,801,7129,1208898,33594,45520,46679,527359,16397,2,757,NA,36,6511,0,255,NA,1,"03130008",4,85,NA,NA,511,NA,8,0,0,0,1,NA,NA,11,285,13,92,NA,3,0,1,559,134,NA,24,0,10,NA,NA,1,NA,NA,4,NA,977,NA,NA,3525,4,512482,362595,0,NA,NA,NA,NA,NA,NA,1,139026,2838,NA,NA,7,146,281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,226411,2880,22677,20,65,0,NA,16357,6035,2786,0,NA,39,133253,NA,NA,NA,54,4,2377,13,0,18794,85230,28824,7128,1521,644,53347,910076,139047,71071,36908,739038,11761,0,208,NA,29,2330,0,139,NA,0,"03130009",5,4,NA,NA,1268,NA,0,1,0,0,1,NA,NA,1,115,9,12,NA,0,0,0,7551,12,NA,25,0,35,NA,NA,0,NA,NA,1,NA,549,NA,NA,161,30,374635,225446,0,NA,NA,NA,NA,NA,NA,2,40525,7074,NA,NA,4,55,1,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,183434,1378,8752,250,8617,0,NA,3273,2443,5726,0,NA,36,138837,NA,NA,NA,25,1,5705,0,0,36702,65943,33604,10833,2497,338,4741,467766,24387,24921,35336,446157,9068,0,255,NA,12,8213,0,76,NA,0,"03130010",5,14,NA,NA,118,NA,1,0,0,0,1,NA,NA,0,191,2,28,NA,0,0,0,1863,11,NA,8,0,3,NA,NA,0,NA,NA,0,NA,5,NA,NA,2797,5,402575,316268,0,NA,NA,NA,NA,NA,NA,0,11254,5294,NA,NA,2,23,5,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,46352,13504,219,2821,59,136,8,NA,148,137,1102,0,NA,1,34311,NA,NA,NA,17,0,2270,32042,0,74029,128862,31657,11114,1694,3851,967,875879,2812,89060,82224,1927999,115538,0,29,NA,8,860,0,8,NA,477,"03130011",0,0,NA,NA,6,NA,274,0,0,20,0,NA,NA,2,10,2,3,NA,0,2,0,143,1,NA,1,0,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,172,98,54074,35153,0,NA,NA,NA,NA,NA,NA,0,615,1277,NA,NA,0,775,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,761,20,0,0,0,0,0,NA,0,0,1,0,NA,0,28,NA,NA,NA,0,0,1,22,0,5060,30703,13877,2343,561,1014,86,154853,231,4570,588,855998,14742,0,0,NA,0,12,0,0,NA,0,"03130013",0,0,NA,NA,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,8,9,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,47448,1047,15951,59,75,0,NA,4,22,1101,0,NA,0,190604,NA,NA,NA,130,0,7564,168430,0,22934,199878,56989,20614,5090,2069,1639,1094133,9915,296310,196695,902561,16885,0,0,NA,168,4825,0,0,NA,185,"03130012",0,0,NA,NA,44,NA,2,0,0,50,0,NA,NA,1166,0,4,0,NA,0,0,0,126,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,0,NA,NA,2,323,250082,202495,0,NA,NA,NA,NA,NA,NA,0,642,904,NA,NA,0,73,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,42903,2083,14507,8,1,NA,NA,890,238,5361,NA,NA,82,331821,NA,NA,0,19,0,8525,103631,1,33108,198413,120541,50735,17265,802,31117,1423432,525750,279840,302330,466854,1409,NA,1,NA,0,15780,NA,2,NA,150,"03140201",NA,NA,NA,NA,0,NA,0,0,NA,11,32,NA,NA,70,0,0,NA,NA,43,0,NA,267,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,713,53,258563,200470,NA,NA,NA,NA,NA,NA,NA,NA,3576,169,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,8707,106,2391,0,0,NA,NA,10,821,6,NA,NA,1,74864,NA,NA,4,0,0,462,545,0,10005,59510,10361,2763,630,256,162726,652449,284392,142144,142411,151692,697,NA,0,NA,0,116,NA,3,NA,4,"03140302",NA,NA,NA,NA,0,NA,0,0,NA,2,3,NA,NA,0,0,0,NA,NA,0,0,NA,18,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,11,3,15012,2411,NA,NA,NA,NA,NA,NA,NA,NA,1644,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,12917,887,7128,0,0,NA,NA,16,64,176,NA,NA,1,82600,NA,NA,0,0,0,325,1043,13,11800,103513,21029,7264,1625,405,144650,1443893,460066,242043,195162,256144,2280,NA,18,NA,0,111,NA,1,NA,3,"03140303",NA,NA,NA,NA,0,NA,0,0,NA,1,1,NA,NA,2,0,0,NA,NA,0,0,NA,75,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,32,20182,3059,NA,NA,NA,NA,NA,NA,NA,NA,1236,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,16909,69,1919,0,0,NA,NA,168,31,66,NA,NA,0,66822,NA,NA,0,0,0,436,1151,12,16205,87313,27502,8398,2900,6019,13684,1505558,220777,212523,175337,489498,3977,NA,12,NA,0,745,NA,2,NA,2,"03140304",NA,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,8,NA,113,122,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,4,19,37461,22003,NA,NA,NA,NA,NA,NA,NA,NA,476,1,NA,NA,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,2956,37349,660,34784,2,490,NA,NA,1635,280,2444,NA,NA,0,31601,NA,NA,0,70,0,36879,3942,15,11947,97649,37946,10917,2413,4125,915,1252781,16007,116271,240098,533928,7779,NA,1,NA,0,1861,NA,105,NA,1,"03140106",NA,NA,NA,NA,11,NA,0,0,NA,332,0,NA,NA,13,0,1,NA,NA,0,1041,NA,2985,0,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,351,1396,81375,70557,NA,NA,NA,NA,NA,NA,NA,NA,1971,658,NA,NA,11,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,14472,207,3808,0,0,NA,NA,55,77,343,NA,NA,4,102280,NA,NA,5,12,0,3798,1882,0,27003,80041,28156,9051,2930,394,83929,913292,465622,161464,181247,225951,1117,NA,0,NA,0,852,NA,3,NA,9,"03140301",NA,NA,NA,NA,0,NA,0,0,NA,93,37,NA,NA,1,0,0,NA,NA,0,0,NA,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,259,9,36971,16975,NA,NA,NA,NA,NA,NA,NA,NA,3401,1,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,191,24228,233,12952,0,115,NA,NA,32,46,3691,NA,NA,0,130672,NA,NA,0,43,0,2119,29619,0,33650,211742,73398,25977,6630,5834,3816,1988317,162414,314744,296819,468042,7947,NA,1,NA,2,3650,NA,7,NA,4,"03140103",NA,NA,NA,NA,44,NA,0,0,NA,77,1,NA,NA,15,0,0,NA,NA,98,0,NA,11,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,29,1060,82993,54234,NA,NA,NA,NA,NA,NA,NA,NA,9792,56,NA,NA,23,8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,9565,754,9104,12,146,NA,NA,4,3,885,NA,NA,0,38896,NA,NA,0,12,0,1631,2697,0,13070,123111,36383,13372,4190,2119,645,1525964,14885,125124,113737,259683,3782,NA,18,NA,2,1068,NA,1,NA,0,"03140104",NA,NA,NA,NA,12,NA,0,0,NA,40,0,NA,NA,12,0,0,NA,NA,0,0,NA,6,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,243,108824,76056,NA,NA,NA,NA,NA,NA,NA,NA,1861,31,NA,NA,90,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,51274,486,22716,4,1,NA,NA,369,198,9651,NA,NA,180,280332,NA,NA,0,9,0,7001,33586,5,34993,143153,60946,18301,4864,802,80337,1684219,642214,268592,370644,505864,2062,NA,0,NA,1,5152,NA,3,NA,695,"03140202",NA,NA,NA,NA,38,NA,0,0,NA,133,142,NA,NA,161,0,0,NA,NA,9,0,NA,45,1,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1692,207,140390,98740,NA,NA,NA,NA,NA,NA,NA,NA,5039,60,NA,NA,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,2308,34702,18,16818,1,34,NA,NA,182,318,587,NA,NA,0,37915,NA,NA,0,33,1,5998,1496,1,17660,91913,43147,17225,4439,7112,1617,850698,42517,112909,149938,455943,17809,NA,5,NA,1,4025,NA,8,NA,1,"03140305",NA,NA,NA,NA,17,NA,0,0,NA,130,0,NA,NA,0,0,2,NA,NA,0,7,NA,3402,0,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,74,148456,115015,NA,NA,NA,NA,NA,NA,NA,NA,831,41,NA,NA,23,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,573368,5521,43,11136,0,0,NA,NA,476,0,964,NA,NA,0,5464,NA,NA,0,0,0,19805,1581,34,47288,93905,87188,51269,13701,17586,146,141746,503,8370,41823,137386,21055,NA,4,NA,0,143,NA,17,NA,0,"03140107",NA,NA,NA,NA,1,NA,0,0,NA,3,0,NA,NA,0,0,0,NA,NA,0,98,NA,288,0,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1552,1927,10600,NA,NA,NA,NA,NA,NA,NA,NA,1018,957,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,626024,410,0,202,0,0,NA,NA,0,0,227,NA,NA,0,2105,NA,NA,0,1,0,49,2548,0,15604,99995,88827,60473,18349,14617,423,754902,1199,219241,103972,211538,14258,NA,0,NA,0,97,NA,0,NA,0,"03140102",NA,NA,NA,NA,23,NA,0,1,NA,2,0,NA,NA,1,1,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4,1052,1101,NA,NA,NA,NA,NA,NA,NA,NA,35,6,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,1000651,242,0,56,0,0,NA,NA,0,0,3,NA,NA,0,542,NA,NA,0,2,0,14,121,0,16718,114737,132446,90434,34340,34558,135,245587,208,73329,48955,211814,30152,NA,2,NA,0,22,NA,0,NA,0,"03140105",NA,NA,NA,NA,1,NA,0,0,NA,4,0,NA,NA,0,2,3,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,776,688,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
