"layer","zone","Background","Corn","Sorghum","Soybeans","Sunflower","Sweet Corn","Barley","Spring Wheat","Rye","Oats","Rape Seed","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Sugarbeets","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Canola","Other Crops","Apples","Pumpkins","HUC","Peppers","Cranberries","Squash","Winter Wheat","Grapes","Tobacco","Tomatoes","Herbs","Peaches","Cabbage","Strawberries","Durum Wheat","Other Tree Crops","Greens","Gourds","Triticale","Switchgrass","Aquaculture","Millet","Speltz","Onions","Hops","Cherries","Pears","Dbl Crop WinWht/Corn","Dry Beans","Pop or Orn Corn","Dbl Crop WinWht/Soybeans","Sweet Potatoes","Watermelons","Plums","Dbl Crop Triticale/Corn","Dbl Crop Barley/Soybeans","Cucumbers","Nectarines","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Corn","Cotton","Peanuts","Cantaloupes","Dbl Crop Soybeans/Oats","Eggplants","Turnips","Dbl Crop Oats/Corn","Other Small Grains","Carrots","Walnuts","Radishes","Pecans","Dbl Crop WinWht/Cotton","Rice","Honeydew Melons","Dbl Crop Corn/Soybeans","Asparagus","Caneberries","Olives","Sugarcane","Oranges","Citrus","Avocados","Pomegranates","Cauliflower","Mint","Safflower","Vetch","Flaxseed","Chick Peas","Lentils","Perennial Ice/Snow ","Camelina","Dbl Crop Soybeans/Cotton","Pistachios","Lettuce","Apricots","Garlic","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Barley","Celery","Almonds"
1,3,0,1649,273,1436,1,3,0,NA,361,300,NA,NA,19,52165,0,NA,0,0,13,0,39,5,0,124962,79978,15452,4307,1264,4716,380823,1109122,129519,47397,197847,49630,587,2,4,0,0,6,NA,"03060105",0,NA,2,2457,0,6,0,15,21,0,0,NA,NA,0,NA,0,NA,2,562,NA,2,NA,NA,NA,1995,6,NA,287,0,0,NA,0,0,0,NA,192,NA,1733,171,1,47,NA,NA,0,NA,NA,NA,NA,253,651,NA,NA,9,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,46861,758,5742,206,18,0,NA,5603,1007,NA,NA,100,135461,0,NA,3,0,18,0,2134,578,0,15294,90110,33104,7824,2450,14643,196240,763419,61751,126487,174738,546746,5945,0,452,1,0,0,NA,"03060108",2,NA,23,2940,15,20,0,448,182,0,1,NA,NA,23,NA,0,NA,23,7448,NA,64,NA,NA,NA,10,2,NA,2785,21,10,NA,0,0,1,NA,939,NA,126790,50464,1,176,NA,NA,307,NA,NA,NA,NA,11967,176,NA,NA,5,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,136455,2312,29006,88,22,0,NA,8664,4528,NA,NA,309,267957,0,NA,7,0,27,1,4141,411,0,31230,172913,45620,8331,2005,5451,471832,1896877,198606,176040,261201,1045965,7852,0,481,3,0,2,NA,"03060201",6,NA,64,5620,72,25,0,2265,553,1,1,NA,NA,17,NA,1,NA,462,12477,NA,77,NA,NA,NA,96,1,NA,5432,19,13,NA,0,0,1,NA,8839,NA,332917,111675,2,608,NA,NA,66,NA,NA,NA,NA,21720,1146,NA,NA,687,NA,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,43629,716,2864,6,47,0,NA,8509,207,NA,NA,15,118229,0,NA,0,1,10,0,6714,1656,0,32831,132635,53932,9968,2494,4264,13277,922813,4523,165331,99639,1312889,15402,0,960,0,0,0,NA,"03060202",0,NA,4,1524,321,85,0,72,20,0,0,NA,NA,22,NA,1,NA,0,6895,NA,50,NA,NA,NA,0,0,NA,41,39,62,NA,0,0,0,NA,204,NA,344070,99443,0,10,NA,NA,239,NA,NA,NA,NA,5578,1207,NA,NA,0,NA,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,61287,1088,4401,72,21,0,NA,4879,586,NA,NA,4,144911,0,NA,0,4,7,0,1910,111,0,40622,179584,80818,24959,8509,15781,7430,1333431,5176,213980,145498,1272588,17769,0,2634,0,0,0,NA,"03060203",2,NA,2,241,76,3326,0,140,32,0,48,NA,NA,65,NA,0,NA,2,6742,NA,2328,NA,NA,NA,0,10,NA,75,205,362,NA,0,0,0,NA,98,NA,312942,87466,0,11,NA,NA,34,NA,NA,NA,NA,11516,55,NA,NA,0,NA,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,824613,379,2,38,1,0,0,NA,26,0,NA,NA,0,1752,0,NA,0,0,0,0,96,1,0,317499,204045,101227,39302,14820,24883,1123,1230405,484,57746,62173,925142,989619,0,35,0,0,0,NA,"03060204",0,NA,0,19,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,4,NA,0,NA,NA,NA,1,0,NA,2,0,0,NA,0,0,0,NA,0,NA,1737,322,0,0,NA,NA,0,NA,NA,NA,NA,181,0,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,5247,903,16129,163,0,4,NA,1,125,NA,NA,74,34177,0,NA,0,0,0,0,34,983,61,107160,188122,41388,10642,3771,3216,1060291,305909,848632,10783,201824,2751,567,0,1,5,12,165,NA,"03060102",2,NA,0,317,1,0,0,0,56,0,1,NA,NA,3,NA,1,NA,0,403,NA,0,NA,NA,NA,237,0,NA,2603,0,0,NA,0,563,0,NA,277,NA,74,6,0,60,NA,NA,1,NA,NA,NA,NA,0,6,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,9313,4136,21671,1,0,0,NA,39,624,NA,NA,59,267232,0,NA,0,0,5,0,41,14582,0,393780,315820,115620,31405,12107,9118,1302218,1568322,328319,94706,739079,45125,2004,2,85,2,1,58,NA,"03060103",0,NA,0,3649,3,0,0,2,65,0,16,NA,NA,0,NA,7,NA,2,1189,NA,0,NA,NA,NA,1945,1,NA,7379,0,0,NA,0,7,0,NA,815,NA,933,13,0,1292,NA,NA,1,NA,NA,NA,NA,50,31,NA,NA,2,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,39477,247,10900,13,45,8,NA,10393,489,NA,NA,37,140004,4,NA,238,0,20,0,903,2158,0,91677,329669,271193,101270,41627,20323,470146,1700317,62784,415282,329506,1091012,9162,12,436,0,1,0,NA,"03060106",17,NA,10,1585,22,10,0,120,1761,3,20,NA,NA,9,NA,0,NA,4,5298,NA,33,NA,NA,NA,10,27,NA,2026,35,23,NA,0,1,0,NA,255,NA,87795,30821,0,169,NA,NA,148,NA,NA,NA,NA,8743,272,NA,NA,14,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,218164,2091,39,248,0,0,0,NA,0,9,NA,NA,0,708,0,NA,0,0,1,0,10552,335,0,50038,73765,29613,11974,1550,4222,1873,392171,1374,12373,3672,254754,132800,0,0,0,0,0,NA,"03060110",0,NA,0,4,0,0,0,0,3,0,0,NA,NA,0,NA,0,NA,0,2,NA,0,NA,NA,NA,0,0,NA,10,0,0,NA,0,0,0,NA,0,NA,414,110,0,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,3264,740,5124,9,0,0,NA,0,210,NA,NA,3,50293,0,NA,0,0,0,0,5,2872,77,214701,305573,103070,30712,12955,5427,1115132,299523,489289,10876,303991,2728,239,0,0,0,0,49,NA,"03060101",6,NA,0,618,0,0,2,0,37,0,11,NA,NA,0,NA,15,NA,0,26,NA,0,NA,NA,NA,240,0,NA,413,0,0,NA,1,7,0,NA,69,NA,73,0,0,58,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,80538,30329,1181,4247,7,16,0,NA,933,92,NA,NA,7,31718,0,NA,0,0,16,0,15590,12092,0,78782,113923,67444,36199,25408,22242,8953,829523,2947,83048,48577,1129664,150848,0,163,0,2,0,NA,"03060109",0,NA,0,2779,192,1,0,2,15,3,0,NA,NA,29,NA,0,NA,0,253,NA,0,NA,NA,NA,60,1,NA,1245,2,6,NA,0,0,0,NA,26,NA,86702,25207,0,6,NA,NA,7,NA,NA,NA,NA,502,1757,NA,NA,2,NA,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,102012,1798,8349,161,53,NA,NA,2427,2061,NA,NA,62,247904,NA,NA,0,0,27,0,1271,131,NA,68490,295524,120444,22937,10090,2557,10479,2516055,4409,418338,263523,2232792,85579,1,123792,1,2,0,NA,"03070201",63,NA,76,690,5114,2533,NA,18,46,3,0,NA,3,87,NA,1,NA,4,3036,NA,224,NA,NA,NA,29,5,NA,139,10,37,NA,NA,NA,NA,NA,56,NA,589305,277827,9,133,0,NA,597,NA,NA,NA,NA,12376,443,NA,NA,0,NA,392,82,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,84372,13275,18454,588,198,NA,NA,4942,12382,NA,NA,171,376797,NA,NA,0,0,90,10,22606,1305,NA,68872,300660,119445,33852,15709,6536,220806,2297324,267341,104042,198495,1522407,12016,0,1567,2,1,6,NA,"03070104",8,NA,113,7453,179,14,NA,23,28903,11,4,NA,0,43,NA,204,NA,2,7271,NA,12,NA,NA,NA,627,59,NA,4524,0,347,NA,NA,NA,NA,NA,331,NA,666086,150319,6,171,0,NA,565,NA,NA,NA,NA,107008,9642,NA,NA,2367,NA,1,105,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,19606,3441,13179,4,8,NA,NA,272,164,NA,NA,1834,419083,NA,NA,0,0,1368,0,365,34,NA,213226,563969,284304,91058,27803,15303,2637887,2138728,635059,94852,986145,201790,1494,0,95,17,14,52,NA,"03070101",0,NA,1,4538,11,3,NA,7,169,0,2,NA,4,6,NA,0,NA,2,2256,NA,0,NA,NA,NA,1283,0,NA,9263,0,0,NA,NA,NA,NA,NA,199,NA,18609,257,0,104,0,NA,1,NA,NA,NA,NA,1071,46,NA,NA,97,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,56517,1641,37018,229,14,NA,NA,3682,5449,NA,NA,564,300286,NA,NA,0,0,106,0,7760,1978,NA,82671,282746,77266,20638,9529,51287,742540,2643274,524229,245337,357754,1297236,11532,1,267,1,0,0,NA,"03070102",6,NA,13,3154,33,9,NA,262,647,7,7,NA,0,101,NA,0,NA,38,4176,NA,91,NA,NA,NA,1058,67,NA,7212,0,6,NA,NA,NA,NA,NA,435,NA,128359,24185,1,1008,0,NA,156,NA,NA,NA,NA,4748,195,NA,NA,23,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,9950,406,13520,56,5,NA,NA,324,342,NA,NA,28,192033,NA,NA,0,0,287,1,765,523,NA,159965,980930,701028,253909,122597,34183,2332000,2084034,464041,100714,710777,354924,3454,0,46,3,225,31,NA,"03070103",0,NA,0,6017,51,0,NA,4,4795,0,256,NA,1,0,NA,0,NA,0,5622,NA,0,NA,NA,NA,1670,0,NA,6053,0,0,NA,NA,NA,NA,NA,29,NA,7403,846,0,136,0,NA,0,NA,NA,NA,NA,2172,106,NA,NA,45,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,18649,1990,8790,211,8,NA,NA,1827,5593,NA,NA,265,137050,NA,NA,0,0,10,0,733,226,NA,21223,97432,23292,4771,1761,815,15922,1124089,22453,74506,93584,474715,4300,0,361,0,0,0,NA,"03070105",0,NA,19,3064,30,4,NA,65,542,3,0,NA,0,11,NA,1,NA,1,3335,NA,9,NA,NA,NA,101,3,NA,705,0,472,NA,NA,NA,NA,NA,102,NA,132244,24882,0,6432,0,NA,1,NA,NA,NA,NA,5477,1769,NA,NA,27,NA,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,200741,56778,288,7255,61,241,NA,NA,1035,631,NA,NA,53,98555,NA,NA,0,49,6,0,773,22,NA,90970,158569,57098,11561,3251,7529,2080,1271868,3446,244613,204103,1621211,125196,1,13757,0,0,0,NA,"03070106",0,NA,22,994,32,245,NA,19,26,0,0,NA,0,175,NA,0,NA,1,4640,NA,855,NA,NA,NA,2,219,NA,139,28,695,NA,NA,NA,NA,NA,35,NA,153755,34894,8,6,0,NA,5,NA,NA,NA,NA,10241,51,NA,NA,0,NA,1,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,68680,1727,26617,362,27,NA,NA,3962,6228,NA,NA,15,230522,NA,NA,0,20,14,0,5351,320,NA,37049,177156,58348,12036,4119,2092,65512,1491442,50060,258606,203267,909588,10429,0,2678,2,0,0,NA,"03070107",1,NA,11,739,38,563,NA,233,326,2,0,NA,1,98,NA,0,NA,43,7716,NA,4356,NA,NA,NA,37,422,NA,4570,312,633,NA,NA,NA,NA,NA,639,NA,163835,46781,0,393,0,NA,5,NA,NA,NA,NA,12423,594,NA,NA,130,NA,1,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,74747,556,3249,29,10,NA,NA,593,189,NA,NA,380,68005,NA,NA,0,0,0,0,149,7,NA,9808,80463,43153,7561,2384,645,912,670802,717,125538,74455,695651,16499,0,42025,0,0,0,NA,"03070202",0,NA,3,438,6,4334,NA,20,3,1,0,NA,1,12,NA,0,NA,1,1060,NA,505,NA,NA,NA,1,0,NA,36,6,57,NA,NA,NA,NA,NA,24,NA,261676,94460,1,4,0,NA,17,NA,NA,NA,NA,8788,501,NA,NA,0,NA,3,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,3675,1484,23,137,2,2,NA,NA,158,79,NA,NA,13,34490,NA,NA,58,0,259,0,757,78,NA,70405,201073,66510,16160,5390,6219,40602,1967884,367,263047,240833,1512824,106409,0,578,0,0,0,NA,"03070204",8,NA,87,47,215,2,NA,0,1,0,12,NA,5,1,NA,0,NA,1,284,NA,4,NA,NA,NA,0,13,NA,8,1,116,NA,NA,NA,NA,NA,1,NA,982,1106,0,0,0,NA,1,NA,NA,NA,NA,969,12,NA,NA,1,NA,0,0,0,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,228508,1831,0,0,0,0,NA,NA,6,0,NA,NA,0,11109,NA,NA,873,0,60,0,168,39,NA,57576,73440,27320,9896,2072,7111,9505,541523,366,62117,35430,257296,136230,0,4,0,0,0,NA,"03070205",0,NA,24,0,0,0,NA,0,0,0,33,NA,7,0,NA,0,NA,2,2,NA,0,NA,NA,NA,0,0,NA,0,0,1,NA,NA,NA,NA,NA,0,NA,1,72,0,0,1,NA,0,NA,NA,NA,NA,1304,0,NA,NA,0,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,622250,151,3,45,0,0,NA,NA,1,0,NA,NA,0,860,NA,NA,1,0,0,0,4,0,NA,161525,116533,57048,21392,10147,19477,2591,696480,157,44162,47549,453554,490545,0,22,0,0,0,NA,"03070203",0,NA,0,3,0,0,NA,0,0,0,7,NA,0,0,NA,0,NA,0,1,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,266,37,0,0,0,NA,0,NA,NA,NA,NA,1,0,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1751202,383,201,0,NA,0,NA,NA,0,0,NA,NA,0,682,NA,NA,224,1,1,NA,579,98,NA,70700,152082,168082,93255,25954,5715,76,66937,1287,8231,23102,509427,139390,NA,265,NA,0,NA,NA,"03080202",0,NA,0,0,287,0,NA,NA,526,0,10,NA,37,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,0,NA,NA,6,1,NA,NA,NA,32,NA,NA,NA,16,17,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,131,41,3704,908,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,925626,569,0,0,NA,0,NA,NA,0,1,NA,NA,0,739,NA,NA,1055,1,5,NA,1483,287,NA,80647,217858,240682,82119,18920,19046,2948,546873,2157,45590,45374,457058,139452,NA,104,NA,0,NA,NA,"03080201",0,NA,0,0,77,0,NA,NA,5,0,4,NA,25,NA,NA,NA,NA,164,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,7,NA,NA,0,NA,0,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,27,3,165,35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,683,149,1,NA,1,NA,NA,636,148,NA,NA,0,239002,NA,NA,517,0,1675,NA,22690,15120,NA,687621,719705,322115,140391,33782,26654,10248,2864761,4927,187376,1209930,1000092,293337,NA,3905,NA,16,NA,NA,"03080102",62,NA,60,14,4938,21,NA,NA,2619,2,955,NA,59,NA,NA,NA,NA,100,2286,NA,NA,NA,NA,NA,NA,1506,NA,NA,1,292,NA,NA,NA,112,NA,NA,NA,280,106109,NA,NA,23,NA,1,NA,NA,NA,NA,30722,NA,NA,NA,NA,NA,NA,661,53,61721,8702,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,150334,39485,0,0,NA,0,NA,NA,53,15,NA,NA,0,32943,NA,NA,78681,7,51,NA,12882,11484,NA,659605,737444,518272,224974,88036,43003,22967,2923448,4495,409133,327220,1683370,175154,NA,485,NA,0,NA,NA,"03080103",0,NA,330,1,607,0,NA,NA,94,0,454,NA,75,NA,NA,NA,NA,75,29,NA,NA,NA,NA,NA,NA,1129,NA,NA,0,109,NA,NA,NA,1,NA,NA,NA,4,1501,NA,NA,44,NA,0,NA,NA,NA,NA,12807,NA,NA,NA,NA,NA,NA,281,7,1814,243,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,55015,15281,0,NA,0,NA,NA,1,1,NA,NA,0,27302,NA,NA,2029,3,34,NA,18088,5907,NA,734429,935180,554330,219940,56041,15814,2799,1808781,35993,422719,1644295,3719713,911249,NA,1616,NA,0,NA,NA,"03080101",10,NA,3,0,1895,0,NA,NA,2368,9,128,NA,232,NA,NA,NA,NA,389,0,NA,NA,NA,NA,NA,NA,0,NA,NA,1,4,NA,NA,NA,113,NA,NA,NA,2496,199,NA,NA,1,NA,0,NA,NA,NA,NA,2056,NA,NA,NA,NA,NA,NA,1168,447,82396,83840,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,376276,97948,22223,0,NA,0,NA,NA,0,0,NA,NA,27,11177,NA,NA,780,0,1,NA,2032,4792,NA,24356,139980,104058,39793,8430,3594,106,9661,1075,6985,284863,326382,53612,NA,286,NA,0,NA,NA,"03080203",0,NA,0,0,1262,0,NA,NA,1085,0,30,NA,47,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,0,NA,NA,20,0,NA,NA,NA,0,NA,NA,NA,328,9,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1501,56563,101080,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,5558774,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,8,NA,NA,0,2,0,NA,3,3,NA,27872,28108,33889,30869,8507,287,3,157,55,34,106,97693,85323,NA,2,NA,NA,NA,NA,"03090203",0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,20,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,644438,523,351,NA,NA,NA,NA,NA,0,NA,NA,NA,42,292,NA,NA,472,1,0,NA,43126,605720,NA,226329,73899,44758,12535,3607,8003,378,59393,19560,18092,550688,1913281,7214379,NA,79,NA,NA,NA,NA,"03090202",0,NA,NA,NA,2,NA,NA,NA,5,0,0,NA,14864,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,NA,NA,NA,NA,0,NA,NA,NA,47,5,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1529082,113189,2457,1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,176,5,NA,NA,NA,NA,NA,1,NA,NA,NA,0,4189,NA,NA,92,0,1,NA,3141,12032,NA,8924,43347,15559,1687,192,1219,3956,57832,5740,233804,996610,692051,125947,NA,1640,NA,NA,NA,NA,"03090103",16,NA,NA,NA,17,NA,NA,NA,2156,0,7,NA,1222,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,14,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,29099,167977,3607,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,60,20,NA,NA,NA,NA,NA,0,NA,NA,NA,10,76,NA,NA,1244,0,0,NA,700,32358,NA,1504670,62320,34511,4419,372,847,1,1311,147,280,21492,313292,490014,NA,13,NA,NA,NA,NA,"03090201",0,NA,NA,NA,1,NA,NA,NA,0,0,1,NA,123,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,NA,NA,27,3,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,23934,84,44,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,762,112,NA,NA,NA,NA,NA,0,NA,NA,NA,0,68281,NA,NA,733,1,8,NA,45148,13154,NA,902175,662357,402027,208333,65738,18143,5488,211012,44241,730291,1726994,2433020,359771,NA,5119,NA,NA,NA,NA,"03090101",95,NA,NA,NA,849,NA,NA,NA,10237,1,169,NA,129,NA,NA,NA,NA,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,70,NA,NA,NA,50,47,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,113,1382,491280,15671,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,476,65,NA,NA,NA,NA,NA,0,NA,NA,NA,9,45381,NA,NA,89,0,0,NA,1745,10826,NA,7243,45855,20016,6199,1807,195,29,2733,724,3542,470207,211064,33159,NA,63,NA,NA,NA,NA,"03090102",0,NA,NA,NA,158,NA,NA,NA,4,1,9,NA,25,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,26,2,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,14266,8517,2208,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,1396381,221,36,NA,NA,NA,NA,NA,0,NA,NA,NA,0,658,NA,NA,131,11,0,NA,1002,2225,NA,159692,359778,319851,166714,40217,10175,1037,152460,35521,9428,421889,3836010,2042944,NA,283,NA,NA,NA,NA,"03090204",0,NA,NA,NA,5,NA,NA,NA,36,0,5,NA,301,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13,1454,263411,13042,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,70336,183,30,NA,NA,NA,NA,NA,1,NA,NA,NA,2,800,NA,NA,116,0,1,NA,1799,152652,NA,38528,365782,240021,70005,20725,3412,2357,65738,7143,242994,832484,1054538,208806,NA,472,NA,NA,NA,NA,"03090205",5,NA,NA,NA,6,NA,NA,NA,280,0,3,NA,359,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,9,78,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,11,306554,329826,11467,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
