"layer","zone","Background","Corn","Barley","Spring Wheat","Rye","Oats","Rape Seed","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Pumpkins","Blueberries","Radishes","Sunflower","Sorghum","Soybeans","Canola","HUC","Apples","Other Crops","Millet","Cranberries","Squash","Tobacco","Cucumbers","Herbs","Grapes","Winter Wheat","Dry Beans","Tomatoes","Peaches","Pears","Strawberries","Other Tree Crops","Cauliflower","Cabbage","Aquaculture","Other Small Grains","Hops","Triticale","Onions","Greens","Dbl Crop WinWht/Corn","Speltz","Dbl Crop WinWht/Soybeans","Sweet Potatoes","Cherries","Plums","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Watermelons","Asparagus","Peppers","Nectarines","Cotton","Peanuts","Sugarbeets","Lettuce","Dbl Crop Barley/Corn","Dbl Crop Corn/Soybeans","Turnips","Eggplants","Pop or Orn Corn","Switchgrass","Cantaloupes","Dbl Crop Soybeans/Oats","Dbl Crop Oats/Corn","Carrots","Walnuts","Dbl Crop WinWht/Cotton","Pecans","Caneberries","Rice","Oranges","Olives","Citrus","Sugarcane","Avocados","Vetch","Flaxseed","Camelina","Celery","Gourds","Mint","Durum Wheat","Safflower","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Garlic","Dbl Crop Lettuce/Cotton","Almonds","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Sweet Corn","Chick Peas","Apricots","Pomegranates"
1,6,NA,10132,0,NA,0,0,NA,NA,32,27182,NA,NA,46,0,0,157,371,258,3758,134683,25959,9276,2790,1274,1541728,69402,11736,11858,125334,308,25,NA,3,NA,NA,NA,0,6374,NA,"06010106",26,12,1,NA,0,63,NA,NA,0,17,26,962,1,NA,0,NA,NA,0,NA,NA,NA,0,NA,2,99,NA,88,NA,NA,NA,0,4,NA,NA,0,NA,0,0,NA,NA,24,0,NA,NA,NA,0,NA,51,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,7636,0,NA,2,0,NA,NA,0,30679,NA,NA,683,8,0,5,104,189,43570,124412,9903,4362,990,3275,2085981,34411,5088,13960,40813,298,13,NA,2,NA,NA,NA,0,2339,NA,"06010202",41,3,6,NA,0,0,NA,NA,0,23,0,283,56,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,16,NA,94,NA,NA,NA,0,1,NA,NA,0,NA,26,5,NA,NA,247,0,NA,NA,NA,0,NA,0,4,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,3182,1,NA,0,0,NA,NA,0,14716,NA,NA,467,0,0,4,90,1065,15682,105735,11219,5266,1110,961,1811704,95791,8077,10904,23699,176,4,NA,0,NA,NA,NA,0,1233,NA,"06010203",17,1,0,NA,0,0,NA,NA,0,5,0,266,3,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,314,NA,26,NA,NA,NA,0,0,NA,NA,0,NA,0,0,NA,NA,67,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,6893,0,NA,386,0,NA,NA,422,55884,NA,NA,0,0,0,40,497,1232,36510,190525,61732,21060,8069,5192,1774487,41794,10748,15561,265308,258,42,NA,126,NA,NA,NA,11,1308,NA,"06010103",47,0,0,NA,0,0,NA,NA,1,201,1,6,1,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,262,NA,245,NA,NA,NA,0,0,NA,NA,2,NA,0,0,NA,NA,1,1,NA,NA,NA,0,NA,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,57374,0,NA,1,0,NA,NA,297,127661,NA,NA,0,0,0,1777,5770,398,21206,549826,100808,44180,13937,3321,3848109,190239,23350,20887,321803,851,70,NA,42,NA,NA,NA,0,32010,NA,"06010105",38243,93,0,NA,0,0,NA,NA,0,183,782,3396,181,NA,6,NA,NA,0,NA,NA,NA,50,NA,0,1236,NA,579,NA,NA,NA,0,105,NA,NA,0,NA,0,0,NA,NA,1,1,NA,NA,NA,0,NA,18,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,49619,0,NA,90,0,NA,NA,529,238914,NA,NA,0,0,0,564,363,2401,12404,282329,64057,18229,6579,5675,2949842,107316,23586,27864,1223963,1036,184,NA,286,NA,NA,NA,3,34820,NA,"06010108",1784,35,0,NA,0,97,NA,NA,93,1146,26,3571,0,NA,0,NA,NA,0,NA,NA,NA,56,NA,0,818,NA,1045,NA,NA,NA,0,27,NA,NA,0,NA,3,0,NA,NA,0,3,NA,NA,NA,4,NA,24,18,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,13753,2,NA,35,0,NA,NA,34,77982,NA,NA,2,0,0,102,112,7,91966,131872,22782,9353,2117,1133,1866989,355577,64666,85745,274931,1244,58,NA,0,NA,NA,NA,1,27023,NA,"06010204",2,0,1,NA,0,1,NA,NA,0,683,19,10,1,NA,0,NA,NA,0,NA,NA,NA,129,NA,12,2759,NA,4779,NA,NA,NA,13,200,NA,NA,0,NA,3,0,NA,NA,15,2,NA,NA,NA,37,NA,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,16546,0,NA,15,0,NA,NA,504,108816,NA,NA,0,0,0,101,508,3,128533,227803,97219,33180,9533,17214,1281533,77483,65621,10476,777148,1178,370,NA,537,NA,NA,NA,0,17777,NA,"06010104",0,0,6,NA,0,32,NA,NA,1,462,5,454,0,NA,0,NA,NA,0,NA,NA,NA,113,NA,0,616,NA,3275,NA,NA,NA,0,87,NA,NA,0,NA,1,0,NA,NA,0,47,NA,NA,NA,13,NA,537,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,6030,7,NA,4,14,NA,NA,493,216716,NA,NA,0,0,0,10,396,3,48445,129714,58695,15764,2670,70666,1577246,21166,100500,11262,462221,152,239,NA,31,NA,NA,NA,0,1550,NA,"06010206",14,0,1,NA,0,153,NA,NA,0,71,3,14,0,NA,0,NA,NA,6,NA,NA,NA,1,NA,0,19,NA,98,NA,NA,NA,0,8,NA,NA,0,NA,2,0,NA,NA,0,0,NA,NA,NA,2,NA,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,13660,13,NA,266,21,NA,NA,882,248260,NA,NA,0,0,2,98,397,377,46976,258056,114906,40734,16525,4597,1836008,29103,6775,5883,767853,113,20,NA,64,NA,NA,NA,507,1071,NA,"06010102",12,0,283,NA,0,1,NA,NA,0,111,0,25,0,NA,0,NA,NA,1,NA,NA,NA,1,NA,0,88,NA,109,NA,NA,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,5694,10,NA,0,29,NA,NA,304,136863,NA,NA,0,0,1,1,64,176,3974,71321,12464,2588,715,1984,1472704,19710,5573,35058,321727,91,7,NA,86,NA,NA,NA,45,34,NA,"06010101",3,1,114,NA,0,0,NA,NA,0,12,0,5,0,NA,0,NA,NA,0,NA,NA,NA,1,NA,0,3,NA,6,NA,NA,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,18484,0,NA,288,NA,NA,NA,25,216275,NA,NA,0,0,NA,246,1658,0,177455,491612,227743,78539,38368,7689,2379342,457454,307471,364761,542822,19311,1049,NA,70,NA,NA,58,0,28333,29,"06020001",14,0,35,NA,26,52,9,NA,0,619,85,16,153,NA,NA,NA,NA,NA,NA,NA,NA,279,0,0,494,NA,2064,NA,NA,NA,2,9,NA,NA,NA,NA,447,1,NA,NA,0,NA,NA,NA,NA,6,NA,11,19,NA,NA,2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,14874,0,NA,69,NA,NA,NA,14,64295,NA,NA,0,0,NA,51,3959,0,3540,73328,20992,4260,1092,1422,997982,109904,45724,107673,253354,4979,70,NA,0,NA,NA,0,0,20657,0,"06020004",0,2,0,NA,3,3,0,NA,0,414,15,207,0,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,236,NA,2005,NA,NA,NA,0,2,NA,NA,NA,NA,3,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,3377,0,NA,8,NA,NA,NA,6,27262,NA,NA,0,0,NA,79,228,0,25402,85265,10274,3359,914,1247,1336718,236938,33293,22744,45378,681,78,NA,1,NA,NA,44,2,3223,9,"06020003",419,0,0,NA,0,0,0,NA,0,97,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,35,0,0,636,NA,1381,NA,NA,NA,0,0,NA,NA,NA,NA,12,0,NA,NA,71,NA,NA,NA,NA,0,NA,2,0,NA,NA,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,37943,113,NA,262,NA,NA,NA,503,188209,NA,NA,13,11,NA,3306,1314,22,101800,405889,89625,31889,12675,7574,3570850,464449,148254,252756,516441,8273,510,NA,3,NA,NA,9,133,51195,6,"06020002",25,2,18,NA,0,216,0,NA,4,3407,24,109,54,NA,NA,NA,NA,NA,NA,NA,NA,1662,1,678,4612,NA,10602,NA,NA,NA,3,48,NA,NA,NA,NA,48,2,NA,NA,1114,NA,NA,NA,NA,4,NA,99,49,NA,NA,0,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,188319,NA,NA,470,139,NA,NA,454,214897,NA,0,NA,0,0,2173,598,NA,70822,186895,46836,14997,5138,2172,1489815,101169,55847,268004,748931,19567,358,NA,1,NA,NA,74,9,209595,0,"06030003",0,6,30,NA,6,81,NA,NA,NA,1958,13,2,0,NA,NA,NA,NA,NA,0,NA,NA,61,NA,NA,958,NA,43982,56,NA,0,6,0,0,NA,NA,NA,20100,0,NA,NA,NA,NA,NA,NA,0,NA,NA,123,6,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,329014,NA,NA,56,175,NA,NA,163,236867,NA,5,NA,0,1,2121,4097,NA,280612,545782,315221,103462,35321,9186,2655294,225473,124794,663251,1407713,254019,882,NA,76,NA,NA,21,365,525663,0,"06030002",16,0,360,NA,143,62,NA,NA,NA,7239,0,10,17,NA,NA,NA,NA,NA,2,NA,NA,26,NA,NA,76,NA,212847,235,NA,5,10,45,0,NA,NA,NA,383400,1005,NA,NA,NA,NA,NA,NA,0,NA,NA,371,1,NA,NA,192,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,14656,NA,NA,0,39,NA,NA,0,36160,NA,0,NA,0,5,92,839,NA,78695,112493,35244,10894,3431,4911,1151200,283399,77527,534341,274921,18956,982,NA,0,NA,NA,0,0,31303,0,"06030006",0,0,26,NA,0,0,NA,NA,NA,454,0,0,0,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,1,NA,12097,5,NA,0,0,0,0,NA,NA,NA,30076,3270,NA,NA,NA,NA,NA,NA,0,NA,NA,0,5,NA,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,248710,NA,NA,51,1023,NA,NA,46,158298,NA,0,NA,0,4,4297,2066,NA,249819,356326,117322,38990,12955,7099,2243713,407557,113674,855092,1028739,129968,1497,NA,19,NA,NA,82,97,249108,0,"06030005",19,0,344,NA,0,67,NA,NA,NA,2128,0,0,0,NA,NA,NA,NA,NA,8,NA,NA,0,NA,NA,116,NA,160170,9,NA,0,82,4,0,NA,NA,NA,170916,3256,NA,NA,NA,NA,NA,NA,1922,NA,NA,1280,1263,NA,NA,116,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,155499,NA,NA,10,428,NA,NA,85,289028,NA,480,NA,20,1,583,7785,NA,307796,233637,97623,30416,10316,6009,2403888,210240,299358,469608,905438,54888,769,NA,96,NA,NA,0,621,207109,3,"06030001",255,0,273,NA,0,5,NA,NA,NA,556,6,9,2,NA,NA,NA,NA,NA,0,NA,NA,12,NA,NA,7,NA,25564,2,NA,1,577,544,28,NA,NA,NA,26012,728,NA,NA,NA,NA,NA,NA,0,NA,NA,2083,73,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,96543,NA,NA,221,2,NA,NA,305,218421,NA,0,NA,0,1,724,2116,NA,26439,130079,14269,4792,1141,1060,1187251,57668,33155,246391,569734,10731,106,NA,0,NA,NA,46,4,111631,0,"06030004",0,0,53,NA,2,198,NA,NA,NA,1694,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,237,NA,23791,0,NA,0,1,0,0,NA,NA,NA,35506,13,NA,NA,NA,NA,NA,NA,4,NA,NA,54,13,NA,NA,7,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,75047,NA,NA,173,2,NA,NA,2248,213803,0,NA,NA,0,0,4924,283,NA,23705,205547,57858,17248,6268,2972,1080720,179303,94547,211389,1007330,20505,406,NA,0,NA,NA,74,6,163681,0,"06040002",NA,3,25,NA,NA,74,NA,NA,NA,1583,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,12,NA,NA,870,NA,26716,15,NA,NA,NA,0,NA,NA,NA,NA,148,NA,NA,NA,NA,NA,NA,NA,0,1,NA,314,82,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,54110,NA,NA,34,2,NA,NA,106,197037,0,NA,NA,0,0,2004,185,NA,28641,188485,50928,18551,6149,1408,2956510,73110,9739,106707,635541,8693,1100,NA,1,NA,NA,75,64,102842,0,"06040003",NA,0,0,NA,NA,44,NA,NA,NA,133,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,79,NA,7642,0,NA,NA,NA,0,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,0,0,NA,859,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,44281,NA,NA,98,0,NA,NA,147,47991,0,NA,NA,0,0,203,103,NA,7784,78913,8236,2889,569,881,1410518,92500,2425,163226,265908,2990,408,NA,0,NA,NA,49,31,60742,0,"06040004",NA,0,0,NA,NA,32,NA,NA,NA,89,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1,NA,3409,0,NA,NA,NA,0,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,171,0,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,114565,NA,NA,24,0,NA,NA,22,94700,1,NA,NA,469,39,175,3377,NA,544787,170220,21599,11603,4785,4015,3222030,189560,118,13371,311161,195797,6756,NA,0,NA,NA,7,77,258642,25,"06040005",NA,0,34,NA,NA,141,NA,NA,NA,504,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,10,NA,30977,0,NA,NA,NA,93,NA,NA,NA,NA,22663,NA,NA,NA,NA,NA,NA,NA,20,0,NA,0,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,226005,NA,NA,0,0,NA,NA,159,83281,34,NA,NA,0,1,8,749,NA,22729,121390,29110,14111,8345,1798,758674,24596,2,784,206421,77146,8850,NA,0,NA,NA,0,116,352602,29,"06040006",NA,2,1,NA,NA,1729,NA,NA,NA,790,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,5,NA,60812,0,NA,NA,NA,2,NA,NA,NA,NA,795,NA,NA,NA,NA,NA,NA,NA,7186,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,68572,NA,NA,1253,0,NA,NA,62,45246,0,NA,NA,10,2,3085,9976,NA,140627,218478,32775,13454,3642,5566,3253848,373992,50485,572593,533184,209105,10916,NA,0,NA,NA,11,4638,422263,0,"06040001",NA,322,0,NA,NA,112,NA,NA,NA,2618,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,8,NA,NA,1029,NA,7376,6,NA,NA,NA,20,NA,NA,NA,NA,18531,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,6542,26,2527,205,1085,NA,NA,6418,57109,0,105,0,1,83,208,2179,0,382791,160898,24270,10809,2813,46280,2078866,110769,315295,275203,126684,1874171,494200,NA,0,NA,0,6,0,8387,17,"07010103",0,9610,2,NA,0,NA,NA,0,NA,3,10,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,529762,434,8971,15580,6646,NA,NA,272537,124061,0,13101,0,1215,1757,306,1324,10,78668,99228,47115,19920,3764,1104,611783,13450,50,7132,392019,44097,380162,NA,19,NA,0,141,150,244866,60,"07010201",18,216,90,NA,14,NA,NA,2,NA,146,29844,NA,NA,NA,6,0,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,0,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,794943,911,39928,5124,12447,NA,NA,307332,59638,38,2951,0,3621,370,119,3010,1,148516,112726,51462,22661,6419,3221,330433,3462,71,6445,339218,5849,207878,NA,0,NA,1,25,35,522368,190,"07010202",14,505,23,NA,2,NA,NA,0,NA,39,5996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3047,NA,NA,0,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,86643,9,1981,3897,981,NA,NA,41517,14906,0,155,18,989,62,6744,1572,219,271012,528515,534710,354078,154086,10829,325917,9675,459,17235,189561,13288,243723,NA,56,NA,0,4,20,84957,0,"07010206",14,1193,42,NA,0,NA,NA,0,NA,11,103,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,295692,25,10110,14570,1465,NA,NA,192215,108225,0,670,0,169,312,4995,2426,925,684202,212725,58944,25711,7310,1947,1289182,37384,535,12362,368794,191860,751974,NA,11,NA,0,18,4,285202,0,"07010207",2,23,7,NA,1,NA,NA,0,NA,54,1051,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,8117,619,11743,878,1094,NA,NA,94986,31917,2,210,0,153,773,1241,1202,0,812775,180860,23585,9630,3532,6408,2134463,504169,151912,91562,153866,919298,360464,NA,0,NA,6,25,6,21125,150,"07010101",0,183,73,NA,0,NA,NA,1,NA,9,1160,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,3664,109,912,233,408,NA,NA,24862,19461,0,17,0,30,161,73,695,0,759288,93996,14994,2687,683,1643,1822944,189588,23521,34627,55392,496546,307070,NA,0,NA,1,4,4,6010,16,"07010102",0,7,63,NA,0,NA,NA,0,NA,1,130,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,6971,9,308,278,727,NA,NA,7809,41867,1,1884,0,592,279,21,199,0,269574,73045,10246,2346,467,341,1157516,52261,5142,43960,37749,370217,159326,NA,0,NA,8,8,3,7209,1,"07010105",0,347,384,NA,0,NA,NA,0,NA,12,2459,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,137206,1447,37945,6388,14443,NA,NA,109616,304561,46,33470,0,14448,1116,1860,538,0,384163,232415,18644,8296,2220,3881,2465958,470432,343,140593,271256,343236,511780,NA,0,NA,58,1356,126,107854,102,"07010106",1,2069,1764,NA,0,NA,NA,6,NA,274,77316,NA,NA,NA,0,0,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,253238,3141,36253,7287,8085,NA,NA,187582,129437,183,18732,0,6415,1235,855,443,1,41174,111325,4505,3490,1073,1144,692998,23102,93,74582,211423,49997,451882,NA,0,NA,183,348,255,219590,54,"07010107",1,354,197,NA,0,NA,NA,2,NA,783,30778,NA,NA,NA,0,0,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,252493,1174,33421,6759,5908,NA,NA,142775,74777,136,4388,0,1010,657,411,1722,0,196793,135302,19814,9610,3267,1139,634845,14765,137,26858,351489,40988,290612,NA,0,NA,1,408,119,276559,55,"07010108",12,1343,306,NA,0,NA,NA,14,NA,16,11006,NA,NA,NA,0,0,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,0,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
