"layer","zone","Background","Corn","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Alfalfa","Other Hay/Non Alfalfa","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Soybeans","Buckwheat","Christmas Trees","Canola","Millet","Peas","HUC","Sweet Corn","Sorghum","Other Crops","Misc Vegs & Fruits","Sod/Grass Seed","Apples","Dry Beans","Pumpkins","Other Tree Crops","Cranberries","Squash","Dbl Crop Corn/Soybeans","Sunflower","Tobacco","Peppers","Turnips","Durum Wheat","Cucumbers","Tomatoes","Peaches","Grapes","Pears","Eggplants","Onions","Greens","Cabbage","Herbs","Carrots","Asparagus","Strawberries","Speltz","Cherries","Triticale","Nectarines","Plums","Pop or Orn Corn","Dbl Crop WinWht/Soybeans","Caneberries","Garlic","Lettuce","Dbl Crop Soybeans/Oats","Other Small Grains","Dbl Crop Oats/Corn","Dbl Crop Barley/Soybeans","Vetch","Sweet Potatoes","Dbl Crop WinWht/Corn","Cotton","Dbl Crop Barley/Corn","Watermelons","Cantaloupes","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Sorghum","Radishes","Switchgrass","Sugarbeets","Peanuts","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Rape Seed","Flaxseed","Rice","Olives","Oranges","Citrus","Sugarcane","Walnuts","Celery","Cauliflower","Mint","Camelina","Gourds","Safflower","Mustard","Lentils","Perennial Ice/Snow ","Pistachios","Dbl Crop Lettuce/Cotton","Apricots","Honeydew Melons","Dbl Crop Durum Wht/Sorghum","Almonds","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Chick Peas","Hops","Pomegranates"
1,3,198787,1760,0,NA,14,2,24,0,304,0,NA,2287,43066,38639,20929,5179,1410,4023,472,268493,1568,95110,42233,270237,120337,0,0,310,NA,0,0,0,0,"03050202",0,0,2,NA,61,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,57,0,NA,NA,7,NA,0,0,NA,0,7,236,0,1,0,0,0,NA,NA,NA,21,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,203436,39711,0,NA,995,46,75,0,11901,0,NA,50815,115147,78697,13934,1777,262,5790,2610,705149,3363,271322,131283,714273,259643,0,0,21339,NA,0,0,23,0,"03050206",0,119,20,NA,145,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,1,7,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,5068,0,NA,NA,1313,NA,2,0,NA,1,63,51533,0,10,0,13,0,NA,NA,NA,13095,2,0,75,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,180422,80013,101,NA,8467,2478,1681,4,45457,0,NA,172801,108299,185893,47747,7680,1722,1966,11940,1621264,7103,617583,236278,1428738,372065,0,19,32038,NA,0,0,685,111,"03050207",2,1062,203,NA,3390,0,5,0,3,NA,205,0,0,0,12,NA,NA,0,0,1022,54,0,2,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,23031,0,NA,NA,6336,NA,597,0,NA,158,232,144906,0,3477,437,357,0,NA,NA,NA,49995,194,0,844,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,658736,735,0,NA,4,5,10,0,84,0,NA,316,34573,16160,12573,2402,320,5692,44,125716,201,25787,8362,95823,212013,0,0,83,NA,0,0,0,0,"03050209",0,1,0,NA,3,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,8,0,NA,NA,3,NA,0,0,NA,0,2,43,0,0,0,1,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,315312,3,0,NA,0,0,0,0,0,0,NA,3,12041,4005,1411,128,6,6711,6,27197,179,6051,3578,3046,78666,0,0,23,NA,0,0,0,0,"03050210",0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,1,0,NA,NA,0,NA,0,0,NA,0,0,3,0,0,0,1,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,26263,0,NA,1227,30,17,0,13458,0,NA,42923,87933,164395,65148,16414,3622,10647,584658,1419947,49323,44021,474270,562686,4933,0,0,15363,NA,0,0,16,0,"03050104",3,211,699,NA,1578,0,0,0,0,NA,0,0,432,0,0,NA,NA,0,0,55,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,18114,0,NA,NA,49,NA,0,0,NA,0,171,6807,0,3,0,882,0,NA,NA,NA,464,106,0,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,28294,11,NA,939,201,96,50,13944,0,NA,59457,31108,175081,147115,55860,21340,7151,77285,451728,16934,139929,193188,517716,2987,0,10,8050,NA,0,0,33,3,"03050110",2,318,308,NA,200,0,0,0,8,NA,33,0,0,0,18,NA,NA,3,2,328,1,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,14,NA,7051,0,NA,NA,400,NA,1,0,NA,0,829,17257,0,5,0,1598,0,NA,NA,NA,7293,335,0,35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,45886,39,NA,1809,1104,290,24,46034,0,NA,161070,19637,118744,38332,8968,3378,3559,72751,634414,27416,246230,216243,415917,2650,0,2,18146,NA,0,0,349,13,"03050203",667,1888,175,NA,531,0,38,0,3,NA,633,0,0,0,247,NA,NA,27,112,2696,51,0,14,NA,0,NA,NA,NA,0,1,NA,NA,0,NA,13,NA,5133,0,NA,NA,370,NA,19,0,NA,0,1424,68284,0,50,4,711,0,NA,NA,NA,20207,716,0,280,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,106464,6,NA,2208,52,53,0,18190,0,NA,70342,9193,78326,23813,4506,1005,6552,4629,435871,1705,174307,123964,549507,5899,0,0,35034,NA,0,0,78,2,"03050205",53,552,323,NA,2035,0,0,0,0,NA,0,29,1,0,0,NA,NA,0,0,99,254,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,1,NA,34321,0,NA,NA,977,NA,4,0,NA,0,158,134613,0,26,33,41,0,NA,NA,NA,56113,94,0,573,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,25346,96,NA,5683,503,531,8,45251,0,NA,26333,45094,546607,325805,114443,62255,10522,1245283,736419,5688,4387,588673,7197,55,0,0,8168,NA,0,0,110,0,"03050103",0,142,52,NA,65,2,0,0,0,NA,1,0,24,0,0,NA,NA,0,0,106,0,0,0,NA,0,NA,NA,NA,0,1,NA,NA,3,NA,0,NA,17474,0,NA,NA,9,NA,1,33,NA,0,178,16899,2,0,1,40,51,NA,NA,NA,482,56,0,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,27373,529,NA,3906,215,582,130,141762,0,NA,147426,9359,172484,131593,30506,12008,690,841323,102854,4250,7260,181643,383,7,0,0,41122,NA,0,0,13,0,"03050102",8,34,33,NA,613,73,0,1,0,NA,21,1,2,3,0,NA,NA,0,346,291,0,0,0,NA,0,NA,NA,NA,0,6,NA,NA,75,NA,0,NA,36524,41,NA,NA,825,NA,158,1457,NA,0,2253,477,1139,4,0,111,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,62856,0,NA,716,18,33,0,9413,0,NA,52966,339350,60088,13774,1854,465,790,5013,237419,1098,107062,99951,412921,11592,0,0,16691,NA,0,0,79,9,"03050111",1,588,2274,NA,730,0,1,0,0,NA,0,0,16,0,0,NA,NA,0,0,57,35,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,35744,0,NA,NA,178,NA,0,0,NA,0,48,76566,0,11,18,19,0,NA,NA,NA,25923,67,0,2551,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,0,1897,0,NA,6482,489,248,0,22465,0,NA,3896,76829,212050,82770,26056,6307,9382,1099923,1626820,2302,3138,490469,34244,75,0,0,417,NA,0,0,5,0,"03050106",0,268,5,NA,14,0,0,0,0,NA,1,0,1,0,0,NA,NA,0,0,176,6,0,1,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,677,0,NA,NA,0,NA,0,3,NA,0,1,1283,0,0,0,34,20,NA,NA,NA,140,7,0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,0,782,0,NA,1084,106,393,30,13929,0,NA,4589,20632,202924,87044,23792,12465,3558,934980,449855,828,4952,539176,21419,10,0,0,1381,NA,0,0,0,0,"03050107",0,654,0,NA,206,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,853,1,8,0,NA,0,NA,NA,NA,0,21,NA,NA,0,NA,0,NA,499,0,NA,NA,2,NA,125,0,NA,0,1,130,0,0,0,6,0,NA,NA,NA,4,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,0,556,0,NA,511,151,237,14,27266,0,NA,5275,8966,187572,96594,27691,12962,3633,685550,611042,914,6200,403305,25571,20,0,0,222,NA,0,0,1,0,"03050108",0,480,0,NA,2,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,140,0,0,0,NA,0,NA,NA,NA,0,14,NA,NA,0,NA,0,NA,444,0,NA,NA,1,NA,2,2,NA,0,0,292,0,0,0,58,128,NA,NA,NA,7,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,61431,15570,0,NA,278,3,113,0,3925,0,NA,26397,54208,35734,5387,967,213,1446,1435,654584,1587,154673,58108,822370,149942,0,0,9864,NA,0,0,4,55,"03050112",0,172,10,NA,319,0,0,0,0,NA,0,0,0,5,0,NA,NA,0,0,1,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,2506,0,NA,NA,48,NA,0,0,NA,0,4,15473,0,0,0,312,0,NA,NA,NA,866,2,0,26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,0,44870,1599,NA,7012,4183,1550,177,78660,0,NA,120775,18984,89956,29619,5305,1279,2277,101628,714156,28363,284057,261290,486937,3547,238,3,14049,NA,0,0,647,0,"03050204",0,1550,1286,NA,5811,0,0,0,63,NA,35,0,0,0,687,NA,NA,5,7,30133,3,0,14,NA,0,NA,NA,NA,88,0,NA,NA,0,NA,5,NA,11814,0,NA,NA,1092,NA,551,0,NA,4,424,107727,0,755,852,2945,0,NA,NA,NA,27386,183,0,1601,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,297817,25542,0,NA,416,19,94,0,5056,0,NA,92809,92956,127374,49685,13850,2377,7333,2310,802552,2014,267338,73668,548382,268474,0,361,9525,NA,0,0,94,0,"03050208",0,232,44,NA,11462,0,0,0,0,NA,41,0,0,0,1,NA,NA,0,0,1955,2,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,9092,0,NA,NA,1792,NA,2,0,NA,0,2,53602,0,966,17,7,0,NA,NA,NA,15626,31,0,94,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,0,31114,245,NA,5524,683,2030,425,366937,0,NA,215950,57201,541573,172046,39311,18298,9108,3634287,725893,7852,22554,1134312,10909,43,0,0,52508,NA,2,0,190,0,"03050105",47,290,1246,NA,3387,12633,0,10,0,NA,12,0,0,0,11,NA,NA,0,234,7021,0,38,0,NA,0,NA,NA,NA,43,393,NA,NA,393,NA,0,NA,46728,260,NA,NA,1032,NA,224,1304,NA,0,128,7693,235,41,0,71,0,NA,NA,NA,18,0,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,0,15399,13,NA,11966,1726,2282,77,147092,0,NA,23733,308035,625847,258434,82555,39814,11378,2458425,1662159,8504,27619,1501910,34326,235,1,0,2477,NA,0,0,134,0,"03050109",12,8808,5,NA,48,3,0,0,0,NA,20,0,9,0,2,NA,NA,0,1,5171,22,0,3,NA,0,NA,NA,NA,3,51,NA,NA,0,NA,46,NA,11511,0,NA,NA,376,NA,48,377,NA,0,90,6703,178,13,0,6091,1076,NA,NA,NA,111,313,0,41,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1512,0,NA,1360,70,382,0,26651,0,0,4684,12586,97208,12531,3239,1159,2170,460993,1114473,2381,50931,308573,23738,320,0,0,343,NA,0,0,1,0,"03060107",0,10,1,NA,15,0,NA,0,44,NA,NA,0,0,0,9,NA,NA,NA,0,3801,0,NA,0,0,0,0,NA,NA,1,15,NA,NA,NA,NA,NA,NA,254,0,NA,NA,23,NA,0,2,NA,0,1,97,NA,0,NA,147,0,NA,NA,NA,30,96,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,2717,0,NA,5336,39,0,0,69628,0,0,560,31462,236345,71519,15066,3959,9408,1722993,730457,2532,44495,1319993,43672,20,0,0,5130,NA,0,1446,344,0,"03060104",0,65,422,NA,2,3,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,2,0,17,NA,0,0,9,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5979,5,NA,NA,58,NA,0,0,NA,0,1403,967,NA,0,NA,552,0,NA,NA,NA,0,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,292,0,NA,1691,35,0,0,18128,0,1,3509,116736,96423,13253,3035,939,3840,535366,939475,5636,55335,379330,33254,75,0,0,66,NA,0,12,46,0,"03060105",0,9,2,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,456,0,NA,NA,0,NA,0,0,NA,0,2320,389,NA,0,NA,339,0,NA,NA,NA,17,281,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,21829,0,NA,2040,401,637,0,44401,0,13,137903,11586,110808,30748,6571,1617,10710,269129,711387,18311,119211,325320,452754,5604,0,9,6336,NA,0,20,2021,0,"03060108",0,268,24,NA,436,0,NA,0,0,NA,NA,37,9,0,0,NA,NA,NA,0,11,0,NA,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,15768,0,NA,NA,106,NA,1,0,NA,0,66,62051,NA,0,NA,367,0,NA,NA,NA,61829,11899,5,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,91378,0,NA,7713,3132,373,0,86833,1,960,212571,20111,196979,42380,7097,1286,3981,795458,1604163,53861,205844,656008,845951,20648,0,24,11232,NA,0,32,1473,2,"03060201",0,1715,416,NA,377,0,NA,0,0,NA,NA,26,32,1,0,NA,NA,NA,0,27,0,NA,0,2,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47794,0,NA,NA,65,NA,216,0,NA,4,1197,127060,NA,0,NA,3579,0,NA,NA,NA,188840,29918,202,12245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,26960,0,NA,325,167,274,0,38660,0,0,149465,14731,138284,44915,6216,1560,943,10208,1031505,12462,239669,204975,1058520,18847,0,51,26094,NA,0,0,340,1,"03060202",2,407,12,NA,539,0,NA,0,0,NA,NA,1,223,6,0,NA,NA,NA,0,21,0,NA,0,49,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3552,0,NA,NA,531,NA,11,0,NA,0,9,251672,NA,0,NA,10,0,NA,NA,NA,112209,11701,4,7321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,28578,0,NA,391,532,143,1,58855,1,0,131777,21370,205862,72849,20008,6637,7666,15468,1437742,10262,329431,293100,928790,24845,0,739,20345,NA,0,0,1367,7,"03060203",38,617,180,NA,204,0,NA,0,2,NA,NA,0,277,311,0,NA,NA,NA,0,1,1,NA,0,372,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,7287,0,NA,NA,182,NA,15,0,NA,16,148,231622,NA,0,NA,44,0,NA,NA,NA,110368,15409,30,9956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,824613,411,0,NA,21,236,2,0,3305,0,0,1228,247744,216142,87514,28199,11569,15491,1820,1358264,4668,135609,54873,737492,1066651,0,182,283,NA,0,0,3,0,"03060204",0,30,1,NA,236,0,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,0,2,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,25,0,NA,NA,2,NA,5,0,NA,0,0,692,NA,0,NA,0,0,NA,NA,NA,300,52,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,3779,0,NA,941,3,25,0,18396,0,0,2933,100201,154389,30811,6966,2588,2417,1790875,311176,26634,5321,378194,1700,0,0,0,2682,NA,148,233,4,0,"03060102",2,170,26,NA,26,138,NA,108,0,NA,NA,0,0,0,0,NA,NA,NA,3,0,12,NA,0,0,11,1,NA,NA,0,32,NA,NA,NA,NA,NA,NA,5418,1,NA,NA,34,NA,0,885,NA,0,141,7,NA,0,NA,79,235,NA,NA,NA,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,5179,43,NA,9303,92,333,0,116501,0,0,31081,379012,322913,90325,19654,7773,10173,1478749,1459979,2435,61930,1256995,25923,16,0,0,2678,NA,0,568,12,0,"03060103",0,519,15,NA,3,0,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,2,4,NA,0,0,0,1,NA,NA,0,14,NA,NA,NA,NA,NA,NA,8122,1,NA,NA,56,NA,0,9,NA,0,492,892,NA,0,NA,1049,7,NA,NA,NA,0,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,19141,6,NA,8706,1944,1997,0,68335,1,0,141021,84942,341502,248945,75685,33942,14333,422684,1844639,31314,338547,523358,951441,10994,8,13,11549,NA,0,27,805,1,"03060106",0,269,185,NA,275,0,NA,0,311,NA,NA,10,1,0,203,NA,NA,NA,1,3223,48,NA,15,0,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,10189,0,NA,NA,827,NA,128,0,NA,0,23,40914,NA,327,NA,458,0,NA,NA,NA,32164,12824,0,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,218164,516,0,NA,3,1,10,0,329,0,0,11185,41972,55944,21675,5934,558,4391,604,394669,857,91078,19371,195844,135193,0,0,98,NA,0,0,2,0,"03060110",0,1,4,NA,4052,0,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,2,0,NA,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,14,0,NA,NA,20,NA,0,0,NA,0,0,225,NA,83,NA,2,0,NA,NA,NA,68,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,1470,0,NA,183,0,233,0,26609,0,0,11448,212363,210646,74420,19420,9072,2635,1478955,303464,6492,6239,591571,852,95,0,0,910,NA,112,0,13,0,"03060101",0,0,0,NA,0,15,NA,51,0,NA,NA,0,0,0,0,NA,NA,NA,8,2,0,NA,0,0,0,5,NA,NA,0,17,NA,NA,NA,NA,NA,NA,1087,0,NA,NA,1,NA,0,12,NA,0,0,0,NA,0,NA,3,14,NA,NA,NA,0,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,80538,16616,1,NA,2376,11,251,0,10573,0,0,72038,67013,123303,56387,23838,17714,12661,3780,853865,10090,225611,111277,943638,152450,0,145,11392,NA,0,0,122,1,"03060109",0,19,37,NA,5453,0,NA,0,0,NA,NA,0,1,0,0,NA,NA,NA,0,33,0,NA,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2433,0,NA,NA,661,NA,0,0,NA,0,80,60566,NA,78,NA,1,0,NA,NA,NA,26212,1288,0,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,78164,0,NA,716,2975,174,0,116460,0,0,119523,37843,325284,106042,17536,8002,2697,16759,3125888,9580,607478,465152,1510646,116165,NA,26138,24518,NA,NA,0,2130,50,"03070201",3,946,106,NA,478,0,NA,NA,0,NA,4,6,13,1508,NA,NA,NA,NA,4,2,1608,NA,NA,7,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,499,124,NA,NA,9,NA,4,NA,NA,219,0,459845,NA,4,NA,14,NA,NA,NA,NA,226074,15077,0,8140,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,76919,0,NA,13789,4641,253,0,101503,5298,33,254000,31708,335959,105739,22696,11782,5365,698235,2133487,99682,140363,651129,1087770,27434,NA,373,16880,NA,NA,0,1441,77,"03070104",4,9036,1551,NA,13736,0,NA,NA,0,NA,1,29,119,8,NA,NA,NA,NA,2,14498,34,NA,NA,44,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,50876,2,NA,NA,156,NA,579,NA,NA,10,41,393538,NA,244,NA,14554,NA,NA,NA,NA,180724,150698,64,33418,NA,NA,NA,NA,147,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,2213,0,NA,20229,181,307,18,146323,0,2,5645,202032,556003,242931,51104,15342,23214,3023052,1778751,41491,38568,2113260,113814,68,NA,0,738,NA,NA,1495,258,0,"03070101",0,1833,92,NA,385,1,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,0,9,0,NA,NA,0,210,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,2298,0,NA,NA,112,NA,0,NA,NA,0,1489,3696,NA,0,NA,1185,NA,NA,NA,NA,23,338,0,374,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,26511,2,NA,5485,1835,2396,0,87308,0,2,229950,47076,275769,64253,13712,5737,42441,1565689,2215683,186280,155694,831797,996212,18766,NA,99,13600,NA,NA,11,1488,222,"03070102",6,2004,233,NA,2273,0,NA,NA,1,NA,0,1127,13,1,NA,NA,NA,NA,0,170,3,NA,NA,7,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,27780,0,NA,NA,676,NA,4,NA,NA,0,1065,71349,NA,3,NA,2416,NA,NA,NA,NA,24348,8707,180,7166,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,1847,0,NA,22107,109,751,16,96501,0,0,21922,141479,1025134,669354,191450,97598,33189,2499515,1918774,74921,29640,1444969,240325,4757,NA,0,2451,NA,NA,15,1523,0,"03070103",1,397,3333,NA,165,0,NA,NA,0,NA,0,0,1,0,NA,NA,NA,NA,0,2656,0,NA,NA,0,22,NA,NA,NA,NA,0,NA,NA,185,NA,NA,NA,13487,0,NA,NA,1,NA,0,NA,NA,0,3223,5121,NA,2,NA,1055,NA,NA,NA,NA,498,7106,57,650,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
