"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Millet","Alfalfa","Other Hay/Non Alfalfa","Dry Beans","Potatoes","Peas","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Blueberries","Christmas Trees","Broccoli","Sweet Corn","Canola","Other Crops","Apples","Pumpkins","HUC","Sod/Grass Seed","Squash","Triticale","Winter Wheat","Cantaloupes","Sorghum","Sunflower","Tobacco","Strawberries","Cranberries","Misc Vegs & Fruits","Nectarines","Durum Wheat","Speltz","Tomatoes","Peaches","Peppers","Asparagus","Onions","Grapes","Other Tree Crops","Cabbage","Eggplants","Greens","Lettuce","Cherries","Dbl Crop WinWht/Soybeans","Sweet Potatoes","Herbs","Plums","Dbl Crop Barley/Corn","Radishes","Dbl Crop Barley/Soybeans","Switchgrass","Pop or Orn Corn","Dbl Crop Oats/Corn","Turnips","Watermelons","Carrots","Dbl Crop WinWht/Corn","Dbl Crop WinWht/Sorghum","Cotton","Sugarbeets","Dbl Crop Soybeans/Oats","Dbl Crop Barley/Sorghum","Dbl Crop Corn/Soybeans","Vetch","Gourds","Peanuts","Forest","Wetlands","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Pecans","Rice","Safflower","Walnuts","Sugarcane","Citrus","Oranges","Flaxseed","Camelina","Mint","Celery","Prunes","Cauliflower","Garlic","Mustard","Lentils","Rape Seed","Perennial Ice/Snow ","Other Small Grains","Honeydew Melons","Pistachios","Olives","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Pomegranates","Dbl Crop Durum Wht/Sorghum","Apricots","Caneberries","Hops","Pears","Cucumbers","Almonds"
1,4,0,63298,52786,147,NA,250,195,182,45,161835,0,NA,6,0,55575,29817,275468,131327,46518,20118,1120,1831553,529853,69709,80244,790477,9545,218,0,NA,NA,4,NA,358,NA,18,"03030003",149,1,1,2681,0,489,0,804,0,NA,1,NA,NA,NA,15,280,NA,NA,NA,0,NA,0,NA,10,NA,NA,10303,20,NA,NA,1066,NA,NA,NA,NA,24,NA,17,5,919,2,299,NA,394,NA,0,1,NA,0,5003,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,61926,236751,28,NA,368,1121,1425,1,31730,3,NA,51,0,63636,69311,336357,190211,52226,18270,45691,648867,1387795,89747,43024,911785,366931,5590,12,NA,NA,12,NA,230,NA,18,"03030004",15459,0,0,2207,9,283,11,1530,1,NA,263,NA,NA,NA,3,192,NA,NA,NA,4,NA,4,NA,8,NA,NA,30480,467,NA,NA,18,NA,NA,NA,NA,4,NA,296,48,50,1,64153,NA,439,NA,2,0,NA,683,10890,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,95210,100561,867,NA,666,1362,129,184,309746,0,NA,0,1,97466,122199,481045,272589,95479,40914,2290,1872522,550412,54033,40552,702192,27864,562,0,NA,NA,31,NA,239,NA,0,"03030002",431,1,1,9503,0,249,0,9103,0,NA,1,NA,NA,NA,0,41,NA,NA,NA,0,NA,1,NA,191,NA,NA,11282,7,NA,NA,586,NA,NA,NA,NA,489,NA,8,3,1168,4,173,NA,238,NA,0,0,NA,12,11459,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,826874,12450,15716,0,NA,1,19,20,2,446,0,0,0,0,8284,32024,106549,81149,29241,6057,11986,1832,307914,3198,16257,156635,252542,74733,46,0,NA,1,NA,5,0,0,"03040208",431,0,0,83,0,12,1,16,NA,NA,0,NA,NA,0,10,1,0,NA,NA,6,NA,0,NA,0,NA,NA,1211,3,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,1,0,335,NA,79,0,0,0,NA,72,146,0,NA,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,225609,160871,396,NA,88,199,9,917,325301,22,0,0,69,108801,34669,611611,175248,49820,19730,1711,3825638,305124,48295,59901,1038233,780,241,0,480,NA,2494,NA,3746,23,32,"03040101",205,100,29,1752,167,190,4,22450,NA,NA,0,NA,NA,0,13,78,15,NA,NA,115,NA,523,NA,8,NA,NA,30890,20,NA,NA,1801,NA,NA,NA,NA,273,NA,4,6,1213,35,694,NA,119,64,0,17,NA,0,3285,0,NA,4,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,185160,320534,0,NA,663,459,506,9,47330,44,0,15,0,221616,10849,146370,42817,7570,2148,2324,465271,843132,33989,33051,729521,832143,6071,0,0,NA,0,NA,1307,0,0,"03040202",3844,103,0,2154,8,1778,106,128,NA,NA,2,NA,NA,0,0,710,0,NA,NA,2,NA,0,NA,2,NA,NA,60047,0,NA,NA,4,NA,NA,NA,NA,7,NA,89,4,36,836,55110,NA,168,1,0,0,NA,8361,90,0,NA,138,NA,59,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,204223,343472,1,NA,2827,640,573,23,69805,1,0,93,0,430846,72849,340846,135715,38249,15702,9373,520230,1678064,28245,75107,1221353,1815494,20237,0,0,NA,21,NA,766,0,0,"03040201",8816,27,4,5951,18,1522,333,38,NA,NA,1,NA,NA,0,0,2250,0,NA,NA,6,NA,0,NA,3,NA,NA,83828,10,NA,NA,10,NA,NA,NA,NA,1,NA,61,631,146,59,135866,NA,238,0,0,0,NA,15814,5529,0,NA,69,NA,202,142,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,374625,539166,1,NA,3517,193,490,0,22209,39,0,177,0,120384,25956,228186,71747,16824,5211,5028,160111,919343,25185,37516,776849,1359869,6371,73,0,NA,133,NA,10,0,4,"03040203",56124,1,0,1284,0,184,91,3,NA,NA,137,NA,NA,0,2,348,0,NA,NA,83,NA,0,NA,0,NA,NA,165312,1927,NA,NA,4,NA,NA,NA,NA,0,NA,599,505,4,9,76914,NA,1452,0,1,0,NA,11267,28707,4,NA,5,NA,14,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,223015,333365,0,NA,3692,877,709,0,29238,11,0,210,0,152028,20451,146324,56808,11203,3211,3268,50856,641571,5851,26660,582047,1335954,8289,54,0,NA,8,NA,3,0,0,"03040204",9200,4,0,1568,0,178,200,10,NA,NA,2,NA,NA,0,0,35,0,NA,NA,17,NA,0,NA,0,NA,NA,123955,55,NA,NA,33,NA,NA,NA,NA,8,NA,22,146,17,15,128109,NA,1156,0,0,0,NA,26126,9124,0,NA,61,NA,230,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,1893,240532,275323,2,NA,456,324,146,0,8334,27,10,30,0,65389,77492,212559,79623,18141,4453,3471,15855,1096334,21156,71356,782011,1667440,42554,546,0,NA,9,NA,7,0,0,"03040206",16438,0,0,430,0,119,16,10,NA,NA,17,NA,NA,0,1,2,0,NA,NA,70,NA,0,NA,0,NA,NA,13191,2047,NA,NA,0,NA,NA,NA,NA,0,NA,181,0,10,4,18046,NA,761,0,0,0,NA,12202,3336,0,NA,29,NA,15,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,159338,118644,837,NA,95,114,6,82,147712,4,0,0,10,47341,6121,154460,54679,12239,4720,75,1149420,102235,5175,15484,560193,984,227,0,0,NA,221,NA,2310,0,10,"03040102",5,29,195,2300,39,54,6,3365,NA,NA,0,NA,NA,20,16,0,1,NA,NA,3,NA,3,NA,0,NA,NA,39566,1,NA,NA,8600,NA,NA,NA,NA,25,NA,0,0,4463,25,2905,NA,120,176,0,161,NA,0,3954,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,78724,88621,97,NA,102,186,13,368,138752,0,0,0,31,41784,103028,272780,117411,34953,15387,265,1675144,238398,11291,23360,548773,2487,30,0,0,NA,8,NA,93,0,1,"03040103",37,2,11,1186,2,112,7,745,NA,NA,0,NA,NA,0,0,5,23,NA,NA,2,NA,6,NA,0,NA,NA,15718,2,NA,NA,208,NA,NA,NA,NA,3,NA,0,2,425,29,3673,NA,125,5,0,6,NA,0,9596,0,NA,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,57235,41068,6,NA,1646,39,261,146,23002,1,0,1,0,34003,44791,109698,17107,5381,2540,1632,948824,649410,35377,47353,389622,47820,144,0,0,NA,115,NA,81,0,8,"03040104",279,1,6,813,0,783,0,11,NA,NA,0,NA,NA,0,3,595,0,NA,NA,0,NA,1,NA,12,NA,NA,20712,159,NA,NA,68,NA,NA,NA,NA,3,NA,4,98,154,25,11890,NA,62,0,0,0,NA,7,7686,0,NA,192,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,242632,174826,44,NA,417,278,282,491,127674,0,0,1,41,42676,20186,391473,168726,43655,19735,463,1382576,300117,10664,9284,860399,1837,525,0,0,NA,28,NA,2097,0,15,"03040105",355,23,124,5531,1,1215,10,108,NA,NA,0,NA,NA,0,67,20,0,NA,NA,2,NA,0,NA,0,NA,NA,206751,6,NA,NA,455,NA,NA,NA,NA,31,NA,1,20,1428,6,48971,NA,1029,12,0,3,NA,0,11276,0,NA,187,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,407337,412564,0,NA,1013,1554,199,0,51997,42,0,10,0,284011,20421,238336,68202,15900,4569,1879,125418,1276083,17955,123642,787643,1812376,19863,0,0,NA,2,NA,446,0,0,"03040205",7815,9,0,2269,7,2079,48,30,NA,NA,0,NA,NA,0,0,230,0,NA,NA,0,NA,16,NA,2,NA,NA,124815,2,NA,NA,0,NA,NA,NA,NA,356,NA,20,0,31,1195,98208,NA,1077,0,0,0,NA,19209,0,0,NA,865,NA,279,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,234859,13999,27774,0,NA,277,149,21,0,4114,1,0,0,0,19353,28345,34286,10459,3454,1318,3490,3330,492433,1538,38418,160158,473456,85812,0,0,NA,0,NA,0,0,0,"03040207",417,1,0,197,0,28,1,0,NA,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,2516,3,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,1,0,5414,NA,24,0,0,0,NA,2169,0,0,NA,44,NA,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,65099,51607,273,NA,49,247,28,13,208870,10,NA,5,2,80376,255959,667212,285608,63142,24978,4177,3544782,546133,22784,54453,857301,2021,417,NA,209,NA,49,NA,16925,218,39,"03050101",3739,457,25,1948,3,50,15,918,0,1,1,1,NA,0,52,169,0,NA,NA,2,NA,36,NA,11,NA,NA,17975,1,NA,0,1142,NA,NA,NA,NA,8,NA,15,NA,685,11,430,NA,51,16,NA,3,NA,0,3930,NA,NA,3,NA,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,144706,15970,15019,0,NA,29,88,12,0,6756,1,NA,2,0,55308,354871,213029,166536,56606,23888,5833,31783,1067360,9912,67329,251894,969021,175736,NA,0,NA,0,NA,0,0,0,"03050201",546,12,0,156,0,93,17,3,0,0,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,937,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,3,1,2724,NA,9,0,NA,0,NA,528,0,NA,NA,35,NA,6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,198787,5737,4234,0,NA,7,9,5,0,2738,0,NA,1,0,13834,42671,32690,18430,4133,1455,2171,11263,267585,5014,20753,87549,279051,116658,NA,0,NA,0,NA,0,0,0,"03050202",195,3,0,19,0,21,4,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,235,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,1,1,300,NA,6,0,NA,0,NA,11,0,NA,NA,1,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,203436,58279,48230,0,NA,72,121,128,0,11785,2,NA,5,0,96984,114118,73496,13599,1480,339,2658,81534,681115,11078,46370,276308,694133,239716,NA,0,NA,0,NA,75,0,0,"03050206",324,1,0,236,2,108,10,0,0,0,0,0,NA,0,0,76,0,NA,NA,0,NA,0,NA,0,NA,NA,4444,0,NA,0,0,NA,NA,NA,NA,5,NA,19,NA,33,15,29886,NA,438,0,NA,0,NA,12321,0,NA,NA,32,NA,36,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,180422,136530,100917,0,NA,2061,1423,617,51,38706,0,NA,990,0,304457,107624,171182,46666,7013,1968,1020,209743,1532169,19808,68194,725382,1286503,341328,NA,0,NA,0,NA,443,0,0,"03050207",4089,1,1,1184,1402,284,16,0,0,0,1,0,NA,0,10,5073,0,NA,NA,0,NA,0,NA,20,NA,NA,10695,0,NA,0,0,NA,NA,NA,NA,133,NA,3774,NA,22,71,63885,NA,6089,1,NA,0,NA,26592,0,NA,NA,179,NA,326,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,658736,656,1162,0,NA,13,49,2,0,515,0,NA,0,0,2735,37303,13686,11360,2010,270,2555,1035,103381,601,6362,27155,126505,203179,NA,0,NA,0,NA,0,0,0,"03050209",89,0,0,52,0,7,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,132,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,0,1,121,NA,3,0,NA,0,NA,21,0,NA,NA,1,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,315312,2028,2881,0,NA,0,0,4,0,318,0,NA,37,0,2060,13102,3719,1276,140,4,2016,692,21189,301,682,6153,8796,77178,NA,0,NA,0,NA,0,0,0,"03050210",37,0,0,4,0,9,5,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,86,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,2,0,308,NA,4,0,NA,0,NA,26,0,NA,NA,1,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,37207,18525,0,NA,171,235,160,1,18001,1,NA,17,0,114174,81378,143853,55107,11457,2654,6536,596891,1272706,48765,6376,637105,529168,6905,NA,0,NA,1,NA,1283,0,0,"03050104",4785,1,4,1464,18,1010,51,0,0,0,0,0,NA,0,0,538,2,NA,NA,0,NA,0,NA,3,NA,NA,12576,0,NA,3,0,NA,NA,NA,NA,1,NA,43,NA,373,27,2634,NA,28,0,NA,0,NA,690,0,NA,NA,75,NA,3852,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,36577,21310,0,NA,242,204,97,2,13923,0,NA,41,0,91932,26927,149956,125611,49629,19979,3769,206895,441434,18109,2215,336698,407719,3458,NA,0,NA,0,NA,338,0,0,"03050110",1430,2,1,1303,66,159,6,0,0,0,1,0,NA,0,2,2036,4,NA,NA,1,NA,0,NA,24,NA,NA,5379,0,NA,4,0,NA,NA,NA,NA,0,NA,27,NA,45,22,9715,NA,103,0,NA,0,NA,6890,0,NA,NA,37,NA,226,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,64716,46948,0,NA,1004,509,254,5,46528,0,NA,85,0,182195,16375,106661,36914,8313,3408,1639,276724,562265,18603,3145,489068,241942,2405,NA,0,NA,1,NA,539,0,0,"03050203",946,0,1,1125,307,578,7,0,0,0,4,0,NA,0,30,9978,5,NA,NA,9,NA,0,NA,477,NA,NA,5699,0,NA,11,1,NA,NA,NA,NA,1,NA,267,NA,8,45,44524,NA,343,5,NA,0,NA,10862,0,NA,NA,1205,NA,612,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,137281,85054,0,NA,137,120,189,0,16862,3,NA,25,0,101607,6081,70668,22987,4223,1204,2652,80111,441625,5813,33141,230758,474558,5763,NA,0,NA,0,NA,239,0,0,"03050205",1996,8,0,358,25,135,9,1,0,0,0,0,NA,0,0,237,0,NA,NA,0,NA,0,NA,317,NA,NA,21619,0,NA,0,0,NA,NA,NA,NA,0,NA,62,NA,312,65,90924,NA,343,0,NA,0,NA,44325,0,NA,NA,66,NA,98,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,30648,18015,21,NA,534,353,299,47,54407,0,NA,10,0,46560,43609,495347,293024,95043,58570,3211,1238594,702119,6575,7865,687187,13401,837,NA,0,NA,6,NA,815,0,9,"03050103",1161,9,4,4224,23,411,3,17,0,0,2,0,NA,0,26,1465,3,NA,NA,1,NA,0,NA,18,NA,NA,15173,0,NA,6,37,NA,NA,NA,NA,9,NA,34,NA,39,54,18908,NA,217,2,NA,1,NA,75,486,NA,NA,449,NA,125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,35985,42541,175,NA,180,333,9,57,128445,0,NA,0,30,52077,8899,161784,128213,29801,11793,526,819556,93647,3129,10579,334368,410,66,NA,0,NA,8,NA,1748,8,6,"03050102",630,117,4,3175,26,8,4,56,0,1,0,0,NA,2,275,5,0,NA,NA,0,NA,10,NA,0,NA,NA,25441,0,NA,0,890,NA,NA,NA,NA,223,NA,0,NA,2731,54,466,NA,208,5,NA,2,NA,0,3208,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,74909,49248,0,NA,98,51,151,0,9596,1,NA,3,0,81241,335916,49673,13231,1772,524,500,65587,226821,4962,13814,167149,367561,11351,NA,0,NA,0,NA,1219,0,0,"03050111",757,0,0,358,3,157,7,2,0,0,0,0,NA,0,0,90,0,NA,NA,0,NA,0,NA,21,NA,NA,29902,0,NA,0,0,NA,NA,NA,NA,0,NA,19,NA,7,8,52359,NA,172,0,NA,0,NA,19595,0,NA,NA,36,NA,111,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,0,4049,3942,0,NA,393,298,322,94,30241,0,NA,3,0,27219,75966,189609,74162,20959,5435,8529,1063499,1488230,4339,9753,647104,43479,356,NA,0,NA,1,NA,184,0,0,"03050106",131,0,71,2373,38,69,0,0,0,0,0,0,NA,0,7,3419,3,NA,NA,0,NA,0,NA,16,NA,NA,1828,0,NA,2,8,NA,NA,NA,NA,0,NA,55,NA,7,229,2185,NA,89,6,NA,0,NA,45,0,NA,NA,20,NA,138,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,0,1527,4657,30,NA,116,74,269,559,50846,0,NA,0,0,23186,19908,178447,80812,21294,11689,8916,907155,463431,1062,7241,528946,11207,13,NA,0,NA,0,NA,27,34,0,"03050107",471,0,0,712,0,214,5,0,32,0,0,0,NA,0,0,2026,1,NA,NA,1,NA,0,NA,1,NA,NA,1157,0,NA,0,12,NA,NA,NA,NA,0,NA,3,NA,4,55,23,NA,130,142,NA,0,NA,1,0,NA,NA,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,0,1130,2726,24,NA,111,78,164,109,40605,0,NA,0,0,15944,9120,164899,89918,24088,11801,9887,664353,615257,1063,6115,426337,18889,30,NA,0,NA,0,NA,132,11,0,"03050108",331,0,0,681,2,80,1,0,7,0,0,0,NA,0,0,1054,0,NA,NA,0,NA,0,NA,1,NA,NA,472,0,NA,0,13,NA,NA,NA,NA,1,NA,0,NA,4,27,47,NA,31,278,NA,0,NA,1,0,NA,NA,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,61431,21749,17749,0,NA,14,210,8,0,5045,1,NA,0,0,38801,58849,35005,5404,1154,232,977,23676,640582,3244,42920,145068,854532,111798,NA,0,NA,0,NA,2,0,0,"03050112",222,7,0,79,0,17,11,4,0,0,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,1764,0,NA,0,0,NA,NA,NA,NA,1,NA,0,NA,1,2,6583,NA,29,0,NA,0,NA,828,0,NA,NA,29,NA,7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,0,58228,52720,0,NA,2538,1860,695,5,62718,0,NA,121,0,165696,16216,83837,29252,4756,1294,1204,322560,616320,20509,2761,566354,315055,1825,NA,0,NA,33,NA,1255,0,0,"03050204",5151,0,6,2134,1221,189,46,0,0,0,6,0,NA,0,50,55847,117,NA,NA,106,NA,0,NA,49,NA,NA,8556,1,NA,4,4,NA,NA,NA,NA,7,NA,1178,NA,7,96,69569,NA,520,2,NA,0,NA,22385,0,NA,NA,676,NA,441,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,297817,50195,25579,0,NA,132,883,68,1,9084,0,NA,207,0,134973,97340,106708,42569,12099,2436,1813,65965,736028,7111,28770,302108,540928,255536,NA,0,NA,0,NA,177,0,0,"03050208",6730,1,0,968,151,110,6,0,0,0,0,0,NA,0,3,2313,0,NA,NA,0,NA,0,NA,2,NA,NA,10778,0,NA,0,0,NA,NA,NA,NA,296,NA,841,NA,7,5,29668,NA,1158,0,NA,0,NA,12470,0,NA,NA,600,NA,379,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,0,24659,75691,129,NA,327,611,335,648,204996,1,NA,0,0,124805,55467,496619,165916,37461,17394,18869,3521359,681560,10320,45291,1575369,10785,103,NA,2,NA,27,NA,238,8745,0,"03050105",1978,33,0,3369,8,588,144,31,394,45,0,11,NA,1,156,5841,2,NA,NA,9,NA,10,NA,0,NA,NA,28214,0,NA,1,267,NA,NA,NA,NA,102,NA,1,NA,342,71,6898,NA,1287,91,NA,2,NA,3,4860,NA,NA,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,0,25028,21920,599,NA,1685,934,800,524,171667,0,NA,62,0,92695,305487,554546,239411,74641,37463,19226,2403883,1579803,9605,23134,1608263,41812,776,NA,0,NA,5,NA,170,37,0,"03050109",288,0,12,5794,110,662,37,0,17,0,22,0,NA,0,5,20821,48,NA,NA,3,NA,0,NA,704,NA,NA,12460,0,NA,23,892,NA,NA,NA,NA,350,NA,164,NA,578,2169,2885,NA,1373,1132,NA,0,NA,33,0,NA,NA,30,NA,485,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1331,2355,12,NA,126,69,357,188,39514,0,NA,0,NA,8701,13018,89876,13010,3062,1090,4510,479826,1048372,1713,10948,388159,13166,213,0,0,NA,2,0,13,0,0,"03060107",40,0,NA,1006,0,17,10,0,2,NA,4,NA,NA,NA,0,8274,0,NA,0,2,NA,0,NA,2,NA,NA,559,0,NA,NA,31,NA,NA,NA,NA,11,NA,0,NA,2,46,70,NA,108,25,NA,NA,NA,10,0,NA,0,0,NA,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
