"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Winter Wheat","Christmas Trees","Radishes","Canola","Misc Vegs & Fruits","HUC","Apples","Cranberries","Sorghum","Sweet Corn","Sod/Grass Seed","Dry Beans","Other Crops","Squash","Pumpkins","Triticale","Millet","Cabbage","Gourds","Sunflower","Dbl Crop Corn/Soybeans","Tobacco","Durum Wheat","Tomatoes","Peaches","Grapes","Pears","Peppers","Strawberries","Eggplants","Other Tree Crops","Pop or Orn Corn","Onions","Peas","Plums","Herbs","Carrots","Asparagus","Greens","Other Small Grains","Aquaculture","Lettuce","Caneberries","Dbl Crop Barley/Corn","Walnuts","Dbl Crop WinWht/Corn","Dbl Crop Oats/Corn","Dbl Crop WinWht/Soybeans","Speltz","Cucumbers","Vetch","Cherries","Nectarines","Watermelons","Dbl Crop Barley/Soybeans","Sweet Potatoes","Dbl Crop Soybeans/Oats","Cauliflower","Dbl Crop WinWht/Sorghum","Cotton","Dbl Crop Barley/Sorghum","Turnips","Rape Seed","Cantaloupes","Switchgrass","Sugarbeets","Peanuts","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Pecans","Rice","Sugarcane","Olives","Oranges","Citrus","Celery","Hops","Camelina","Mint","Apricots","Flaxseed","Mustard","Almonds","Garlic","Safflower","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Dbl Crop Lettuce/Cotton","Dbl Crop Durum Wht/Sorghum","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Pomegranates"
1,16,0,823177,330029,567,413,2971,9328,217057,40821,6,11167,50,1500,206875,178845,95394,26164,9051,5071,1005648,89719,16537,6762,444927,270450,698307,NA,5,92922,21198,1,NA,1,"04030201",5,53,92,24163,221,9882,2,0,1,67,0,15,NA,2,0,NA,NA,0,NA,0,0,1,3,NA,NA,2,1231,15699,0,4684,61,3,0,NA,0,NA,0,0,NA,30,3,21,0,761,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,0,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,0,1160597,524271,893,111,6795,38463,582186,192768,122,17490,2251,10167,334753,411886,125656,27526,7957,7839,3562785,170822,103764,15034,783149,2048791,449804,NA,5,87180,7517,0,NA,1,"04030202",5,13,252,10921,767,13379,7,1,1,294,0,5476,NA,18,0,NA,NA,0,NA,0,0,1,127,NA,NA,0,122,3801,0,596,51,3,0,NA,1,NA,47,0,NA,37,217,25,0,4890,0,1,NA,NA,NA,NA,14,1,29,NA,NA,NA,NA,NA,0,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,0,225545,118410,161,5,472,4344,95080,10196,0,41,22,138,597584,54131,76176,31079,9708,3449,45844,63,69,155,164966,43747,107045,NA,0,43585,0,0,NA,0,"04030203",0,0,37,4770,10,3383,0,0,0,56,0,3,NA,1,0,NA,NA,1,NA,0,0,2,2,NA,NA,0,1,5472,0,11,0,0,0,NA,59,NA,0,1,NA,133,0,171,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,0,823,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,317,250040,132440,438,3,580,10191,132648,25922,4,8,5,876,28415,206543,299413,182643,72852,6165,350414,7310,519,2072,453815,247584,73353,NA,0,38673,8,NA,NA,NA,"04040003",102,NA,76,195,134,1200,5,0,26,25,0,8,0,1,1,NA,NA,NA,0,3,4,0,NA,NA,NA,0,2,4213,NA,1,2,0,0,NA,NA,NA,NA,NA,0,91,0,29,NA,0,0,0,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1106,95542,117976,47,0,10,462,11855,5264,7,0,0,149,5684,138689,245540,174281,74726,5042,121105,65,1055,829,115592,31119,16705,NA,0,23932,0,NA,NA,NA,"04040002",2,NA,1,2425,81,2412,37,144,274,2,0,8646,59,0,0,NA,NA,NA,0,0,0,550,NA,NA,NA,0,0,91,NA,0,0,0,1025,NA,NA,NA,NA,NA,0,325,0,327,NA,0,2,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,5861,186216,206034,0,0,24,108,20789,2172,0,0,5,381,37719,164724,297948,163212,90396,16581,437819,2923,1239,23462,220352,210328,6045,NA,8,11550,0,NA,NA,NA,"04040001",314,NA,1,11,1,3,15,8,2,0,4,0,0,0,0,NA,NA,NA,130,5792,0,20,NA,NA,NA,229,0,28,NA,145,0,10,0,NA,NA,NA,NA,NA,1514,0,5,3,NA,1,0,47,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,696078,689094,19,28,195,2503,188930,18070,0,180,1,10738,64165,367515,288624,99558,43317,4050,738265,10709,1370,346,828233,779124,16804,0,0,201983,79,5,0,NA,"04050004",12,0,120,556,821,4139,0,0,2,63,3,20,NA,84,NA,NA,NA,1,0,0,0,0,0,NA,NA,29,179,30,0,254,69,1,NA,NA,3,NA,NA,NA,0,0,0,0,960,4913,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,1,16,NA,14,2950,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1511,215774,153889,15,0,490,218,28760,16210,3,62,25,2272,22410,140398,119741,37334,15448,7703,426211,40394,9142,1416,234927,194820,1756,3,28289,21983,0,0,0,NA,"04050002",15156,0,122,71,964,105,0,1389,61,1,0,0,NA,1,NA,NA,NA,2,1195,2732,797,322,23,NA,NA,0,8,157,204,0,0,129,NA,NA,0,NA,NA,NA,81,0,0,0,0,1544,NA,3368,NA,99,0,NA,NA,NA,NA,NA,NA,81,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,1,750633,402437,127,12,3017,15773,300688,62962,93,39433,326,21275,107668,513921,419531,153407,72557,8286,1200354,85028,12627,4276,735281,567476,11565,24,6987,156288,55,0,1,NA,"04050006",97376,0,522,896,1190,54897,0,835,119,616,1,0,NA,7,NA,NA,NA,0,37,185,1,83,0,NA,NA,0,387,3567,0,522,36,15,NA,NA,0,NA,NA,NA,0,0,0,0,24,1263,NA,879,NA,3,0,NA,NA,NA,NA,NA,NA,283,0,NA,1,1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,914449,665783,9,0,1069,2979,236188,54917,18,284,42,22731,118934,424085,272859,73453,32516,5716,1347174,28083,8716,1729,811508,674064,8176,0,409,129130,39,0,1,NA,"04050003",577,0,764,901,892,907,0,187,489,109,0,0,NA,1,NA,NA,NA,1,142,1920,13,771,14,NA,NA,168,266,132,5,76,3,16,NA,NA,10,NA,NA,NA,0,0,0,0,64,1034,NA,631,NA,54,0,NA,NA,NA,NA,NA,NA,418,3,NA,2,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,580186,601563,14,202,3148,2887,185193,35807,0,4321,57,7098,26026,109020,57867,7600,2314,3641,256161,4245,325,311,323769,272115,1719,0,0,191933,17,0,0,NA,"04050005",38,0,183,166,459,21315,0,149,0,3,0,0,NA,555,NA,NA,NA,0,0,0,0,0,0,NA,NA,1,63,1383,0,6552,7,0,NA,NA,0,NA,NA,NA,0,0,0,0,158,3302,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,12,9877,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,371929,407625,82,0,662,1783,120287,16067,1,151,6,22826,35300,146751,68250,12300,5176,1646,538593,13905,2666,323,370088,218933,1370,0,3,83489,13,0,30,NA,"04050007",181,0,26,1035,70,787,0,0,0,56,0,0,NA,1,NA,NA,NA,0,0,41,0,0,0,NA,NA,10,175,8,0,124,13,0,NA,NA,0,NA,NA,NA,0,0,0,0,47,415,NA,7,NA,11,0,NA,NA,NA,NA,NA,NA,1,0,NA,0,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,6,3003385,2219574,396,0,2258,3816,335455,61916,0,41170,479,22030,308523,906217,661635,186260,90990,11264,1749019,22273,4609,11953,1905519,1584502,24383,2,5881,141243,70,0,3,NA,"04050001",55010,12,99,1121,6785,6991,15,2879,101,1260,0,5,NA,19,NA,NA,NA,1049,4944,86139,261,4083,496,NA,NA,8021,30,8250,901,698,1057,2256,NA,NA,0,NA,NA,NA,598,382,32,213,111,5718,NA,50875,NA,7120,3,NA,NA,NA,NA,NA,NA,5,0,NA,42,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183,1271,NA,254,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1975,27237,533,179,25,6749,3129,54931,1950,1,0,81,11642,201590,112436,52683,7153,1045,27008,927642,138841,17672,17474,269472,246583,15689,0,0,3906,2306,NA,NA,NA,"04060104",13316,NA,33,62,286,566,NA,0,NA,0,NA,0,NA,229,NA,NA,NA,NA,12,548,61,0,10,NA,NA,NA,0,0,37,0,36,131,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,125015,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,20,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,76699,5232,713,2,7458,10624,152983,9834,1,7192,1490,10289,69332,263853,67641,8988,2811,5140,2470695,760321,159833,114078,701025,604408,35109,0,0,14357,20073,NA,NA,NA,"04060103",3990,NA,1544,193,446,5204,NA,6,NA,30,NA,0,NA,139,NA,NA,NA,NA,15,75,11,0,2,NA,NA,NA,0,0,7,0,775,738,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,17675,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,4147,52874,7086,911,1,7521,7178,144023,92786,40,6074,655,25769,309461,281861,136182,33778,11624,17303,1814000,276658,54236,35341,668328,654031,21623,0,2,8952,1366,NA,NA,NA,"04060105",4550,NA,576,323,669,6313,NA,0,NA,122,NA,0,NA,2304,NA,NA,NA,NA,17,1036,150,0,6,NA,NA,NA,0,1,134,0,18,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,110924,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,48,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,379161,72092,222,0,5538,21998,569708,53766,202,25184,6385,27586,312000,420640,197178,41909,16005,5850,2796582,489154,69887,79212,795109,1239029,111012,0,122,50446,9557,NA,NA,NA,"04060102",7629,NA,3145,20,37,30050,NA,944,NA,1821,NA,0,NA,1,NA,NA,NA,NA,1,73,1,1,0,NA,NA,NA,22,1369,0,31,658,22,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,197,2389,NA,214,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2290,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,765,273944,80765,504,7,13296,13129,268854,10420,407,263,1271,24725,110950,303908,155771,30993,12195,37419,2418248,521507,160261,95213,514506,658301,66296,1051,3453,46736,3515,NA,NA,NA,"04060101",24973,NA,725,29,40,8193,NA,7166,NA,95,NA,213,NA,22,NA,NA,NA,NA,1355,18,6,1,1,NA,NA,NA,7,3,66,4,2395,37570,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,137,1,NA,81992,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,67,24084,28289,713,NA,238,10222,76638,33608,0,4039,1510,4052,86759,87328,48926,12669,3691,30280,451142,141520,18614,7782,104825,1057992,21318,NA,NA,26119,13,0,NA,NA,"04070003",1,NA,87,17,3,6951,NA,NA,NA,0,0,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,NA,4,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,0,30,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,19,9000,1043,136,NA,802,2543,36969,64594,1,297,465,4297,204906,122741,43337,6445,1802,3603,1160711,146493,32567,17623,284026,409193,12516,NA,NA,3972,99,0,NA,NA,"04070004",3,NA,6,52,88,1865,NA,NA,NA,5,0,NA,NA,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,8,NA,1,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,0,0,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,7969,4317,217,NA,93,3172,19041,37565,0,171,588,2276,65183,78246,18609,1026,230,857,577093,192593,30973,24518,141125,502613,12294,NA,NA,5188,20,0,NA,NA,"04070005",0,NA,3,1,3,436,NA,NA,NA,0,0,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,1,43505,58916,622,NA,1902,11788,190005,36481,0,3048,1267,6361,111002,154992,53488,7321,2229,880,1232308,208758,53983,11889,211967,1100390,21445,NA,NA,49277,4,4,NA,NA,"04070006",0,NA,109,1,2,22644,NA,NA,NA,3,66,NA,NA,906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,NA,1,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,2,16804,6156,209,NA,621,3265,80515,22372,0,410,461,7746,109951,372358,111493,16005,5606,3565,1844644,1628189,208628,137488,605220,668145,33227,NA,NA,7388,213,1,NA,NA,"04070007",0,NA,74,5,6,4148,NA,NA,NA,1,0,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,7,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,2,179,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,294045,553715,245,0,365,1965,97378,6294,0,1420,65,23498,47074,362500,253284,89498,38260,5131,912159,14018,3795,168,640745,300066,15387,NA,0,124071,1,2,NA,NA,"04080204",272,NA,65,68,1885,24769,NA,19,61,16,0,11,NA,52,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,103,73,6,0,9,31,5,3,NA,0,NA,NA,NA,NA,NA,NA,NA,66,1283,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1743,13073,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,387975,296433,948,0,1288,12267,176892,58634,27,22224,451,12349,37472,143556,76742,16872,6734,1415,667590,49018,3355,15879,319424,439415,10121,NA,2,100976,453,0,NA,NA,"04080202",72,NA,547,12,18,53124,NA,150,0,166,0,0,NA,0,NA,NA,NA,NA,NA,2,NA,4,0,NA,NA,0,4,4510,1,20,1,112,0,NA,0,NA,NA,NA,NA,NA,NA,NA,5,5997,NA,16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,22,28180,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,163653,275676,96,0,1652,8046,133566,110716,4,198,1133,29701,59899,221024,146836,29894,12226,1313,1455332,72082,10618,38604,419897,806201,47878,NA,1,63678,218,6,NA,NA,"04080201",0,NA,486,4,1755,35381,NA,0,0,29,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,7,0,2,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,23,2635,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,611,14334,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,54,234849,216493,11,0,1035,3023,69680,6657,0,69,4,31661,859,57210,38319,3405,1044,375,184240,8844,2051,346,97940,71987,2324,NA,0,171536,0,5,NA,NA,"04080104",4,NA,1,15,111,155319,NA,0,7,1,0,20,NA,0,NA,NA,NA,NA,NA,0,NA,0,1,NA,NA,0,1,0,0,1,45,0,2,NA,0,NA,NA,NA,NA,NA,NA,NA,124,30,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8,121535,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,538146,745948,53,2,209,1275,85332,18787,1,3381,77,13456,54116,211962,151984,33964,9733,2884,610679,8193,1842,491,429005,419969,11765,NA,0,152177,74,70,NA,NA,"04080203",32,NA,328,79,7579,20319,NA,1095,5,0,1,2,NA,435,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,402,64,583,0,22,34,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,75,19391,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,24906,59687,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,382143,394366,46,0,1586,2909,123274,3297,0,2507,68,7985,6259,114632,61582,8789,3520,723,540690,11952,1913,338,306976,310455,9355,NA,0,134541,1,2,NA,NA,"04080205",17,NA,2,9,646,111552,NA,1,49,23,0,8,NA,5,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,3,31,6,0,2,33,0,3,NA,0,NA,NA,NA,NA,NA,NA,NA,800,1328,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1188,66903,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,31,106467,69396,1063,0,3436,12477,184024,49398,0,2443,259,51387,49788,141484,76494,10716,2417,2005,774869,361250,28163,11034,172499,674274,40385,NA,2,48574,5,14,NA,NA,"04080101",0,NA,514,9,45,38563,NA,0,0,10,0,0,NA,5,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,0,5,0,0,NA,12,NA,NA,NA,NA,NA,NA,NA,36,5556,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8,13831,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,1024,185961,159524,65,0,240,3860,32841,20414,0,1497,58,23279,6040,53888,76873,18819,4127,579,281506,5709,1067,3126,78320,194050,7691,NA,0,67594,0,9,NA,NA,"04080102",0,NA,91,3,180,107193,NA,0,0,0,0,0,NA,13,NA,NA,NA,NA,NA,0,NA,1,0,NA,NA,0,0,1,0,0,3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,46,13348,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,97,40660,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,418,528714,437206,1,0,956,3753,80526,4640,0,6996,3,55395,4529,70608,95373,11889,3198,1678,110671,1391,179,263,90678,137574,8650,NA,0,260132,0,156,NA,NA,"04080103",0,NA,12,63,731,395039,NA,0,3,132,0,2,NA,1,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,1,1,0,0,90,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1802,10707,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,508,242631,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,269,116626,133524,0,0,52,554,3998,559,0,1762,6,4227,15641,48883,96308,49986,19015,478,25180,239,82,184,24219,13081,2665,NA,0,50527,0,683,NA,NA,"04080206",2,NA,11,21,2962,43591,NA,0,0,0,0,3,NA,6,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,1,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,39,7993,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1435,58109,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,52836,139058,129,NA,36,236,13800,2339,NA,17,11,11530,55677,362341,409190,343815,146257,1964,359320,2288,759,239,191007,144918,5811,NA,NA,44566,NA,NA,NA,NA,"04090003",117,NA,4,650,786,2303,NA,NA,620,0,NA,90,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,123,0,NA,2,59,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,293185,364507,819968,588,NA,170,2461,93495,27063,NA,241,61,11017,9020,167894,113658,35725,13208,1752,682138,9170,2422,177,485512,199850,11723,NA,NA,156308,NA,NA,NA,NA,"04090001",102,NA,13,146,2049,64775,NA,NA,1471,0,NA,215,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,801,5,NA,3,2705,9,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,66339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,5792145,10683,47483,72,NA,13,140,4685,2140,NA,29,0,1565,5514,63598,89890,123734,28242,573,112552,143,80,14,67196,60669,20720,NA,NA,18332,NA,NA,NA,NA,"04090002",4,NA,1,33,76,881,NA,NA,142,0,NA,43,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,29,12,NA,1,120,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,232,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,2882346,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,"04090007",0,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,3393025,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,"04090006",0,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
