"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Peas","Clover/Wildflowers","Fallow/Idle Cropland","Apples","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Alfalfa","Sweet Corn","Mustard","Christmas Trees","Squash","Cranberries","HUC","Misc Vegs & Fruits","Sod/Grass Seed","Peppers","Other Crops","Sorghum","Tobacco","Dry Beans","Tomatoes","Peaches","Grapes","Strawberries","Pumpkins","Durum Wheat","Sunflower","Cucumbers","Cabbage","Eggplants","Herbs","Other Tree Crops","Carrots","Greens","Aquaculture","Pears","Dbl Crop WinWht/Soybeans","Triticale","Sweet Potatoes","Onions","Cherries","Garlic","Plums","Dbl Crop WinWht/Corn","Dbl Crop Barley/Corn","Celery","Radishes","Dbl Crop Oats/Corn","Dbl Crop Soybeans/Oats","Nectarines","Asparagus","Speltz","Dbl Crop Barley/Soybeans","Cotton","Peanuts","Millet","Dbl Crop WinWht/Sorghum","Sugarbeets","Watermelons","Switchgrass","Cantaloupes","Lettuce","Rape Seed","Dbl Crop Corn/Soybeans","Dbl Crop Barley/Sorghum","Pop or Orn Corn","Hops","Turnips","Rice","Dbl Crop Soybeans/Cotton","Pecans","Dbl Crop WinWht/Cotton","Flaxseed","Caneberries","Olives","Sugarcane","Citrus","Oranges","Cauliflower","Camelina","Vetch","Walnuts","Gourds","Mint","Apricots","Safflower","Lentils","Perennial Ice/Snow ","Other Small Grains","Pistachios","Dbl Crop Durum Wht/Sorghum","Honeydew Melons","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cotton","Almonds","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Pomegranates"
1,1,NA,2163,3530,0,NA,149,0,0,0,7450,NA,0,NA,0,455,0,105220,154421,36512,13010,3660,18981,1279127,160853,22191,6041,476758,182,15,NA,0,0,0,NA,0,1,NA,"06010107",NA,0,0,0,0,26,0,10,0,0,0,0,NA,14,0,0,NA,NA,NA,NA,0,0,NA,1347,0,NA,NA,NA,NA,NA,165,0,NA,NA,0,0,0,0,NA,0,0,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,18880,17500,21,NA,2065,5,2,0,40225,NA,0,NA,4,755,0,216389,369878,216796,81079,26899,5860,1749421,158580,90308,42319,840595,2754,7,NA,0,6,6,NA,0,0,NA,"06010201",NA,44,0,2,85,0,6,0,0,0,0,3,NA,27,0,0,NA,NA,NA,NA,0,0,NA,11926,0,NA,NA,NA,NA,NA,1910,0,NA,NA,329,50,0,0,NA,150,0,NA,0,248,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,182,138,0,NA,10,0,0,0,2673,NA,0,NA,0,10,0,40691,199989,129874,44530,13468,1543,934921,33011,33063,180,392041,4284,0,NA,0,3,0,NA,0,0,NA,"06010207",NA,0,0,0,0,0,39,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,49,0,NA,NA,NA,NA,NA,159,0,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,2903,764,0,NA,668,1,4,0,5537,NA,0,NA,0,3,1,23685,146493,52791,16342,4362,7016,1417649,24311,272577,5198,511299,472,1,NA,0,0,3,NA,0,0,NA,"06010208",NA,0,0,5,0,1,523,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,91,0,NA,NA,NA,NA,NA,133,0,NA,NA,13,2,0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,4089,640,0,NA,4,10,11,0,142509,NA,0,NA,0,899,12,121080,287869,111342,37668,7368,12303,3555564,51277,85148,3920,1234615,53,0,NA,0,238,0,NA,7,0,NA,"06010205",NA,0,0,1,61,18,0,8,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,42,0,NA,NA,NA,NA,NA,194,0,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,13687,2959,0,NA,144,0,0,11,78209,NA,0,NA,0,1468,946,3577,127452,25296,7006,2396,561,1560330,54993,7748,7712,82487,70,0,NA,38,113,1,NA,3346,0,NA,"06010106",NA,45,0,194,0,239,0,909,2,0,899,3,NA,177,0,1,NA,NA,NA,NA,0,7,NA,332,0,NA,NA,NA,NA,NA,703,0,NA,NA,0,0,0,1,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,6419,81,0,NA,1,0,0,0,43399,NA,40,NA,0,8649,42,44205,106519,9040,2146,318,1342,2080758,31265,2933,12469,46510,439,0,NA,2,0,4688,NA,2744,0,NA,"06010202",NA,22,290,6,0,6,0,1968,15,2,386,368,NA,0,0,1475,NA,NA,NA,NA,0,80,NA,2,0,NA,NA,NA,NA,NA,24,0,NA,NA,0,6,0,2,NA,0,0,NA,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,2662,304,0,NA,3,1,0,0,24907,NA,3,NA,0,4161,146,15540,95254,10604,3075,473,729,1824165,81422,6278,7093,21891,60,0,NA,3,103,45,NA,10317,0,NA,"06010203",NA,66,2,49,0,17,0,121,47,0,1946,186,NA,0,0,14,NA,NA,NA,NA,0,36,NA,1,0,NA,NA,NA,NA,NA,6,0,NA,NA,0,0,0,8,NA,0,2,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,6222,343,0,NA,41,198,0,0,47659,NA,1,NA,0,47,66,36188,183442,62137,17324,7136,5623,1762518,25814,7280,7252,326949,51,0,NA,43,332,0,NA,1611,26,NA,"06010103",NA,19,0,5,0,8,0,40,0,0,270,29,NA,0,0,0,NA,NA,NA,NA,0,1,NA,5,0,NA,NA,NA,NA,NA,171,3,NA,NA,0,1,0,0,NA,0,0,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,73522,13705,0,NA,49,168,26,0,284733,NA,0,NA,0,16685,34442,18859,508772,97205,30577,11357,2728,3834817,167729,16788,12889,262943,276,0,NA,37,365,1850,NA,2850,0,NA,"06010105",NA,3540,86,2690,1,391,0,5005,554,0,1768,27,NA,3,18,0,NA,NA,NA,NA,0,16,NA,439,0,NA,NA,NA,NA,NA,590,0,NA,NA,0,2,4,194,NA,12,36,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,32681,19113,0,NA,896,121,2,0,116287,NA,0,NA,0,540,4147,11042,270795,59912,12977,4930,4645,2951868,90732,14721,15237,1433712,275,0,NA,294,532,0,NA,7663,90,NA,"06010108",NA,37,0,90,30,330,0,1634,0,0,1747,13,NA,969,0,0,NA,NA,NA,NA,0,17,NA,494,0,NA,NA,NA,NA,NA,826,2,NA,NA,0,0,0,0,NA,0,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,7820,15538,80,NA,832,13,154,0,28672,NA,0,NA,0,1663,0,90462,120413,16846,4066,1084,353,1880673,333861,65671,47498,405642,1163,6,NA,0,62,29,NA,0,0,NA,"06010204",NA,25,14,0,4,0,0,66,0,0,1,0,NA,0,0,0,NA,NA,NA,NA,7,0,NA,10585,0,NA,NA,NA,NA,NA,1569,0,NA,NA,936,137,0,0,NA,30,0,NA,0,37,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,8639,6805,0,NA,2477,17,1,126,26442,NA,0,NA,0,364,0,131370,222534,91029,26393,7205,9491,1244692,65636,56741,1924,971832,547,0,NA,0,160,0,NA,0,11,NA,"06010104",NA,0,0,0,3,344,1,36,0,0,6,2,NA,19,0,0,NA,NA,NA,NA,0,0,NA,1029,0,NA,NA,NA,NA,NA,1681,91,NA,NA,0,0,0,0,NA,0,0,NA,0,23,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,2898,247,0,NA,0,0,134,0,122596,NA,0,NA,0,6572,15,47480,131965,56204,13159,2212,30824,1563218,13436,71777,270,659326,20,0,NA,0,371,0,NA,0,0,NA,"06010206",NA,0,0,73,193,194,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,5,0,NA,NA,NA,NA,NA,1196,0,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,15517,1124,0,NA,54,1976,38,0,132754,NA,0,NA,0,494,0,46307,250029,110098,33263,14211,1097,1807689,16988,3824,1886,954912,29,1,NA,0,1301,0,NA,3,0,NA,"06010102",NA,0,0,0,7,43,0,16,0,0,1,27,NA,0,0,0,NA,NA,NA,NA,0,0,NA,24,0,NA,NA,NA,NA,NA,44,44,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,6510,114,0,NA,0,18,0,0,81080,NA,0,NA,0,298,0,3045,72980,11936,1746,559,314,1439303,11017,4253,29016,428979,16,5,NA,0,158,0,NA,1,0,NA,"06010101",NA,0,0,0,1,13,0,0,0,0,0,2,NA,0,0,0,NA,NA,NA,NA,0,0,NA,3,1,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,20176,9577,0,NA,874,34,43,0,265277,NA,NA,NA,42,1439,59,174128,443067,222552,58754,29748,6542,2514186,403405,334325,148487,708519,16870,183,NA,NA,2,16,NA,NA,2,NA,"06020001",0,248,0,1,4,3,7,4,10,0,0,4,NA,57,NA,0,NA,NA,NA,NA,4,NA,NA,3446,NA,NA,NA,NA,NA,NA,1044,NA,NA,NA,148,1,NA,NA,NA,86,34,NA,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,13498,9296,0,NA,2493,2,0,39,31466,NA,NA,NA,0,652,0,2773,68724,20480,3881,876,814,1025519,75076,36872,42776,388212,3643,13,NA,NA,62,0,NA,NA,0,NA,"06020004",4,2,0,27,17,0,52,19,0,0,0,0,NA,4,NA,0,NA,NA,NA,NA,0,NA,NA,3651,NA,NA,NA,NA,NA,NA,189,NA,NA,NA,34,0,NA,NA,NA,7,2,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,4552,1001,0,NA,13,0,0,0,31731,NA,NA,NA,0,210,387,26103,79195,8586,1621,290,825,1362776,221847,30222,10485,56816,535,1,NA,NA,0,0,NA,NA,0,NA,"06020003",0,89,0,0,5,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,38,NA,NA,1087,NA,NA,NA,NA,NA,NA,763,NA,NA,NA,10,0,NA,NA,NA,1,7,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,38726,21835,3,NA,2024,234,77,0,138719,NA,NA,NA,4,9099,27,102431,363696,84130,20959,9067,4787,3627742,413744,144096,123990,772670,7373,66,NA,NA,201,103,NA,NA,0,NA,"06020002",0,1450,108,3,356,81,0,223,8,8,1,5,NA,36,NA,35,NA,NA,NA,NA,2466,NA,NA,16842,NA,NA,NA,NA,NA,NA,7685,NA,NA,NA,875,0,NA,NA,NA,410,0,NA,212,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,170645,148675,NA,NA,6791,102,283,194,60125,NA,0,0,0,1948,0,66746,185681,46665,12061,3821,899,1527819,80752,37847,49714,1201685,13854,115,NA,NA,111,1,NA,NA,0,NA,"06030003",1,442,NA,329,26,6,1,0,0,NA,1,14,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,66555,NA,1,NA,NA,NA,NA,1464,NA,NA,NA,NA,308,NA,NA,NA,0,8925,0,0,25,NA,0,NA,NA,NA,NA,36,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,401812,277617,NA,NA,4790,1762,13,62,148034,NA,101,4,6,4041,17,269936,479635,295190,79305,26357,5626,2740288,193170,112631,293312,2156869,233124,249,NA,NA,53,6,NA,NA,138,NA,"06030002",0,470,NA,476,1390,2,0,11,16,NA,0,80,NA,1,NA,NA,NA,NA,NA,NA,2,0,NA,441995,NA,735,NA,NA,NA,NA,2682,NA,NA,NA,NA,90,NA,NA,NA,0,153015,101,82,317,NA,21,NA,NA,NA,NA,2,NA,58,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,16395,22076,NA,NA,929,0,6,0,25908,NA,0,0,0,1306,0,76882,110845,32299,8173,2338,3288,1251973,270795,80867,365959,407807,14888,470,NA,NA,1,0,NA,NA,0,NA,"06030006",0,90,NA,60,558,0,0,0,0,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,0,18,NA,14153,NA,40,NA,NA,NA,NA,0,NA,NA,NA,NA,43,NA,NA,NA,0,6956,51,2,21,NA,0,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,0,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,292202,107201,NA,NA,2855,9,5,0,138486,NA,0,0,0,3544,0,248676,348895,111071,31580,10289,3566,2372165,373130,103973,469218,1538945,95722,1295,NA,NA,34,0,NA,NA,0,NA,"06030005",0,603,NA,3,45,2,0,0,0,NA,0,4,NA,196,NA,NA,NA,NA,NA,NA,0,59,NA,248054,NA,36,NA,NA,NA,NA,64,NA,NA,NA,NA,13,NA,NA,NA,0,61077,1635,2,254,NA,0,NA,NA,NA,NA,0,NA,3338,NA,NA,NA,NA,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,162420,127253,NA,NA,929,0,0,3,119426,NA,1466,3,16,2559,228,304545,221264,93640,25879,8414,2415,2532879,186117,243019,185022,1421048,44934,57,NA,NA,13,63,NA,NA,210,NA,"06030001",0,67,NA,238,30,0,0,0,37,NA,0,85,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,55766,NA,0,NA,NA,NA,NA,30,NA,NA,NA,NA,0,NA,NA,NA,422,7737,3,0,3,NA,230,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,81015,63545,NA,NA,941,8,160,44,77264,NA,0,0,0,842,0,24364,129869,13343,3035,817,257,1206984,45705,23249,33999,996159,7627,36,NA,NA,382,1,NA,NA,0,NA,"06030004",0,261,NA,9,59,13,0,0,0,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,49548,NA,1,NA,NA,NA,NA,805,NA,NA,NA,NA,34,NA,NA,NA,0,13348,0,1,187,NA,1,NA,NA,NA,NA,0,NA,492,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,76592,91535,NA,NA,2586,334,245,2,54221,NA,NA,0,0,1115,NA,21571,190331,52766,12678,4675,1277,1122138,154842,72715,41069,1429678,14337,43,NA,NA,1322,2,NA,NA,4,NA,"06040002",NA,980,NA,432,137,12,2,0,NA,NA,1,12,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,46533,NA,0,NA,NA,NA,NA,3485,67,NA,NA,54,3,NA,NA,NA,0,38,NA,0,31,NA,NA,14,NA,NA,NA,1,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,47902,58936,NA,NA,576,4,24,0,84321,NA,NA,0,0,66,NA,28113,174265,47527,13946,4326,800,2884254,61047,6110,9055,996759,8720,119,NA,NA,235,0,NA,NA,0,NA,"06040003",NA,2035,NA,0,72,162,0,0,NA,NA,0,1,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,19264,NA,0,NA,NA,NA,NA,516,0,NA,NA,0,1254,NA,NA,NA,3,64,NA,3,192,NA,NA,141,NA,NA,NA,0,NA,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,38339,34524,NA,NA,28,0,70,0,26971,NA,NA,0,0,19,NA,7925,78016,7719,1721,299,376,1460152,64804,1856,49499,406994,2807,120,NA,NA,96,0,NA,NA,0,NA,"06040004",NA,60,NA,0,100,6,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,9360,NA,0,NA,NA,NA,NA,65,0,NA,NA,0,5,NA,NA,NA,0,28,NA,0,6,NA,NA,68,NA,NA,NA,1,NA,2571,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,126258,121172,NA,NA,383,0,0,0,82644,NA,NA,0,0,10874,NA,550923,163990,17373,8623,4076,2967,3118142,166619,0,5801,567816,185781,3283,NA,NA,27,0,NA,NA,0,NA,"06040005",NA,67,NA,0,1210,72,0,0,NA,NA,0,0,NA,0,NA,NA,NA,20,NA,NA,NA,0,NA,68400,NA,0,NA,NA,NA,NA,41,0,NA,NA,2,0,NA,NA,NA,24,15374,NA,0,0,NA,NA,0,NA,NA,NA,33,NA,373,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,220532,164785,NA,NA,364,0,0,0,44284,NA,NA,0,17,810,NA,25068,118179,27965,11386,6757,1945,720200,16301,0,59,414854,64166,7207,NA,NA,60,0,NA,NA,0,NA,"06040006",NA,0,NA,0,50,717,0,2,NA,NA,0,0,NA,2,NA,NA,NA,0,NA,NA,NA,0,NA,152883,NA,0,NA,NA,NA,NA,11,0,NA,NA,0,0,NA,NA,NA,8,267,NA,0,0,NA,NA,0,NA,NA,NA,2,NA,9381,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,90547,251989,NA,NA,586,0,1,0,169896,NA,NA,21,0,535,NA,139845,211384,28864,8421,2778,4556,3231341,354421,46369,341191,861465,197909,9293,NA,NA,5,0,NA,NA,0,NA,"06040001",NA,2307,NA,0,4316,8,0,0,NA,NA,0,0,NA,39,NA,NA,NA,3,NA,NA,NA,3,NA,30264,NA,3,NA,NA,NA,NA,85,0,NA,NA,2,0,NA,NA,NA,0,15344,NA,0,1,NA,NA,3,NA,NA,NA,13,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,10187,13764,186,995,0,6,893,380,59292,0,71,1,696,1417,0,364397,172405,14216,4667,2419,40439,2090603,98632,305429,201386,21589,2068906,513633,NA,NA,5555,5,NA,0,0,NA,"07010103",0,3,NA,4446,16,NA,5,NA,NA,NA,NA,0,NA,924,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,631559,164374,414,10313,8,9206,7805,0,170340,36,14919,228,622,4286,6,75909,130077,22483,6989,2028,1446,616201,14088,58,5989,216531,45262,552123,NA,NA,233707,52,NA,0,2,NA,"07010201",0,42,NA,29,48,NA,12163,NA,NA,NA,NA,4,NA,420,NA,NA,NA,0,NA,0,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,75,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,889170,385041,919,42971,197,2419,21825,65,78453,7,1020,979,168,2263,7,140918,140991,30911,9204,4590,5761,323998,4972,24,8663,276943,9700,324934,NA,NA,287661,682,NA,0,0,NA,"07010202",0,45,NA,1,134,NA,2783,NA,NA,NA,NA,1,NA,624,NA,NA,NA,2,NA,0,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,1905,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,102116,72873,14,1765,133,747,334,0,23397,0,2,2271,1,1692,17,249276,311632,637638,337965,166401,10004,440495,9957,29,17490,146444,10280,321609,NA,NA,27030,484,NA,0,14,NA,"07010206",69,5683,NA,1285,2,NA,23,NA,NA,NA,NA,15,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,407389,218666,10,5151,145,4820,2684,198,124645,16,122,1,199,7792,4,675400,176137,67192,18659,5981,1210,1303350,35127,531,11251,161245,202406,967420,NA,NA,157856,85,NA,118,17,NA,"07010207",21,3016,NA,129,58,NA,132,NA,NA,NA,NA,0,NA,21,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,NA,1,NA,1508,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,16929,20671,547,7739,6,232,2502,84,66127,0,15,2,514,460,0,806299,149723,22225,6951,3615,4407,2224090,455350,108002,99361,73734,991277,407335,NA,NA,58619,0,NA,0,0,NA,"07010101",0,120,NA,701,20,NA,406,NA,NA,NA,NA,0,NA,148,NA,NA,NA,1,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
